,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
6637,24,2021-05-23,477,3.0,25368.0,772.0,0.0
6652,24,2021-05-24,433,11.0,18639.0,732.0,0.0
6667,24,2021-05-25,346,6.0,16435.0,687.0,0.0
6682,24,2021-05-26,308,4.0,20409.0,541.0,0.0
6697,24,2021-05-27,436,9.0,26911.0,577.0,0.0
6712,24,2021-05-28,419,4.0,29214.0,635.0,0.0
6727,24,2021-05-29,410,7.0,25378.0,662.0,0.0
6742,24,2021-05-30,315,2.0,21383.0,630.0,0.0
6757,24,2021-05-31,276,1.0,16691.0,532.0,0.0
6772,24,2021-06-01,208,5.0,21728.0,519.0,0.0
6788,24,2021-06-02,288,5.0,23027.0,417.0,0.0
6803,24,2021-06-03,267,6.0,29603.0,380.0,0.0
6818,24,2021-06-04,279,2.0,24845.0,416.0,0.0
6833,24,2021-06-05,227,3.0,0.0,427.0,0.0
6848,24,2021-06-06,179,0.0,0.0,442.0,0.0
6863,24,2021-06-07,193,3.0,58747.0,354.0,0.0
6878,24,2021-06-08,149,4.0,14959.0,332.0,0.0
6893,24,2021-06-09,178,8.0,23245.0,296.0,0.0
6908,24,2021-06-10,189,2.0,22787.0,255.0,0.0
6923,24,2021-06-11,180,1.0,22534.0,317.0,0.0
6938,24,2021-06-12,182,3.0,0.0,277.0,0.0
6953,24,2021-06-13,151,1.0,0.0,283.0,0.0
6968,24,2021-06-14,123,0.0,52193.0,213.0,0.0
6983,24,2021-06-15,105,5.0,15582.0,216.0,0.0
6998,24,2021-06-16,153,1.0,22885.0,177.0,0.0
7013,24,2021-06-17,161,1.0,26352.0,192.0,0.0
7028,24,2021-06-18,127,2.0,22431.0,194.0,0.0
7043,24,2021-06-19,160,9.0,0.0,187.0,0.0
7058,24,2021-06-20,103,2.0,0.0,192.0,0.0
7073,24,2021-06-21,90,0.0,52535.0,169.0,0.0
7088,24,2021-06-22,84,4.0,16754.0,154.0,0.0
7103,24,2021-06-23,127,3.0,22986.0,165.0,0.0
7118,24,2021-06-24,96,4.0,21884.0,112.0,0.0
7133,24,2021-06-25,88,0.0,18135.0,178.0,0.0
7148,24,2021-06-26,0,0.0,0.0,0.0,0.0
7163,24,2021-06-27,0,0.0,0.0,0.0,0.0
7178,24,2021-06-28,254,1.0,47042.0,393.0,0.0
7193,24,2021-06-29,71,4.0,15365.0,123.0,0.0
7208,24,2021-06-30,126,3.0,21781.0,110.0,0.0
7223,24,2021-07-01,93,4.0,18099.0,0.0,0.0
7238,24,2021-07-02,69,3.0,17014.0,205.0,0.0
7253,24,2021-07-03,0,0.0,0.0,0.0,0.0
7268,24,2021-07-04,127,0.0,0.0,0.0,0.0
7283,24,2021-07-05,49,1.0,36321.0,284.0,0.0
7298,24,2021-07-06,67,0.0,15903.0,94.0,0.0
7313,24,2021-07-07,103,1.0,16390.0,76.0,0.0
7328,24,2021-07-08,64,10.0,17663.0,69.0,0.0
7343,24,2021-07-09,287,1.0,16620.0,291.0,0.0
7358,24,2021-07-10,0,0.0,0.0,0.0,0.0
7373,24,2021-07-11,147,1.0,0.0,0.0,0.0
7388,24,2021-07-12,52,0.0,44103.0,258.0,0.0
7403,24,2021-07-13,54,0.0,78818.0,70.0,0.0
7418,24,2021-07-14,75,0.0,15886.0,52.0,0.0
7433,24,2021-07-15,65,1.0,17212.0,67.0,0.0
7448,24,2021-07-16,83,3.0,14856.0,106.0,0.0
7463,24,2021-07-17,0,0.0,0.0,0.0,0.0
7478,24,2021-07-18,138,0.0,0.0,0.0,0.0
7493,24,2021-07-19,0,0.0,40986.0,142.0,0.0
7508,24,2021-07-20,0,0.0,12232.0,0.0,0.0
7523,24,2021-07-21,0,0.0,14837.0,0.0,0.0
7538,24,2021-07-22,99,3.0,15183.0,0.0,0.0
7553,24,2021-07-23,101,1.0,15378.0,69.0,0.0
7568,24,2021-07-24,0,0.0,0.0,0.0,0.0
7583,24,2021-07-25,223,0.0,0.0,0.0,0.0
7598,24,2021-07-26,75,1.0,40391.0,235.0,0.0
7613,24,2021-07-27,73,0.0,10557.0,84.0,0.0
7628,24,2021-07-28,133,0.0,13767.0,72.0,0.0
7643,24,2021-07-29,138,0.0,14466.0,88.0,0.0
7658,24,2021-07-30,125,0.0,14611.0,87.0,0.0
7673,24,2021-07-31,0,0.0,15370.0,0.0,0.0
7688,24,2021-08-01,347,0.0,14107.0,0.0,0.0
7703,24,2021-08-02,154,0.0,11631.0,346.0,0.0
7718,24,2021-08-03,175,0.0,11406.0,107.0,0.0
7733,24,2021-08-04,184,0.0,15526.0,96.0,0.0
7748,24,2021-08-05,305,0.0,16966.0,96.0,0.0
7763,24,2021-08-06,218,1.0,18187.0,131.0,0.0
7778,24,2021-08-07,0,0.0,0.0,0.0,0.0
7793,24,2021-08-08,509,0.0,0.0,0.0,0.0
7808,24,2021-08-09,250,0.0,48664.0,459.0,0.0
7823,24,2021-08-10,234,0.0,13078.0,183.0,0.0
7838,24,2021-08-11,365,0.0,17865.0,147.0,0.0
7853,24,2021-08-12,369,0.0,17916.0,142.0,0.0
7868,24,2021-08-13,426,0.0,18389.0,217.0,0.0
7883,24,2021-08-14,433,1.0,0.0,0.0,0.0
7898,24,2021-08-15,321,0.0,0.0,540.0,0.0
7913,24,2021-08-16,409,0.0,50375.0,261.0,0.0
7928,24,2021-08-17,323,0.0,16738.0,276.0,0.0
7943,24,2021-08-18,436,35.0,17906.0,254.0,0.0
7958,24,2021-08-19,436,0.0,19053.0,269.0,0.0
7973,24,2021-08-20,527,2.0,19666.0,309.0,0.0
7988,24,2021-08-21,563,0.0,19002.0,342.0,0.0
8003,24,2021-08-22,463,1.0,16786.0,0.0,0.0
8018,24,2021-08-23,376,0.0,15093.0,835.0,0.0
8033,24,2021-08-24,345,3.0,12665.0,371.0,0.0
8048,24,2021-08-25,550,1.0,18702.0,372.0,0.0
8063,24,2021-08-26,603,1.0,20396.0,306.0,0.0
8078,24,2021-08-27,612,0.0,20221.0,459.0,0.0
8093,24,2021-08-28,604,0.0,20487.0,0.0,0.0
8108,24,2021-08-29,579,0.0,18738.0,0.0,0.0
8123,24,2021-08-30,386,0.0,16458.0,1486.0,0.0
8138,24,2021-08-31,425,1.0,17512.0,429.0,0.0
8153,24,2021-09-01,690,2.0,21217.0,359.0,0.0
8168,24,2021-09-02,699,1.0,23419.0,369.0,0.0
8183,24,2021-09-03,750,2.0,21349.0,541.0,0.0
8198,24,2021-09-04,666,2.0,21901.0,0.0,0.0
8213,24,2021-09-05,778,0.0,19818.0,0.0,0.0
8228,24,2021-09-06,530,0.0,17113.0,0.0,0.0
8243,24,2021-09-07,515,0.0,16733.0,2292.0,0.0
8258,24,2021-09-08,600,3.0,20373.0,432.0,0.0
8273,24,2021-09-09,703,1.0,25197.0,490.0,0.0
8288,24,2021-09-10,879,4.0,27238.0,700.0,0.0
8303,24,2021-09-11,995,3.0,27789.0,0.0,0.0
8318,24,2021-09-12,757,0.0,25431.0,0.0,0.0
8333,24,2021-09-13,639,1.0,22445.0,2104.0,0.0
8348,24,2021-09-14,633,7.0,21994.0,680.0,0.0
8363,24,2021-09-15,785,1.0,27610.0,545.0,0.0
8378,24,2021-09-16,782,2.0,32161.0,653.0,0.0
8393,24,2021-09-17,837,3.0,31808.0,631.0,0.0
8408,24,2021-09-18,821,3.0,33054.0,0.0,0.0
8423,24,2021-09-19,742,4.0,28600.0,0.0,0.0
8438,24,2021-09-20,679,1.0,24922.0,2441.0,0.0
8453,24,2021-09-21,587,9.0,23716.0,797.0,0.0
8468,24,2021-09-22,683,5.0,29585.0,613.0,0.0
8483,24,2021-09-23,754,7.0,31242.0,678.0,0.0
8498,24,2021-09-24,701,2.0,36156.0,739.0,0.0
8513,24,2021-09-25,795,5.0,32704.0,0.0,0.0
8528,24,2021-09-26,719,2.0,31222.0,0.0,0.0
8543,24,2021-09-27,519,0.0,24063.0,2256.0,0.0
8558,24,2021-09-28,469,6.0,22792.0,725.0,0.0
8573,24,2021-09-29,594,7.0,27332.0,684.0,0.0
8588,24,2021-09-30,655,2.0,31993.0,648.0,0.0
8603,24,2021-10-01,643,6.0,34533.0,680.0,0.0
8618,24,2021-10-02,640,5.0,30835.0,0.0,0.0
8633,24,2021-10-03,499,1.0,28177.0,0.0,0.0
8648,24,2021-10-04,402,6.0,22737.0,2114.0,0.0
8663,24,2021-10-05,436,8.0,23236.0,671.0,0.0
8678,24,2021-10-06,506,3.0,27418.0,487.0,0.0
8693,24,2021-10-07,624,5.0,33033.0,537.0,0.0
8708,24,2021-10-08,643,5.0,31575.0,629.0,0.0
8723,24,2021-10-09,602,2.0,34209.0,0.0,0.0
8738,24,2021-10-10,612,3.0,28634.0,0.0,0.0
8753,24,2021-10-11,480,5.0,22299.0,1772.0,0.0
8768,24,2021-10-12,409,2.0,19822.0,542.0,0.0
8783,24,2021-10-13,512,7.0,23570.0,430.0,0.0
8798,24,2021-10-14,644,2.0,29618.0,510.0,0.0
8813,24,2021-10-15,676,6.0,33812.0,543.0,0.0
8828,24,2021-10-16,679,3.0,32140.0,0.0,0.0
8843,24,2021-10-17,532,4.0,28023.0,1194.0,0.0
8858,24,2021-10-18,410,5.0,23549.0,548.0,0.0
8873,24,2021-10-19,342,4.0,23269.0,585.0,0.0
8888,24,2021-10-20,458,2.0,27537.0,483.0,0.0
8903,24,2021-10-21,428,3.0,31583.0,486.0,0.0
8918,24,2021-10-22,434,8.0,29035.0,537.0,0.0
