,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
6466,1,2021-05-11,5382,31.0,120569.0,7141.0,0.0
6481,1,2021-05-12,6212,52.0,133776.0,7509.0,0.0
6496,1,2021-05-13,6619,60.0,129090.0,7780.0,0.0
6511,1,2021-05-14,6000,43.0,130406.0,8014.0,0.0
6526,1,2021-05-15,5710,40.0,123074.0,6748.0,0.0
6541,1,2021-05-16,5396,40.0,98467.0,6423.0,0.0
6556,1,2021-05-17,4588,33.0,110108.0,8189.0,0.0
6571,1,2021-05-18,4034,37.0,76001.0,6893.0,0.0
6586,1,2021-05-19,4247,48.0,85837.0,7339.0,0.0
6601,1,2021-05-20,5052,45.0,109518.0,6652.0,0.0
6616,1,2021-05-21,4682,51.0,115414.0,6623.0,0.0
6631,1,2021-05-22,4000,41.0,104070.0,5675.0,0.0
6646,1,2021-05-23,3738,28.0,73772.0,5491.0,0.0
6661,1,2021-05-24,3151,42.0,61928.0,6398.0,0.0
6676,1,2021-05-25,2502,50.0,96538.0,5773.0,0.0
6691,1,2021-05-26,2592,37.0,56992.0,5634.0,0.0
6706,1,2021-05-27,2965,49.0,77218.0,5598.0,0.0
6721,1,2021-05-28,3204,31.0,100596.0,5374.0,0.0
6736,1,2021-05-29,2718,45.0,100197.0,4516.0,0.0
6751,1,2021-05-30,2473,35.0,66999.0,4076.0,0.0
6766,1,2021-05-31,2109,27.0,72716.0,4758.0,0.0
6782,1,2021-06-01,1638,19.0,72790.0,4202.0,0.0
6797,1,2021-06-02,2062,46.0,65068.0,3905.0,0.0
6812,1,2021-06-03,2169,32.0,89777.0,3622.0,0.0
6827,1,2021-06-04,2060,33.0,86977.0,3243.0,0.0
6842,1,2021-06-05,1887,43.0,58250.0,2869.0,0.0
6857,1,2021-06-06,1521,14.0,8248.0,2522.0,0.0
6872,1,2021-06-07,1232,27.0,146126.0,2878.0,0.0
6887,1,2021-06-08,1268,30.0,47048.0,2557.0,0.0
6902,1,2021-06-09,1403,52.0,58620.0,2498.0,0.0
6917,1,2021-06-10,1479,30.0,81056.0,2570.0,0.0
6932,1,2021-06-11,1425,13.0,77887.0,2271.0,0.0
6947,1,2021-06-12,1385,27.0,57349.0,2074.0,0.0
6962,1,2021-06-13,1233,17.0,8252.0,1747.0,0.0
6977,1,2021-06-14,949,12.0,137945.0,2147.0,0.0
6992,1,2021-06-15,807,29.0,45284.0,1811.0,0.0
7007,1,2021-06-16,1048,28.0,59171.0,1799.0,0.0
7022,1,2021-06-17,1107,13.0,84632.0,1800.0,0.0
7037,1,2021-06-18,1012,11.0,78156.0,1652.0,0.0
7052,1,2021-06-19,959,31.0,52142.0,1395.0,0.0
7067,1,2021-06-20,802,21.0,6451.0,1156.0,0.0
7082,1,2021-06-21,560,8.0,132344.0,1491.0,0.0
7097,1,2021-06-22,621,71.0,43848.0,1398.0,0.0
7112,1,2021-06-23,725,21.0,57255.0,1218.0,0.0
7127,1,2021-06-24,708,17.0,70980.0,991.0,0.0
7142,1,2021-06-25,668,7.0,68938.0,806.0,0.0
7157,1,2021-06-26,668,17.0,42381.0,826.0,0.0
7172,1,2021-06-27,505,15.0,6086.0,620.0,0.0
7187,1,2021-06-28,660,11.0,110856.0,1730.0,0.0
7202,1,2021-06-29,602,31.0,61585.0,936.0,0.0
7217,1,2021-06-30,548,21.0,62821.0,886.0,0.0
7232,1,2021-07-01,604,23.0,66167.0,298.0,0.0
7247,1,2021-07-02,428,21.0,63015.0,1446.0,0.0
7262,1,2021-07-03,416,10.0,44743.0,411.0,0.0
7277,1,2021-07-04,524,12.0,4093.0,393.0,0.0
7292,1,2021-07-05,379,8.0,97375.0,1009.0,0.0
7307,1,2021-07-06,438,13.0,42784.0,762.0,0.0
7322,1,2021-07-07,554,6.0,62189.0,543.0,0.0
7337,1,2021-07-08,567,18.0,66248.0,501.0,0.0
7352,1,2021-07-09,770,14.0,64407.0,843.0,0.0
7367,1,2021-07-10,391,9.0,48663.0,330.0,0.0
7382,1,2021-07-11,475,9.0,4739.0,359.0,0.0
7397,1,2021-07-12,272,1.0,121240.0,723.0,0.0
7412,1,2021-07-13,336,12.0,110421.0,528.0,0.0
7427,1,2021-07-14,381,8.0,49284.0,477.0,0.0
7442,1,2021-07-15,425,14.0,65627.0,401.0,0.0
7457,1,2021-07-16,397,17.0,68160.0,471.0,0.0
7472,1,2021-07-17,380,3.0,46674.0,325.0,0.0
7487,1,2021-07-18,498,7.0,4023.0,340.0,0.0
7502,1,2021-07-19,265,4.0,109242.0,646.0,0.0
7517,1,2021-07-20,339,4.0,40215.0,339.0,0.0
7532,1,2021-07-21,400,5.0,46839.0,294.0,0.0
7547,1,2021-07-22,570,14.0,60025.0,719.0,0.0
7562,1,2021-07-23,618,13.0,56708.0,556.0,0.0
7577,1,2021-07-24,517,5.0,36045.0,212.0,0.0
7592,1,2021-07-25,675,3.0,4094.0,203.0,0.0
7607,1,2021-07-26,436,5.0,115934.0,709.0,0.0
7622,1,2021-07-27,578,7.0,38863.0,452.0,0.0
7637,1,2021-07-28,765,10.0,44907.0,444.0,0.0
7652,1,2021-07-29,894,5.0,58254.0,401.0,0.0
7667,1,2021-07-30,907,13.0,57498.0,414.0,0.0
7682,1,2021-07-31,769,6.0,62250.0,190.0,0.0
7697,1,2021-08-01,1086,2.0,48738.0,181.0,0.0
7712,1,2021-08-02,701,1.0,39737.0,526.0,0.0
7727,1,2021-08-03,737,6.0,34695.0,1077.0,0.0
7742,1,2021-08-04,958,12.0,61348.0,543.0,0.0
7757,1,2021-08-05,1447,18.0,54237.0,614.0,0.0
7772,1,2021-08-06,1520,21.0,68031.0,642.0,0.0
7787,1,2021-08-07,1367,9.0,52603.0,258.0,0.0
7802,1,2021-08-08,1810,6.0,4910.0,285.0,0.0
7817,1,2021-08-09,1209,8.0,131017.0,1590.0,0.0
7832,1,2021-08-10,1346,6.0,45617.0,846.0,0.0
7847,1,2021-08-11,1861,5.0,55134.0,861.0,0.0
7862,1,2021-08-12,2141,4.0,73972.0,946.0,0.0
7877,1,2021-08-13,2416,5.0,72132.0,1042.0,0.0
7892,1,2021-08-14,2259,3.0,54585.0,323.0,0.0
7907,1,2021-08-15,1885,0.0,4774.0,868.0,0.0
7922,1,2021-08-16,1979,5.0,122418.0,1856.0,0.0
7937,1,2021-08-17,1780,15.0,66414.0,1169.0,0.0
7952,1,2021-08-18,2418,41.0,57964.0,1368.0,0.0
7967,1,2021-08-19,2732,23.0,76230.0,1630.0,0.0
7982,1,2021-08-20,2962,6.0,77557.0,1554.0,0.0
7997,1,2021-08-21,2878,1.0,79411.0,979.0,0.0
8012,1,2021-08-22,2843,6.0,64600.0,533.0,0.0
8027,1,2021-08-23,2058,18.0,57327.0,5244.0,0.0
8042,1,2021-08-24,2333,35.0,72324.0,2053.0,0.0
8057,1,2021-08-25,3326,6.0,62211.0,2378.0,0.0
8072,1,2021-08-26,3364,9.0,83484.0,1912.0,0.0
8087,1,2021-08-27,3768,26.0,84945.0,2666.0,0.0
8102,1,2021-08-28,3918,8.0,89614.0,770.0,0.0
8117,1,2021-08-29,3167,3.0,80653.0,740.0,0.0
8132,1,2021-08-30,2735,17.0,70390.0,5148.0,0.0
8147,1,2021-08-31,2909,14.0,63438.0,2683.0,0.0
8162,1,2021-09-01,3838,30.0,66004.0,2882.0,0.0
8177,1,2021-09-02,4048,29.0,87567.0,2759.0,0.0
8192,1,2021-09-03,4161,15.0,88400.0,2983.0,0.0
8207,1,2021-09-04,4023,11.0,88705.0,948.0,0.0
8222,1,2021-09-05,4134,4.0,79147.0,736.0,0.0
8237,1,2021-09-06,2958,3.0,73872.0,987.0,0.0
8252,1,2021-09-07,3319,43.0,61717.0,9303.0,0.0
8267,1,2021-09-08,3641,40.0,66077.0,3337.0,0.0
8282,1,2021-09-09,4178,27.0,77185.0,3337.0,0.0
8297,1,2021-09-10,4628,36.0,96398.0,3527.0,0.0
8312,1,2021-09-11,4861,19.0,97707.0,1099.0,0.0
8327,1,2021-09-12,4225,9.0,90933.0,1001.0,0.0
8342,1,2021-09-13,3897,39.0,80018.0,7991.0,0.0
8357,1,2021-09-14,4044,26.0,75502.0,3710.0,0.0
8372,1,2021-09-15,4283,42.0,83652.0,4257.0,0.0
8387,1,2021-09-16,4689,20.0,108965.0,3836.0,0.0
8402,1,2021-09-17,5094,45.0,112092.0,3815.0,0.0
8417,1,2021-09-18,4536,14.0,114844.0,1054.0,0.0
8432,1,2021-09-19,4335,11.0,102394.0,995.0,0.0
8447,1,2021-09-20,3857,39.0,96459.0,9174.0,0.0
8462,1,2021-09-21,3818,54.0,83252.0,4134.0,0.0
8477,1,2021-09-22,3852,49.0,90615.0,4478.0,0.0
8492,1,2021-09-23,4618,44.0,116899.0,4377.0,0.0
8507,1,2021-09-24,4605,39.0,126785.0,4499.0,0.0
8522,1,2021-09-25,4952,22.0,120336.0,1461.0,0.0
8537,1,2021-09-26,4333,10.0,96360.0,1081.0,0.0
8552,1,2021-09-27,4279,47.0,84506.0,9568.0,0.0
8567,1,2021-09-28,3488,55.0,118497.0,5073.0,0.0
8582,1,2021-09-29,4278,65.0,90685.0,4632.0,0.0
8597,1,2021-09-30,4588,52.0,117680.0,3659.0,0.0
8612,1,2021-10-01,4417,50.0,123385.0,4911.0,0.0
8627,1,2021-10-02,4427,24.0,120803.0,1177.0,0.0
8642,1,2021-10-03,3634,8.0,99681.0,1197.0,0.0
8657,1,2021-10-04,3403,48.0,98451.0,9381.0,0.0
8672,1,2021-10-05,2814,49.0,82466.0,4727.0,0.0
8687,1,2021-10-06,3716,62.0,87463.0,4393.0,0.0
8702,1,2021-10-07,4100,29.0,122731.0,4141.0,0.0
8717,1,2021-10-08,4128,45.0,118195.0,4426.0,0.0
8732,1,2021-10-09,3701,12.0,120991.0,1065.0,0.0
8747,1,2021-10-10,3530,10.0,104882.0,1178.0,0.0
8762,1,2021-10-11,2657,12.0,90201.0,2811.0,0.0
8777,1,2021-10-12,2323,69.0,69946.0,10834.0,0.0
8792,1,2021-10-13,2640,78.0,69775.0,4020.0,0.0
8807,1,2021-10-14,3193,54.0,83845.0,3772.0,0.0
8822,1,2021-10-15,3438,47.0,110644.0,3924.0,0.0
8837,1,2021-10-16,3347,13.0,114118.0,1170.0,0.0
8852,1,2021-10-17,2894,12.0,102220.0,2440.0,0.0
8867,1,2021-10-18,2272,71.0,87734.0,6898.0,0.0
8882,1,2021-10-19,2257,39.0,72387.0,3933.0,0.0
8897,1,2021-10-20,2642,41.0,78176.0,3803.0,0.0
8912,1,2021-10-21,2894,23.0,103462.0,3448.0,0.0
8927,1,2021-10-22,2762,62.0,101847.0,2971.0,0.0
