,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
7010,47,2021-06-17,95,0.0,2301.0,70.0,0.0
7025,47,2021-06-18,107,1.0,2455.0,95.0,0.0
7040,47,2021-06-19,54,0.0,1802.0,57.0,0.0
7055,47,2021-06-20,60,1.0,1384.0,76.0,0.0
7070,47,2021-06-21,28,1.0,1518.0,79.0,0.0
7085,47,2021-06-22,34,0.0,1270.0,87.0,0.0
7100,47,2021-06-23,34,1.0,1807.0,64.0,0.0
7115,47,2021-06-24,53,0.0,1834.0,55.0,0.0
7130,47,2021-06-25,54,0.0,1812.0,52.0,0.0
7145,47,2021-06-26,62,1.0,1905.0,71.0,0.0
7160,47,2021-06-27,48,0.0,1295.0,96.0,0.0
7175,47,2021-06-28,17,0.0,976.0,98.0,0.0
7190,47,2021-06-29,52,2.0,1425.0,54.0,0.0
7205,47,2021-06-30,31,0.0,1506.0,60.0,0.0
7220,47,2021-07-01,7,0.0,1904.0,22.0,0.0
7235,47,2021-07-02,21,0.0,1779.0,36.0,0.0
7250,47,2021-07-03,49,0.0,1679.0,33.0,0.0
7265,47,2021-07-04,27,0.0,789.0,52.0,0.0
7280,47,2021-07-05,20,0.0,912.0,56.0,0.0
7295,47,2021-07-06,7,1.0,1549.0,60.0,0.0
7310,47,2021-07-07,54,1.0,2396.0,40.0,0.0
7325,47,2021-07-08,113,0.0,2240.0,17.0,0.0
7340,47,2021-07-09,46,1.0,2544.0,57.0,0.0
7355,47,2021-07-10,42,1.0,1653.0,30.0,0.0
7370,47,2021-07-11,20,1.0,863.0,34.0,0.0
7385,47,2021-07-12,17,0.0,922.0,21.0,0.0
7400,47,2021-07-13,27,0.0,1234.0,47.0,0.0
7415,47,2021-07-14,7,0.0,1350.0,30.0,0.0
7430,47,2021-07-15,30,0.0,1400.0,9.0,0.0
7445,47,2021-07-16,21,2.0,1573.0,12.0,0.0
7460,47,2021-07-17,35,0.0,1167.0,55.0,0.0
7475,47,2021-07-18,36,0.0,990.0,114.0,0.0
7490,47,2021-07-19,17,0.0,902.0,37.0,0.0
7505,47,2021-07-20,22,0.0,1151.0,42.0,0.0
7520,47,2021-07-21,53,0.0,1683.0,19.0,0.0
7535,47,2021-07-22,31,0.0,1744.0,20.0,0.0
7550,47,2021-07-23,52,2.0,1654.0,25.0,0.0
7565,47,2021-07-24,48,1.0,1457.0,19.0,0.0
7580,47,2021-07-25,27,0.0,1040.0,31.0,0.0
7595,47,2021-07-26,44,0.0,931.0,23.0,0.0
7610,47,2021-07-27,38,0.0,1234.0,33.0,0.0
7625,47,2021-07-28,65,0.0,1824.0,51.0,0.0
7640,47,2021-07-29,52,0.0,1564.0,16.0,0.0
7655,47,2021-07-30,58,0.0,1779.0,22.0,0.0
7670,47,2021-07-31,84,0.0,1810.0,53.0,0.0
7685,47,2021-08-01,43,0.0,1164.0,26.0,0.0
7700,47,2021-08-02,29,0.0,862.0,51.0,0.0
7715,47,2021-08-03,24,0.0,1060.0,49.0,0.0
7730,47,2021-08-04,61,1.0,1377.0,26.0,0.0
7745,47,2021-08-05,70,2.0,1764.0,48.0,0.0
7760,47,2021-08-06,87,1.0,1931.0,40.0,0.0
7775,47,2021-08-07,139,0.0,1921.0,60.0,0.0
7790,47,2021-08-08,81,0.0,1421.0,53.0,0.0
7805,47,2021-08-09,56,0.0,1121.0,62.0,0.0
7820,47,2021-08-10,65,2.0,1301.0,79.0,0.0
7835,47,2021-08-11,92,0.0,1864.0,44.0,0.0
7850,47,2021-08-12,138,2.0,2279.0,28.0,0.0
7865,47,2021-08-13,125,0.0,2195.0,22.0,0.0
7880,47,2021-08-14,128,0.0,1829.0,63.0,0.0
7895,47,2021-08-15,143,0.0,1839.0,58.0,0.0
7910,47,2021-08-16,87,0.0,1205.0,90.0,0.0
7925,47,2021-08-17,108,0.0,1468.0,130.0,0.0
7940,47,2021-08-18,131,0.0,2017.0,82.0,0.0
7955,47,2021-08-19,190,0.0,2088.0,54.0,0.0
7970,47,2021-08-20,244,0.0,2320.0,66.0,0.0
7985,47,2021-08-21,187,0.0,2307.0,90.0,0.0
8000,47,2021-08-22,220,0.0,1975.0,142.0,0.0
8015,47,2021-08-23,18,0.0,2079.0,0.0,0.0
8030,47,2021-08-24,139,6.0,2044.0,253.0,0.0
8045,47,2021-08-25,216,0.0,3195.0,142.0,0.0
8060,47,2021-08-26,159,2.0,3271.0,83.0,0.0
8075,47,2021-08-27,258,2.0,3618.0,105.0,0.0
8090,47,2021-08-28,355,1.0,4057.0,120.0,0.0
8105,47,2021-08-29,258,1.0,2125.0,179.0,0.0
8120,47,2021-08-30,201,3.0,2123.0,195.0,0.0
8135,47,2021-08-31,291,2.0,2832.0,153.0,0.0
8150,47,2021-09-01,321,4.0,2938.0,149.0,0.0
8165,47,2021-09-02,265,1.0,2952.0,170.0,0.0
8180,47,2021-09-03,443,2.0,3293.0,152.0,0.0
8195,47,2021-09-04,354,0.0,3958.0,215.0,0.0
8210,47,2021-09-05,389,1.0,2699.0,163.0,0.0
8225,47,2021-09-06,394,1.0,2889.0,260.0,0.0
8240,47,2021-09-07,305,1.0,2185.0,372.0,0.0
8255,47,2021-09-08,397,2.0,3385.0,256.0,0.0
8270,47,2021-09-09,285,1.0,2821.0,192.0,0.0
8285,47,2021-09-10,432,1.0,3750.0,273.0,0.0
8300,47,2021-09-11,341,1.0,3712.0,325.0,0.0
8315,47,2021-09-12,422,3.0,3370.0,263.0,0.0
8330,47,2021-09-13,449,4.0,3110.0,414.0,0.0
8345,47,2021-09-14,508,2.0,4294.0,353.0,0.0
8360,47,2021-09-15,477,2.0,4010.0,387.0,0.0
8375,47,2021-09-16,440,1.0,3753.0,391.0,0.0
8390,47,2021-09-17,476,7.0,4248.0,299.0,0.0
8405,47,2021-09-18,493,1.0,4468.0,397.0,0.0
8420,47,2021-09-19,543,1.0,3911.0,285.0,0.0
8435,47,2021-09-20,516,2.0,3940.0,431.0,0.0
8450,47,2021-09-21,372,5.0,3741.0,336.0,0.0
8465,47,2021-09-22,426,5.0,3559.0,415.0,0.0
8480,47,2021-09-23,460,7.0,3874.0,444.0,0.0
8495,47,2021-09-24,527,5.0,3957.0,503.0,0.0
8510,47,2021-09-25,547,4.0,4184.0,526.0,0.0
8525,47,2021-09-26,552,3.0,4053.0,436.0,0.0
8540,47,2021-09-27,393,2.0,3779.0,470.0,0.0
8555,47,2021-09-28,449,10.0,4249.0,490.0,0.0
8570,47,2021-09-29,394,3.0,3649.0,540.0,0.0
8585,47,2021-09-30,602,10.0,4375.0,508.0,0.0
8600,47,2021-10-01,471,5.0,3861.0,365.0,0.0
8615,47,2021-10-02,480,8.0,3237.0,418.0,0.0
8630,47,2021-10-03,354,3.0,2905.0,457.0,0.0
8645,47,2021-10-04,445,5.0,3254.0,523.0,0.0
8660,47,2021-10-05,242,10.0,2378.0,482.0,0.0
8675,47,2021-10-06,476,7.0,4015.0,543.0,0.0
8690,47,2021-10-07,650,4.0,6145.0,393.0,0.0
8705,47,2021-10-08,577,4.0,3772.0,445.0,0.0
8720,47,2021-10-09,492,5.0,4817.0,381.0,0.0
8735,47,2021-10-10,507,1.0,3845.0,601.0,0.0
8750,47,2021-10-11,425,4.0,2995.0,466.0,0.0
8765,47,2021-10-12,272,2.0,2425.0,478.0,0.0
8780,47,2021-10-13,305,11.0,2825.0,343.0,0.0
8795,47,2021-10-14,315,5.0,2881.0,417.0,0.0
8810,47,2021-10-15,312,4.0,2561.0,238.0,0.0
8825,47,2021-10-16,412,3.0,3277.0,476.0,0.0
8840,47,2021-10-17,320,5.0,3022.0,645.0,0.0
8855,47,2021-10-18,275,4.0,2679.0,572.0,0.0
8870,47,2021-10-19,270,8.0,2092.0,495.0,0.0
8885,47,2021-10-20,246,5.0,2358.0,500.0,0.0
8900,47,2021-10-21,355,2.0,3241.0,423.0,0.0
8915,47,2021-10-22,302,12.0,3023.0,259.0,0.0
