,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
5319,12,20210224,3,0.0,1560.0,2.0,2.3,0.0,1563.1,1.1
5334,12,20210225,8,0.0,2759.0,2.0,3.0,0.0,1696.1,1.3
5349,12,20210226,10,0.0,2969.0,2.0,3.7,0.0,1831.0,1.4
5364,12,20210227,4,0.0,2797.0,0.0,3.8,0.0,1972.6,1.3
5379,12,20210228,3,0.0,3230.0,4.0,3.9,0.0,2203.2,1.4
5394,12,20210301,1,0.0,4839.0,4.0,3.8,0.0,2532.4,1.8
5409,12,20210302,1,0.0,3931.0,7.0,3.5,0.0,2755.5,2.4
5424,12,20210303,3,0.0,5146.0,2.0,3.7,0.0,3043.9,2.6
5439,12,20210304,3,0.0,6875.0,4.0,3.9,0.0,3561.6,2.9
5454,12,20210305,2,0.0,6551.0,0.0,3.8,0.0,4065.7,2.7
5469,12,20210306,6,0.0,5589.0,8.0,4.1,0.0,4468.6,3.3
5484,12,20210307,2,0.0,4404.0,2.0,3.5,0.0,4633.1,3.3
5499,12,20210308,0,0.0,3685.0,5.0,2.5,0.0,4704.7,3.6
5514,12,20210309,5,0.0,2768.0,3.0,2.6,0.0,4701.8,3.9
5529,12,20210310,1,0.0,2841.0,3.0,2.4,0.0,4662.9,3.8
5544,12,20210311,0,0.0,2382.0,5.0,2.3,0.0,4417.2,3.9
5559,12,20210312,0,0.0,2625.0,3.0,2.2,0.0,4286.6,3.5
5574,12,20210313,4,0.0,2681.0,1.0,2.3,0.0,4040.1,3.4
5589,12,20210314,1,0.0,2004.0,2.0,2.1,0.0,3553.0,3.2
5604,12,20210315,0,0.0,2456.0,1.0,1.9,0.0,3143.5,3.3
5619,12,20210316,2,0.0,1667.0,2.0,1.5,0.0,2751.3,2.7
5634,12,20210317,2,0.0,1646.0,4.0,1.5,0.0,2475.5,2.9
5649,12,20210318,3,1.0,1749.0,0.0,1.8,0.1,2281.9,2.4
5664,12,20210319,3,0.0,2900.0,3.0,1.6,0.1,2295.1,2.4
5679,12,20210320,2,0.0,2549.0,2.0,1.7,0.1,2265.9,2.3
5694,12,20210321,6,0.0,2000.0,2.0,2.3,0.1,2227.7,2.0
5709,12,20210322,2,0.0,1585.0,3.0,2.5,0.1,2123.7,2.0
5724,12,20210323,1,0.0,1315.0,0.0,2.2,0.1,1987.1,1.9
5739,12,20210324,5,0.0,1756.0,2.0,2.6,0.1,1962.3,1.9
5754,12,20210325,3,0.0,1989.0,2.0,2.9,0.1,1915.6,2.0
5769,12,20210326,5,0.0,2851.0,3.0,3.2,0.1,2034.0,2.1
5784,12,20210327,5,0.0,2846.0,7.0,3.5,0.1,2154.0,2.4
5799,12,20210328,2,0.0,1912.0,2.0,3.4,0.0,2170.3,2.6
5814,12,20210329,0,0.0,2585.0,1.0,3.1,0.0,2138.8,2.4
5829,12,20210330,3,0.0,2003.0,3.0,3.2,0.0,2084.2,2.5
5844,12,20210331,2,0.0,2572.0,3.0,2.8,0.0,2141.4,2.6
5859,12,20210401,3,0.0,4446.0,2.0,2.9,0.0,2427.5,2.5
5874,12,20210402,9,0.0,4240.0,2.0,3.7,0.0,2720.0,2.7
5889,12,20210403,4,0.0,3120.0,3.0,3.6,0.0,2856.4,2.8
5904,12,20210404,7,0.0,2352.0,5.0,4.0,0.0,2892.7,3.1
5919,12,20210405,2,0.0,1579.0,6.0,3.7,0.0,2765.5,3.4
5934,12,20210406,6,0.0,1212.0,0.0,3.8,0.0,2602.1,2.7
5949,12,20210407,2,0.0,975.0,1.0,3.8,0.0,2508.4,2.6
5964,12,20210408,5,0.0,1989.0,2.0,4.3,0.0,2448.8,2.7
5979,12,20210409,2,0.0,2020.0,1.0,4.2,0.0,2450.5,2.5
5994,12,20210410,7,0.0,2527.0,6.0,4.7,0.0,2446.0,2.8
6009,12,20210411,5,0.0,2339.0,7.0,4.9,0.0,2235.3,3.3
6024,12,20210412,7,0.0,2031.0,1.0,4.7,0.0,2014.4,3.2
6039,12,20210413,6,0.0,1984.0,7.0,4.9,0.0,1900.8,3.6
6054,12,20210414,2,0.0,2110.0,5.0,4.4,0.0,1876.6,3.6
6069,12,20210415,3,0.0,2154.0,3.0,4.5,0.0,1934.1,3.3
6084,12,20210416,6,1.0,2770.0,5.0,4.5,0.1,2089.9,3.8
6099,12,20210417,8,0.0,2032.0,6.0,5.1,0.1,2195.6,4.3
6114,12,20210418,7,0.0,2337.0,2.0,5.3,0.1,2230.4,4.3
6129,12,20210419,15,0.0,2052.0,1.0,6.6,0.1,2233.6,4.3
6144,12,20210420,9,0.0,1950.0,4.0,6.8,0.1,2175.9,4.1
6159,12,20210421,25,0.0,2723.0,14.0,8.8,0.1,2214.3,4.8
6174,12,20210422,38,0.0,4562.0,6.0,11.9,0.1,2467.4,5.3
6189,12,20210423,44,0.0,5879.0,5.0,15.7,0.1,2856.9,5.1
6204,12,20210424,52,0.0,5956.0,1.0,20.7,0.1,3241.5,4.7
6219,12,20210425,63,0.0,7910.0,1.0,26.7,0.1,3817.1,4.5
6234,12,20210426,66,0.0,7520.0,6.0,32.7,0.0,4292.1,4.6
6250,12,20210427,96,0.0,11335.0,0.0,41.5,0.0,5222.4,4.0
6265,12,20210428,75,0.0,9962.0,5.0,48.3,0.0,5984.9,4.3
6280,12,20210429,70,0.0,14730.0,11.0,53.8,0.0,7252.7,5.3
6295,12,20210430,67,0.0,12822.0,26.0,59.6,0.0,8339.9,7.5
6310,12,20210501,148,0.0,13504.0,24.0,71.9,0.0,9418.0,8.5
6325,12,20210502,133,0.0,16578.0,24.0,81.4,0.0,10619.6,10.3
6340,12,20210503,146,0.0,16133.0,25.0,91.6,0.0,11645.0,12.3
6355,12,20210504,153,2.0,17124.0,34.0,101.7,0.2,12761.8,15.6
6370,12,20210505,175,0.0,19186.0,32.0,112.9,0.2,13889.4,18.7
6385,12,20210506,182,0.0,11534.0,76.0,124.5,0.2,14290.8,25.7
6400,12,20210507,227,1.0,7744.0,71.0,137.6,0.3,13931.7,32.8
6415,12,20210508,163,1.0,8249.0,88.0,146.4,0.4,13760.4,41.1
6430,12,20210509,163,0.0,7127.0,77.0,155.7,0.4,13000.1,47.7
6445,12,20210510,117,0.0,7564.0,90.0,160.7,0.4,12474.3,54.1
6460,12,20210511,118,0.0,5052.0,178.0,157.7,0.4,11629.1,69.5
6475,12,20210512,145,0.0,4525.0,119.0,158.9,0.4,10423.8,79.0
6490,12,20210513,110,0.0,7329.0,155.0,155.3,0.4,9543.4,92.0
6505,12,20210514,117,1.0,7416.0,151.0,151.7,0.3,8572.6,103.7
6520,12,20210515,86,0.0,7874.0,115.0,142.8,0.3,7441.4,112.0
6535,12,20210516,126,0.0,10446.0,103.0,137.2,0.3,7332.6,114.7
6550,12,20210517,91,0.0,6764.0,187.0,123.6,0.2,7234.6,126.3
6565,12,20210518,90,0.0,7570.0,180.0,116.3,0.1,7166.7,135.5
6580,12,20210519,83,2.0,6390.0,164.0,108.3,0.3,7093.0,144.2
6595,12,20210520,65,0.0,7445.0,184.0,103.1,0.3,7081.1,153.6
6610,12,20210521,84,2.0,7968.0,197.0,99.7,0.5,7372.7,155.5
6625,12,20210522,64,1.0,7141.0,116.0,91.6,0.6,7634.3,155.2
6640,12,20210523,73,2.0,8672.0,103.0,87.9,0.8,7768.6,150.0
6655,12,20210524,49,0.0,6910.0,98.0,81.1,0.7,7718.0,144.7
6670,12,20210525,52,0.0,4400.0,102.0,77.7,0.7,7370.6,143.4
6685,12,20210526,37,0.0,4029.0,94.0,68.8,0.7,6728.9,142.5
6700,12,20210527,33,0.0,5200.0,182.0,63.0,0.7,6572.5,142.0
6715,12,20210528,40,1.0,6541.0,92.0,58.0,0.8,6469.6,133.2
6730,12,20210529,33,4.0,6499.0,48.0,53.0,1.0,6480.5,121.6
6745,12,20210530,20,1.0,5938.0,80.0,48.5,1.1,6329.8,111.2
6760,12,20210531,17,0.0,6342.0,74.0,41.8,0.9,6167.2,98.9
6776,12,20210601,12,0.0,3819.0,91.0,36.6,0.8,5835.0,96.4
6791,12,20210602,14,2.0,3671.0,72.0,30.7,0.8,5334.9,93.3
6806,12,20210603,25,1.0,4267.0,60.0,28.3,0.9,5070.6,89.5
6821,12,20210604,15,0.0,5249.0,37.0,24.6,0.9,5155.5,83.0
6836,12,20210605,18,0.0,4589.0,45.0,22.7,0.9,5211.5,78.1
6851,12,20210606,12,0.0,4089.0,32.0,20.6,0.9,5100.4,63.1
6866,12,20210607,17,0.0,4334.0,36.0,18.3,0.8,4879.7,57.5
6881,12,20210608,14,0.0,2069.0,28.0,16.4,0.4,4436.7,55.5
6896,12,20210609,13,0.0,2558.0,20.0,15.7,0.3,4098.7,49.5
6911,12,20210610,14,0.0,4239.0,31.0,15.4,0.3,3888.4,45.2
6926,12,20210611,5,1.0,5031.0,11.0,14.7,0.4,4009.6,37.2
6941,12,20210612,10,0.0,4954.0,5.0,14.3,0.2,4137.9,30.5
6956,12,20210613,6,0.0,5416.0,11.0,12.4,0.1,4252.8,25.6
6971,12,20210614,7,1.0,5044.0,22.0,11.6,0.2,4232.3,24.1
6986,12,20210615,2,0.0,3355.0,29.0,10.0,0.2,4108.9,22.5
7001,12,20210616,8,0.0,3792.0,13.0,9.6,0.2,4079.2,20.6
7016,12,20210617,14,0.0,5172.0,9.0,9.3,0.2,4163.0,17.9
7031,12,20210618,11,0.0,6051.0,15.0,9.0,0.2,4561.2,16.6
7046,12,20210619,5,0.0,5690.0,10.0,8.2,0.2,4874.4,15.6
7061,12,20210620,2,0.0,4357.0,7.0,7.0,0.2,4886.2,13.2
7076,12,20210621,0,0.0,3488.0,4.0,6.5,0.1,4731.9,12.5
7091,12,20210622,2,2.0,2618.0,5.0,5.7,0.3,4498.3,12.5
7106,12,20210623,0,0.0,3353.0,14.0,5.1,0.3,4292.0,12.8
7121,12,20210624,5,0.0,3560.0,6.0,4.9,0.2,4143.6,11.2
7136,12,20210625,16,0.0,3911.0,15.0,6.3,0.2,4199.2,9.8
7151,12,20210626,11,0.0,3357.0,9.0,6.6,0.2,4155.7,9.4
7166,12,20210627,3,0.0,4118.0,7.0,5.5,0.2,4050.3,9.2
7181,12,20210628,3,0.0,3267.0,4.0,4.7,0.2,3771.9,8.1
7196,12,20210629,1,0.0,3077.0,7.0,4.3,0.2,3510.6,7.8
7211,12,20210630,4,0.0,2440.0,0.0,4.5,0.2,3318.9,7.1
7226,12,20210701,4,0.0,4029.0,8.0,4.9,0.2,3373.0,7.5
7241,12,20210702,2,0.0,3967.0,6.0,4.9,0.0,3507.9,7.6
7256,12,20210703,8,0.0,2971.0,3.0,5.7,0.0,3469.7,6.5
7271,12,20210704,3,0.0,2917.0,2.0,5.5,0.0,3405.4,6.1
7286,12,20210705,1,0.0,2830.0,9.0,4.0,0.0,3297.3,5.5
7301,12,20210706,7,0.0,2413.0,8.0,3.6,0.0,3202.9,5.4
7316,12,20210707,1,0.0,3199.0,6.0,3.4,0.0,3111.0,5.3
7331,12,20210708,2,0.0,3924.0,2.0,3.3,0.0,3176.7,5.1
7346,12,20210709,1,0.0,3406.0,1.0,3.3,0.0,3209.6,4.5
7361,12,20210710,1,0.0,2812.0,1.0,3.0,0.0,3246.8,4.6
7376,12,20210711,3,0.0,3247.0,7.0,2.9,0.0,3168.6,4.5
7391,12,20210712,0,0.0,2509.0,0.0,2.7,0.0,3022.8,3.9
7406,12,20210713,1,0.0,2999.0,5.0,2.0,0.0,3025.6,4.1
7421,12,20210714,0,0.0,1891.0,3.0,1.7,0.0,2923.0,4.2
7436,12,20210715,0,0.0,3766.0,6.0,1.6,0.0,3016.6,3.9
7451,12,20210716,0,0.0,3438.0,14.0,0.9,0.0,3119.1,4.5
7466,12,20210717,0,0.0,2679.0,3.0,0.8,0.0,3067.1,4.2
7481,12,20210718,3,0.0,2322.0,0.0,0.9,0.0,2906.9,4.0
7496,12,20210719,0,0.0,2758.0,1.0,0.8,0.0,2842.1,4.0
7511,12,20210720,0,0.0,2050.0,0.0,0.7,0.0,2765.9,3.9
7526,12,20210721,7,0.0,2625.0,2.0,1.1,0.0,2703.7,3.4
7541,12,20210722,0,1.0,3288.0,0.0,1.1,0.1,2781.6,3.4
7556,12,20210723,2,0.0,3111.0,1.0,1.2,0.1,2792.8,3.0
7571,12,20210724,0,0.0,2872.0,0.0,1.2,0.1,2890.9,2.7
7586,12,20210725,0,0.0,2465.0,0.0,1.2,0.1,2760.8,2.1
7601,12,20210726,1,0.0,2261.0,0.0,1.3,0.1,2643.1,0.7
7616,12,20210727,2,0.0,2297.0,6.0,1.5,0.1,2604.9,1.0
7631,12,20210728,0,0.0,2443.0,0.0,1.2,0.1,2617.0,1.0
7646,12,20210729,1,0.0,2732.0,0.0,1.3,0.1,2614.4,0.9
7661,12,20210730,1,0.0,2846.0,2.0,1.4,0.1,2694.0,1.1
7676,12,20210731,0,0.0,2982.0,0.0,0.7,0.1,2729.7,0.9
7691,12,20210801,0,0.0,2309.0,0.0,0.7,0.0,2631.8,0.9
7706,12,20210802,0,0.0,2407.0,0.0,0.5,0.0,2561.4,0.8
7721,12,20210803,6,0.0,1987.0,3.0,1.1,0.0,2472.9,1.1
7736,12,20210804,2,0.0,1665.0,3.0,1.3,0.0,2392.9,1.4
7751,12,20210805,4,0.0,2603.0,0.0,1.6,0.0,2427.1,1.4
7766,12,20210806,1,0.0,3405.0,3.0,1.5,0.0,2537.9,1.1
7781,12,20210807,0,0.0,3603.0,0.0,1.5,0.0,2653.9,1.1
7796,12,20210808,0,0.0,3489.0,0.0,1.4,0.0,2729.6,1.1
7811,12,20210809,7,0.0,2430.0,4.0,2.0,0.0,2688.0,1.3
7826,12,20210810,1,0.0,1713.0,0.0,2.1,0.0,2561.1,1.3
7841,12,20210811,3,0.0,2319.0,1.0,2.4,0.0,2562.1,1.4
7856,12,20210812,7,0.0,3446.0,2.0,3.1,0.0,2666.0,1.6
7871,12,20210813,1,0.0,4282.0,0.0,2.6,0.0,2895.5,1.3
7886,12,20210814,0,0.0,2601.0,0.0,2.4,0.0,2989.1,1.0
7901,12,20210815,0,0.0,2935.0,0.0,2.0,0.0,3022.3,1.0
7916,12,20210816,9,0.0,2134.0,10.0,2.8,0.0,2895.2,1.7
7931,12,20210817,1,0.0,2239.0,3.0,2.9,0.0,2758.8,2.0
7946,12,20210818,9,0.0,1927.0,6.0,3.8,0.0,2602.6,2.6
7961,12,20210819,8,0.0,3745.0,1.0,3.9,0.0,2734.1,2.3
7976,12,20210820,10,0.0,3335.0,1.0,4.8,0.0,2896.3,2.4
7991,12,20210821,0,0.0,3243.0,0.0,4.5,0.0,2988.7,2.3
8006,12,20210822,0,0.0,2978.0,0.0,3.8,0.0,2941.9,2.1
8021,12,20210823,17,0.0,3123.0,0.0,5.4,0.0,2826.0,2.1
8036,12,20210824,9,0.0,2562.0,18.0,6.3,0.0,2822.1,3.9
8051,12,20210825,7,1.0,2415.0,5.0,7.0,0.1,2770.1,4.4
8066,12,20210826,1,0.0,3526.0,1.0,6.2,0.1,2909.3,3.5
8081,12,20210827,9,0.0,3987.0,4.0,7.0,0.1,3084.1,3.6
8096,12,20210828,0,0.0,2870.0,0.0,6.1,0.1,3178.4,3.0
8111,12,20210829,0,0.0,2953.0,0.0,5.3,0.1,3099.2,2.9
8126,12,20210830,31,0.0,2378.0,15.0,7.4,0.1,3003.5,4.3
8141,12,20210831,1,0.0,1906.0,7.0,7.5,0.1,2869.8,5.0
8156,12,20210901,7,0.0,1817.0,12.0,8.2,0.1,2753.7,6.2
8171,12,20210902,4,0.0,3617.0,4.0,6.9,0.1,2803.1,6.6
8186,12,20210903,5,0.0,3888.0,10.0,6.5,0.1,2935.7,5.8
8201,12,20210904,7,0.0,2754.0,0.0,6.5,0.0,2969.6,5.3
8216,12,20210905,11,0.0,3523.0,0.0,7.5,0.0,2969.3,5.2
8231,12,20210906,7,0.0,2252.0,0.0,7.3,0.0,2795.8,4.8
8246,12,20210907,4,0.0,2511.0,26.0,7.7,0.0,2759.9,7.4
8261,12,20210908,14,0.0,2390.0,11.0,9.1,0.0,2703.6,8.5
8276,12,20210909,17,0.0,2259.0,4.0,7.7,0.0,2691.7,7.4
8291,12,20210910,10,0.0,3581.0,6.0,8.6,0.0,2859.2,7.3
8306,12,20210911,32,0.0,3409.0,0.0,11.1,0.0,3018.4,6.1
8321,12,20210912,29,0.0,2782.0,0.0,13.6,0.0,2934.9,5.7
8336,12,20210913,10,0.0,2440.0,24.0,14.1,0.0,2790.1,7.1
8351,12,20210914,66,0.0,2406.0,18.0,20.0,0.0,2755.3,8.9
8366,12,20210915,6,0.0,2573.0,20.0,19.5,0.0,2660.3,10.9
8381,12,20210916,34,0.0,4092.0,20.0,22.2,0.0,2844.3,12.9
8396,12,20210917,18,0.0,4165.0,29.0,23.6,0.0,3009.7,13.2
8411,12,20210918,0,0.0,4176.0,0.0,22.2,0.0,3188.3,12.1
8426,12,20210919,0,0.0,3196.0,0.0,20.5,0.0,3282.0,11.7
8441,12,20210920,55,0.0,2679.0,88.0,25.0,0.0,3191.8,19.9
8456,12,20210921,25,0.0,2743.0,17.0,24.3,0.0,3125.2,21.6
8471,12,20210922,19,0.0,2984.0,29.0,23.3,0.0,3145.4,24.5
8486,12,20210923,41,1.0,4254.0,20.0,26.4,0.1,3326.8,24.1
8501,12,20210924,34,0.0,4394.0,12.0,23.2,0.1,3525.6,23.5
8516,12,20210925,0,0.0,4259.0,0.0,22.6,0.1,3694.2,21.5
8531,12,20210926,0,0.0,3726.0,0.0,19.2,0.1,3657.6,19.5
8546,12,20210927,83,1.0,3246.0,46.0,25.7,0.2,3565.7,21.2
8561,12,20210928,29,1.0,2742.0,28.0,28.6,0.3,3422.3,24.0
8576,12,20210929,40,0.0,4974.0,21.0,32.6,0.3,3600.1,26.1
8591,12,20210930,0,0.0,5760.0,0.0,27.1,0.3,3908.2,17.3
8606,12,20211001,77,0.0,4625.0,61.0,32.3,0.3,4096.4,21.7
8621,12,20211002,0,0.0,4734.0,0.0,30.4,0.3,4271.4,18.8
8636,12,20211003,0,0.0,3386.0,0.0,26.3,0.2,4184.6,16.8
8651,12,20211004,85,0.0,2888.0,94.0,31.4,0.2,4034.0,25.0
8666,12,20211005,39,0.0,3662.0,22.0,35.3,0.2,3974.3,27.2
8681,12,20211006,25,1.0,3629.0,18.0,37.8,0.3,3964.6,29.0
8696,12,20211007,29,0.0,4669.0,36.0,32.4,0.2,4106.9,28.0
8711,12,20211008,25,0.0,4232.0,38.0,32.0,0.1,4255.9,29.0
8726,12,20211009,27,0.0,3789.0,0.0,30.7,0.1,4137.4,26.9
8741,12,20211010,16,0.0,4138.0,0.0,32.3,0.1,3975.2,26.9
8756,12,20211011,16,0.0,3275.0,0.0,26.2,0.1,3840.2,20.8
8771,12,20211012,34,0.0,2497.0,130.0,29.6,0.1,3616.5,33.8
8786,12,20211013,22,0.0,2350.0,32.0,31.8,0.1,3512.9,37.0
8801,12,20211014,26,0.0,2178.0,15.0,25.9,0.1,3441.9,29.1
8816,12,20211015,18,0.0,3393.0,17.0,23.8,0.1,3415.0,28.6
8831,12,20211016,37,0.0,3733.0,0.0,25.0,0.0,3425.4,26.8
8846,12,20211017,19,0.0,3557.0,0.0,24.0,0.0,3314.2,23.2
8861,12,20211018,22,0.0,2755.0,63.0,23.7,0.0,3166.5,25.7
8876,12,20211019,6,0.0,2833.0,33.0,21.6,0.0,3070.9,29.0
8891,12,20211020,5,0.0,2190.0,27.0,20.5,0.0,2876.1,31.7
8906,12,20211021,19,0.0,3251.0,21.0,20.8,0.0,2873.7,33.8
8921,12,20211022,23,0.0,3694.0,26.0,19.7,0.0,2993.4,23.4
