,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
6768,48,2021-06-01,209,1.0,17885.0,1083.0,0.0
6784,48,2021-06-02,410,3.0,4100.0,873.0,0.0
6799,48,2021-06-03,296,5.0,8315.0,765.0,0.0
6814,48,2021-06-04,244,7.0,6808.0,653.0,0.0
6829,48,2021-06-05,293,3.0,5818.0,634.0,0.0
6844,48,2021-06-06,231,0.0,0.0,418.0,0.0
6859,48,2021-06-07,127,2.0,12187.0,302.0,0.0
6874,48,2021-06-08,139,3.0,4027.0,412.0,0.0
6889,48,2021-06-09,313,5.0,3443.0,535.0,0.0
6904,48,2021-06-10,178,6.0,8545.0,566.0,0.0
6919,48,2021-06-11,170,3.0,5501.0,448.0,0.0
6934,48,2021-06-12,179,4.0,6682.0,457.0,0.0
6949,48,2021-06-13,165,1.0,0.0,231.0,0.0
6964,48,2021-06-14,115,0.0,11276.0,206.0,0.0
6979,48,2021-06-15,127,4.0,3315.0,408.0,0.0
6994,48,2021-06-16,153,4.0,4476.0,314.0,0.0
7009,48,2021-06-17,150,2.0,6708.0,316.0,0.0
7024,48,2021-06-18,124,3.0,6044.0,256.0,0.0
7039,48,2021-06-19,127,6.0,5574.0,287.0,0.0
7054,48,2021-06-20,100,0.0,0.0,142.0,0.0
7069,48,2021-06-21,60,0.0,9932.0,182.0,0.0
7084,48,2021-06-22,57,1.0,2833.0,289.0,0.0
7099,48,2021-06-23,92,2.0,5019.0,187.0,0.0
7114,48,2021-06-24,73,1.0,6335.0,168.0,0.0
7129,48,2021-06-25,81,2.0,5715.0,0.0,0.0
7144,48,2021-06-26,64,0.0,0.0,0.0,0.0
7159,48,2021-06-27,33,2.0,0.0,0.0,0.0
7174,48,2021-06-28,31,2.0,0.0,526.0,0.0
7189,48,2021-06-29,61,0.0,22232.0,186.0,0.0
7204,48,2021-06-30,76,2.0,3453.0,151.0,0.0
7219,48,2021-07-01,67,0.0,6335.0,0.0,0.0
7234,48,2021-07-02,43,0.0,5240.0,270.0,0.0
7249,48,2021-07-03,42,0.0,5492.0,0.0,0.0
7264,48,2021-07-04,53,0.0,0.0,0.0,0.0
7279,48,2021-07-05,44,2.0,8136.0,201.0,0.0
7294,48,2021-07-06,33,2.0,3017.0,99.0,0.0
7309,48,2021-07-07,67,2.0,4415.0,83.0,0.0
7324,48,2021-07-08,23,0.0,6162.0,71.0,0.0
7339,48,2021-07-09,52,0.0,5897.0,74.0,0.0
7354,48,2021-07-10,31,0.0,7316.0,0.0,0.0
7369,48,2021-07-11,29,0.0,0.0,0.0,0.0
7384,48,2021-07-12,30,0.0,11863.0,141.0,0.0
7399,48,2021-07-13,35,3.0,4013.0,57.0,0.0
7414,48,2021-07-14,46,1.0,4991.0,75.0,0.0
7429,48,2021-07-15,53,1.0,6859.0,43.0,0.0
7444,48,2021-07-16,41,2.0,6216.0,38.0,0.0
7459,48,2021-07-17,49,0.0,6365.0,0.0,0.0
7474,48,2021-07-18,43,0.0,0.0,0.0,0.0
7489,48,2021-07-19,38,2.0,10875.0,102.0,0.0
7504,48,2021-07-20,69,2.0,4345.0,66.0,0.0
7519,48,2021-07-21,81,0.0,5010.0,38.0,0.0
7534,48,2021-07-22,106,2.0,6475.0,77.0,0.0
7549,48,2021-07-23,98,2.0,6622.0,-27.0,0.0
7564,48,2021-07-24,151,0.0,0.0,0.0,0.0
7579,48,2021-07-25,142,0.0,0.0,0.0,0.0
7594,48,2021-07-26,94,0.0,19978.0,103.0,0.0
7609,48,2021-07-27,134,2.0,5372.0,41.0,0.0
7624,48,2021-07-28,194,0.0,5428.0,33.0,0.0
7639,48,2021-07-29,233,0.0,7129.0,47.0,0.0
7654,48,2021-07-30,187,0.0,7857.0,49.0,0.0
7669,48,2021-07-31,240,0.0,8285.0,0.0,0.0
7684,48,2021-08-01,230,0.0,0.0,0.0,0.0
7699,48,2021-08-02,147,0.0,0.0,0.0,0.0
7714,48,2021-08-03,126,0.0,0.0,222.0,0.0
7729,48,2021-08-04,206,0.0,21599.0,100.0,0.0
7744,48,2021-08-05,397,0.0,5429.0,152.0,0.0
7759,48,2021-08-06,369,1.0,7460.0,180.0,0.0
7774,48,2021-08-07,398,0.0,7294.0,0.0,0.0
7789,48,2021-08-08,375,0.0,0.0,0.0,0.0
7804,48,2021-08-09,244,3.0,15514.0,353.0,0.0
7819,48,2021-08-10,279,2.0,4464.0,194.0,0.0
7834,48,2021-08-11,501,1.0,5424.0,194.0,0.0
7849,48,2021-08-12,550,0.0,8613.0,218.0,0.0
7864,48,2021-08-13,582,1.0,8585.0,244.0,0.0
7879,48,2021-08-14,564,0.0,9300.0,0.0,0.0
7894,48,2021-08-15,451,0.0,0.0,0.0,0.0
7909,48,2021-08-16,392,1.0,0.0,490.0,0.0
7924,48,2021-08-17,407,3.0,19057.0,131.0,0.0
7939,48,2021-08-18,678,2.0,5475.0,370.0,0.0
7954,48,2021-08-19,817,4.0,9215.0,379.0,0.0
7969,48,2021-08-20,749,1.0,9971.0,406.0,0.0
7984,48,2021-08-21,821,0.0,9005.0,0.0,0.0
7999,48,2021-08-22,678,3.0,0.0,0.0,0.0
8014,48,2021-08-23,473,2.0,0.0,899.0,0.0
8029,48,2021-08-24,629,7.0,22953.0,468.0,0.0
8044,48,2021-08-25,1076,1.0,6010.0,510.0,0.0
8059,48,2021-08-26,1112,4.0,11747.0,538.0,0.0
8074,48,2021-08-27,1168,4.0,10572.0,575.0,0.0
8089,48,2021-08-28,1231,0.0,11565.0,0.0,0.0
8104,48,2021-08-29,960,0.0,11415.0,0.0,0.0
8119,48,2021-08-30,865,7.0,9526.0,1278.0,0.0
8134,48,2021-08-31,920,4.0,8328.0,682.0,0.0
8149,48,2021-09-01,1315,8.0,7487.0,677.0,0.0
8164,48,2021-09-02,1339,5.0,12416.0,756.0,0.0
8179,48,2021-09-03,1401,2.0,12139.0,772.0,0.0
8194,48,2021-09-04,1330,0.0,12551.0,0.0,0.0
8209,48,2021-09-05,1450,0.0,10451.0,0.0,0.0
8224,48,2021-09-06,820,0.0,12846.0,0.0,0.0
8239,48,2021-09-07,1303,17.0,7512.0,2895.0,0.0
8254,48,2021-09-08,1166,18.0,10408.0,1016.0,0.0
8269,48,2021-09-09,1510,9.0,10734.0,1142.0,0.0
8284,48,2021-09-10,1473,10.0,13796.0,1175.0,0.0
8299,48,2021-09-11,1659,0.0,13625.0,0.0,0.0
8314,48,2021-09-12,1497,0.0,14574.0,0.0,0.0
8329,48,2021-09-13,1584,18.0,12182.0,2592.0,0.0
8344,48,2021-09-14,1434,9.0,13332.0,1555.0,0.0
8359,48,2021-09-15,1609,24.0,11880.0,1429.0,0.0
8374,48,2021-09-16,1718,10.0,15831.0,1423.0,0.0
8389,48,2021-09-17,2020,18.0,16364.0,1507.0,0.0
8404,48,2021-09-18,1605,0.0,17327.0,0.0,0.0
8419,48,2021-09-19,1592,0.0,16409.0,0.0,0.0
8434,48,2021-09-20,1436,22.0,16529.0,3198.0,0.0
8449,48,2021-09-21,1519,29.0,13389.0,1187.0,0.0
8464,48,2021-09-22,1336,20.0,13597.0,1929.0,0.0
8479,48,2021-09-23,1660,17.0,14521.0,1767.0,0.0
8494,48,2021-09-24,1651,11.0,17896.0,1780.0,0.0
8509,48,2021-09-25,1882,0.0,16848.0,0.0,0.0
8524,48,2021-09-26,1541,0.0,0.0,0.0,0.0
8539,48,2021-09-27,1758,23.0,0.0,3891.0,0.0
8554,48,2021-09-28,1246,18.0,45781.0,2022.0,0.0
8569,48,2021-09-29,1682,34.0,11144.0,1855.0,0.0
8584,48,2021-09-30,1706,20.0,15025.0,1737.0,0.0
8599,48,2021-10-01,1630,14.0,17590.0,1656.0,0.0
8614,48,2021-10-02,1629,0.0,15857.0,0.0,0.0
8629,48,2021-10-03,1282,0.0,14532.0,0.0,0.0
8644,48,2021-10-04,1126,21.0,14316.0,3557.0,0.0
8659,48,2021-10-05,663,26.0,10417.0,1855.0,0.0
8674,48,2021-10-06,1263,26.0,8018.0,1781.0,0.0
8689,48,2021-10-07,1254,10.0,15400.0,1745.0,0.0
8704,48,2021-10-08,1256,16.0,15595.0,1812.0,0.0
8719,48,2021-10-09,1085,0.0,14736.0,0.0,0.0
8734,48,2021-10-10,1039,0.0,13987.0,0.0,0.0
8749,48,2021-10-11,628,0.0,11637.0,0.0,0.0
8764,48,2021-10-12,606,33.0,7720.0,5869.0,0.0
8779,48,2021-10-13,652,38.0,7333.0,1691.0,0.0
8794,48,2021-10-14,916,29.0,8620.0,1682.0,0.0
8809,48,2021-10-15,1051,16.0,12733.0,1480.0,0.0
8824,48,2021-10-16,783,0.0,14054.0,0.0,0.0
8839,48,2021-10-17,791,0.0,11640.0,0.0,0.0
8854,48,2021-10-18,607,30.0,11437.0,2827.0,0.0
8869,48,2021-10-19,531,12.0,7165.0,1419.0,0.0
8884,48,2021-10-20,786,18.0,8030.0,1346.0,0.0
8899,48,2021-10-21,770,8.0,12114.0,1152.0,0.0
8914,48,2021-10-22,656,12.0,11874.0,1041.0,0.0
