,pruid,date,Class
4083,46.0,2020-12-19,1.0
4084,46.0,2020-12-20,1.0
4085,46.0,2020-12-21,1.0
4086,46.0,2020-12-22,0.0
4087,46.0,2020-12-23,0.0
4088,46.0,2020-12-24,0.0
4089,46.0,2020-12-25,0.0
4090,46.0,2020-12-26,0.0
4091,46.0,2020-12-27,0.0
4092,46.0,2020-12-28,0.0
4093,46.0,2020-12-29,0.0
4094,46.0,2020-12-30,0.0
4095,46.0,2020-12-31,0.0
4096,46.0,2021-01-01,0.0
4097,46.0,2021-01-02,0.0
4098,46.0,2021-01-03,0.0
4099,46.0,2021-01-04,0.0
4100,46.0,2021-01-05,0.0
4101,46.0,2021-01-06,0.0
4102,46.0,2021-01-07,0.0
4103,46.0,2021-01-08,0.0
4104,46.0,2021-01-09,0.0
4105,46.0,2021-01-10,0.0
4106,46.0,2021-01-11,0.0
4107,46.0,2021-01-12,0.0
4108,46.0,2021-01-13,0.0
4109,46.0,2021-01-14,0.0
4110,46.0,2021-01-15,0.0
4111,46.0,2021-01-16,0.0
4112,46.0,2021-01-17,0.0
4113,46.0,2021-01-18,0.0
4114,46.0,2021-01-19,0.0
4115,46.0,2021-01-20,0.0
4116,46.0,2021-01-21,0.0
4117,46.0,2021-01-22,0.0
4118,46.0,2021-01-23,0.0
4119,46.0,2021-01-24,0.0
4120,46.0,2021-01-25,0.0
4121,46.0,2021-01-26,0.0
4122,46.0,2021-01-27,0.0
4123,46.0,2021-01-28,0.0
4124,46.0,2021-01-29,0.0
4125,46.0,2021-01-30,0.0
4126,46.0,2021-01-31,0.0
4127,46.0,2021-02-01,0.0
4128,46.0,2021-02-02,0.0
4129,46.0,2021-02-03,0.0
4130,46.0,2021-02-04,0.0
4131,46.0,2021-02-05,0.0
4132,46.0,2021-02-06,0.0
4133,46.0,2021-02-07,0.0
4134,46.0,2021-02-08,0.0
4135,46.0,2021-02-09,0.0
4136,46.0,2021-02-10,0.0
4137,46.0,2021-02-11,0.0
4138,46.0,2021-02-12,0.0
4139,46.0,2021-02-13,0.0
4140,46.0,2021-02-14,0.0
4141,46.0,2021-02-15,0.0
4142,46.0,2021-02-16,0.0
4143,46.0,2021-02-17,0.0
4144,46.0,2021-02-18,0.0
4145,46.0,2021-02-19,0.0
4146,46.0,2021-02-20,0.0
4147,46.0,2021-02-21,0.0
4148,46.0,2021-02-22,0.0
4149,46.0,2021-02-23,0.0
4150,46.0,2021-02-24,0.0
4151,46.0,2021-02-25,0.0
4152,46.0,2021-02-26,0.0
4153,46.0,2021-02-27,0.0
4154,46.0,2021-02-28,0.0
4155,46.0,2021-03-01,0.0
4156,46.0,2021-03-02,0.0
4157,46.0,2021-03-03,0.0
4158,46.0,2021-03-04,0.0
4159,46.0,2021-03-05,0.0
4160,46.0,2021-03-06,0.0
4161,46.0,2021-03-07,0.0
4162,46.0,2021-03-08,0.0
4163,46.0,2021-03-09,0.0
4164,46.0,2021-03-10,0.0
4165,46.0,2021-03-11,0.0
4166,46.0,2021-03-12,0.0
4167,46.0,2021-03-13,0.0
4168,46.0,2021-03-14,0.0
4169,46.0,2021-03-15,0.0
4170,46.0,2021-03-16,0.0
4171,46.0,2021-03-17,0.0
4172,46.0,2021-03-18,0.0
4173,46.0,2021-03-19,0.0
4174,46.0,2021-03-20,0.0
4175,46.0,2021-03-21,0.0
4176,46.0,2021-03-22,0.0
4177,46.0,2021-03-23,0.0
4178,46.0,2021-03-24,0.0
4179,46.0,2021-03-25,0.0
4180,46.0,2021-03-26,0.0
4181,46.0,2021-03-27,0.0
4182,46.0,2021-03-28,0.0
4183,46.0,2021-03-29,0.0
4184,46.0,2021-03-30,0.0
4185,46.0,2021-03-31,0.0
4186,46.0,2021-04-01,0.0
4187,46.0,2021-04-02,0.0
4188,46.0,2021-04-03,0.0
4189,46.0,2021-04-04,0.0
4190,46.0,2021-04-05,0.0
4191,46.0,2021-04-06,0.0
4192,46.0,2021-04-07,0.0
4193,46.0,2021-04-08,0.0
4194,46.0,2021-04-09,0.0
4195,46.0,2021-04-10,0.0
4196,46.0,2021-04-11,0.0
4197,46.0,2021-04-12,0.0
4198,46.0,2021-04-13,0.0
4199,46.0,2021-04-14,0.0
4200,46.0,2021-04-15,0.0
4201,46.0,2021-04-16,0.0
4202,46.0,2021-04-17,0.0
4203,46.0,2021-04-18,0.0
4204,46.0,2021-04-19,0.0
4205,46.0,2021-04-20,1.0
4206,46.0,2021-04-21,1.0
4207,46.0,2021-04-22,1.0
4208,46.0,2021-04-23,1.0
4209,46.0,2021-04-24,1.0
4210,46.0,2021-04-25,1.0
4211,46.0,2021-04-26,1.0
4212,46.0,2021-04-27,1.0
4213,46.0,2021-04-28,1.0
4214,46.0,2021-04-29,1.0
4215,46.0,2021-04-30,1.0
4216,46.0,2021-05-01,1.0
4217,46.0,2021-05-02,1.0
4218,46.0,2021-05-03,1.0
4219,46.0,2021-05-04,1.0
4220,46.0,2021-05-05,1.0
4221,46.0,2021-05-06,1.0
4222,46.0,2021-05-07,1.0
4223,46.0,2021-05-08,1.0
4224,46.0,2021-05-09,1.0
4225,46.0,2021-05-10,1.0
4226,46.0,2021-05-11,1.0
4227,46.0,2021-05-12,1.0
4228,46.0,2021-05-13,1.0
4229,46.0,2021-05-14,1.0
4230,46.0,2021-05-15,1.0
4231,46.0,2021-05-16,1.0
4232,46.0,2021-05-17,1.0
4233,46.0,2021-05-18,1.0
4234,46.0,2021-05-19,1.0
4235,46.0,2021-05-20,1.0
4236,46.0,2021-05-21,1.0
4237,46.0,2021-05-22,1.0
4238,46.0,2021-05-23,1.0
4239,46.0,2021-05-24,1.0
4240,46.0,2021-05-25,1.0
4241,46.0,2021-05-26,1.0
4242,46.0,2021-05-27,1.0
4243,46.0,2021-05-28,1.0
4244,46.0,2021-05-29,1.0
4245,46.0,2021-05-30,1.0
4246,46.0,2021-05-31,1.0
4247,46.0,2021-06-01,1.0
4248,46.0,2021-06-02,1.0
4249,46.0,2021-06-03,1.0
4250,46.0,2021-06-04,1.0
4251,46.0,2021-06-05,1.0
4252,46.0,2021-06-06,1.0
4253,46.0,2021-06-07,1.0
4254,46.0,2021-06-08,1.0
4255,46.0,2021-06-09,1.0
4256,46.0,2021-06-10,1.0
4257,46.0,2021-06-11,1.0
4258,46.0,2021-06-12,1.0
4259,46.0,2021-06-13,1.0
4260,46.0,2021-06-14,0.0
4261,46.0,2021-06-15,0.0
4262,46.0,2021-06-16,0.0
4263,46.0,2021-06-17,0.0
4264,46.0,2021-06-18,0.0
4265,46.0,2021-06-19,0.0
4266,46.0,2021-06-20,0.0
4267,46.0,2021-06-21,0.0
4268,46.0,2021-06-22,0.0
4269,46.0,2021-06-23,0.0
4270,46.0,2021-06-24,0.0
4271,46.0,2021-06-25,0.0
4272,46.0,2021-06-26,0.0
4273,46.0,2021-06-27,0.0
4274,46.0,2021-06-28,0.0
4275,46.0,2021-06-29,0.0
4276,46.0,2021-06-30,0.0
4277,46.0,2021-07-01,0.0
4278,46.0,2021-07-02,0.0
4279,46.0,2021-07-03,0.0
4280,46.0,2021-07-04,0.0
4281,46.0,2021-07-05,0.0
4282,46.0,2021-07-06,0.0
4283,46.0,2021-07-07,0.0
4284,46.0,2021-07-08,0.0
4285,46.0,2021-07-09,0.0
4286,46.0,2021-07-10,0.0
4287,46.0,2021-07-11,0.0
4288,46.0,2021-07-12,0.0
4289,46.0,2021-07-13,0.0
4290,46.0,2021-07-14,0.0
4291,46.0,2021-07-15,0.0
4292,46.0,2021-07-16,0.0
4293,46.0,2021-07-17,0.0
4294,46.0,2021-07-18,0.0
4295,46.0,2021-07-19,0.0
4296,46.0,2021-07-20,0.0
4297,46.0,2021-07-21,0.0
4298,46.0,2021-07-22,0.0
4299,46.0,2021-07-23,0.0
4300,46.0,2021-07-24,0.0
4301,46.0,2021-07-25,0.0
4302,46.0,2021-07-26,0.0
4303,46.0,2021-07-27,0.0
4304,46.0,2021-07-28,0.0
4305,46.0,2021-07-29,0.0
4306,46.0,2021-07-30,0.0
4307,46.0,2021-07-31,0.0
4308,46.0,2021-08-01,0.0
4309,46.0,2021-08-02,0.0
4310,46.0,2021-08-03,0.0
4311,46.0,2021-08-04,0.0
4312,46.0,2021-08-05,0.0
4313,46.0,2021-08-06,0.0
4314,46.0,2021-08-07,0.0
4315,46.0,2021-08-08,0.0
4316,46.0,2021-08-09,0.0
4317,46.0,2021-08-10,0.0
4318,46.0,2021-08-11,0.0
4319,46.0,2021-08-12,0.0
4320,46.0,2021-08-13,0.0
4321,46.0,2021-08-14,0.0
4322,46.0,2021-08-15,0.0
4323,46.0,2021-08-16,0.0
4324,46.0,2021-08-17,0.0
4325,46.0,2021-08-18,0.0
4326,46.0,2021-08-19,0.0
4327,46.0,2021-08-20,0.0
4328,46.0,2021-08-21,0.0
4329,46.0,2021-08-22,0.0
4330,46.0,2021-08-23,0.0
4331,46.0,2021-08-24,0.0
4332,46.0,2021-08-25,0.0
4333,46.0,2021-08-26,0.0
4334,46.0,2021-08-27,0.0
4335,46.0,2021-08-28,0.0
4336,46.0,2021-08-29,0.0
4337,46.0,2021-08-30,0.0
4338,46.0,2021-08-31,0.0
4339,46.0,2021-09-01,0.0
4340,46.0,2021-09-02,0.0
4341,46.0,2021-09-03,0.0
4342,46.0,2021-09-04,0.0
4343,46.0,2021-09-05,0.0
4344,46.0,2021-09-06,0.0
4345,46.0,2021-09-07,0.0
4346,46.0,2021-09-08,0.0
4347,46.0,2021-09-09,0.0
4348,46.0,2021-09-10,0.0
4349,46.0,2021-09-11,0.0
4350,46.0,2021-09-12,0.0
4351,46.0,2021-09-13,0.0
4352,46.0,2021-09-14,0.0
4353,46.0,2021-09-15,0.0
4354,46.0,2021-09-16,0.0
4355,46.0,2021-09-17,0.0
4356,46.0,2021-09-18,0.0
4357,46.0,2021-09-19,0.0
4358,46.0,2021-09-20,0.0
4359,46.0,2021-09-21,0.0
4360,46.0,2021-09-22,0.0
4361,46.0,2021-09-23,0.0
4362,46.0,2021-09-24,0.0
4363,46.0,2021-09-25,0.0
4364,46.0,2021-09-26,0.0
4365,46.0,2021-09-27,0.0
4366,46.0,2021-09-28,0.0
4367,46.0,2021-09-29,0.0
4368,46.0,2021-09-30,0.0
4369,46.0,2021-10-01,0.0
4370,46.0,2021-10-02,0.0
4371,46.0,2021-10-03,0.0
4372,46.0,2021-10-04,0.0
4373,46.0,2021-10-05,0.0
4374,46.0,2021-10-06,0.0
4375,46.0,2021-10-07,0.0
4376,46.0,2021-10-08,0.0
4377,46.0,2021-10-09,0.0
4378,46.0,2021-10-10,0.0
4379,46.0,2021-10-11,0.0
4380,46.0,2021-10-12,0.0
4381,46.0,2021-10-13,0.0
4382,46.0,2021-10-14,0.0
4383,46.0,2021-10-15,0.0
4384,46.0,2021-10-16,0.0
4385,46.0,2021-10-17,0.0
4386,46.0,2021-10-18,0.0
4387,46.0,2021-10-19,0.0
4388,46.0,2021-10-20,0.0
4389,46.0,2021-10-21,0.0
4390,46.0,2021-10-22,0.0
4391,46.0,2021-10-23,0.0
4392,46.0,2021-10-24,0.0
4393,46.0,2021-10-25,0.0
4394,46.0,2021-10-26,0.0
4395,46.0,2021-10-27,0.0
4396,46.0,2021-10-28,0.0
4397,46.0,2021-10-29,0.0
4398,46.0,2021-10-30,0.0
4399,46.0,2021-10-31,0.0
4400,46.0,2021-11-01,0.0
4401,46.0,2021-11-02,0.0
4402,46.0,2021-11-03,0.0
4403,46.0,2021-11-04,0.0
4404,46.0,2021-11-05,0.0
4405,46.0,2021-11-06,0.0
4406,46.0,2021-11-07,0.0
4407,46.0,2021-11-08,0.0
4408,46.0,2021-11-09,0.0
4409,46.0,2021-11-10,0.0
4410,46.0,2021-11-11,0.0
4411,46.0,2021-11-12,0.0
4412,46.0,2021-11-13,0.0
4413,46.0,2021-11-14,0.0
4414,46.0,2021-11-15,0.0
4415,46.0,2021-11-16,0.0
4416,46.0,2021-11-17,0.0
4417,46.0,2021-11-18,0.0
4418,46.0,2021-11-19,0.0
4419,46.0,2021-11-20,0.0
4420,46.0,2021-11-21,0.0
4421,46.0,2021-11-22,0.0
4422,46.0,2021-11-23,0.0
4423,46.0,2021-11-24,0.0
4424,46.0,2021-11-25,0.0
4425,46.0,2021-11-26,0.0
4426,46.0,2021-11-27,0.0
4427,46.0,2021-11-28,0.0
4428,46.0,2021-11-29,0.0
4429,46.0,2021-11-30,0.0
4430,46.0,2021-12-01,0.0
4431,46.0,2021-12-02,0.0
4432,46.0,2021-12-03,0.0
4433,46.0,2021-12-04,0.0
4434,46.0,2021-12-05,0.0
4435,46.0,2021-12-06,0.0
4436,47.0,2020-05-07,1.0
4437,47.0,2020-05-08,1.0
4438,47.0,2020-05-09,1.0
4439,47.0,2020-05-10,1.0
4440,47.0,2020-05-11,1.0
4441,47.0,2020-05-12,1.0
4442,47.0,2020-05-13,1.0
4443,47.0,2020-05-14,1.0
4444,47.0,2020-05-15,1.0
4445,47.0,2020-05-16,1.0
4446,47.0,2020-05-17,1.0
4447,47.0,2020-05-18,1.0
4448,47.0,2020-05-19,1.0
4449,47.0,2020-05-20,1.0
4450,47.0,2020-05-21,1.0
4451,47.0,2020-05-22,1.0
4452,47.0,2020-05-23,1.0
4453,47.0,2020-05-24,1.0
4454,47.0,2020-05-25,1.0
4455,47.0,2020-05-26,1.0
4456,47.0,2020-05-27,1.0
4457,47.0,2020-05-28,1.0
4458,47.0,2020-05-29,1.0
4459,47.0,2020-05-30,1.0
4460,47.0,2020-05-31,1.0
4461,47.0,2020-06-01,1.0
4462,47.0,2020-06-02,1.0
4463,47.0,2020-06-03,1.0
4464,47.0,2020-06-04,1.0
4465,47.0,2020-06-05,1.0
4466,47.0,2020-06-06,1.0
4467,47.0,2020-06-07,1.0
4468,47.0,2020-06-08,1.0
4469,47.0,2020-06-09,1.0
4470,47.0,2020-06-10,1.0
4471,47.0,2020-06-11,1.0
4472,47.0,2020-06-12,1.0
4473,47.0,2020-06-13,1.0
4474,47.0,2020-06-14,1.0
4475,47.0,2020-06-15,1.0
4476,47.0,2020-06-16,1.0
4477,47.0,2020-06-17,1.0
4478,47.0,2020-06-18,1.0
4479,47.0,2020-06-19,1.0
4480,47.0,2020-06-20,1.0
4481,47.0,2020-06-21,1.0
4482,47.0,2020-06-22,1.0
4483,47.0,2020-06-23,1.0
4484,47.0,2020-06-24,1.0
4485,47.0,2020-06-25,1.0
4486,47.0,2020-06-26,1.0
4487,47.0,2020-06-27,1.0
4488,47.0,2020-06-28,1.0
4489,47.0,2020-06-29,1.0
4490,47.0,2020-06-30,1.0
4491,47.0,2020-07-01,1.0
4492,47.0,2020-07-02,1.0
4493,47.0,2020-07-03,1.0
4494,47.0,2020-07-04,1.0
4495,47.0,2020-07-05,1.0
4496,47.0,2020-07-06,1.0
4497,47.0,2020-07-07,1.0
4498,47.0,2020-07-08,1.0
4499,47.0,2020-07-09,1.0
4500,47.0,2020-07-10,1.0
4501,47.0,2020-07-11,1.0
4502,47.0,2020-07-12,1.0
4503,47.0,2020-07-13,1.0
4504,47.0,2020-07-14,1.0
4505,47.0,2020-07-15,1.0
4506,47.0,2020-07-16,1.0
4507,47.0,2020-07-17,1.0
4508,47.0,2020-07-18,1.0
4509,47.0,2020-07-19,1.0
4510,47.0,2020-07-20,1.0
4511,47.0,2020-07-21,1.0
4512,47.0,2020-07-22,1.0
4513,47.0,2020-07-23,1.0
4514,47.0,2020-07-24,1.0
4515,47.0,2020-07-25,1.0
4516,47.0,2020-07-26,1.0
4517,47.0,2020-07-27,1.0
4518,47.0,2020-07-28,1.0
4519,47.0,2020-07-29,1.0
4520,47.0,2020-07-30,1.0
4521,47.0,2020-07-31,1.0
4522,47.0,2020-08-01,1.0
4523,47.0,2020-08-02,1.0
4524,47.0,2020-08-03,1.0
4525,47.0,2020-08-04,1.0
4526,47.0,2020-08-05,1.0
4527,47.0,2020-08-06,1.0
4528,47.0,2020-08-07,1.0
4529,47.0,2020-08-08,1.0
4530,47.0,2020-08-09,1.0
4531,47.0,2020-08-10,1.0
4532,47.0,2020-08-11,1.0
4533,47.0,2020-08-12,1.0
4534,47.0,2020-08-13,1.0
4535,47.0,2020-08-14,1.0
4536,47.0,2020-08-15,1.0
4537,47.0,2020-08-16,1.0
4538,47.0,2020-08-17,1.0
4539,47.0,2020-08-18,1.0
4540,47.0,2020-08-19,1.0
4541,47.0,2020-08-20,1.0
4542,47.0,2020-08-21,1.0
4543,47.0,2020-08-22,1.0
4544,47.0,2020-08-23,1.0
4545,47.0,2020-08-24,1.0
4546,47.0,2020-08-25,1.0
4547,47.0,2020-08-26,1.0
4548,47.0,2020-08-27,1.0
4549,47.0,2020-08-28,1.0
4550,47.0,2020-08-29,1.0
4551,47.0,2020-08-30,1.0
4552,47.0,2020-08-31,1.0
4553,47.0,2020-09-01,1.0
4554,47.0,2020-09-02,1.0
4555,47.0,2020-09-03,1.0
4556,47.0,2020-09-04,1.0
4557,47.0,2020-09-05,1.0
4558,47.0,2020-09-06,1.0
4559,47.0,2020-09-07,1.0
4560,47.0,2020-09-08,1.0
4561,47.0,2020-09-09,1.0
4562,47.0,2020-09-10,1.0
4563,47.0,2020-09-11,1.0
4564,47.0,2020-09-12,1.0
4565,47.0,2020-09-13,1.0
4566,47.0,2020-09-14,1.0
4567,47.0,2020-09-15,1.0
4568,47.0,2020-09-16,1.0
4569,47.0,2020-09-17,1.0
4570,47.0,2020-09-18,1.0
4571,47.0,2020-09-19,1.0
4572,47.0,2020-09-20,1.0
4573,47.0,2020-09-21,1.0
4574,47.0,2020-09-22,1.0
4575,47.0,2020-09-23,1.0
4576,47.0,2020-09-24,1.0
4577,47.0,2020-09-25,1.0
4578,47.0,2020-09-26,1.0
4579,47.0,2020-09-27,1.0
4580,47.0,2020-09-28,1.0
4581,47.0,2020-09-29,1.0
4582,47.0,2020-09-30,1.0
4583,47.0,2020-10-01,1.0
4584,47.0,2020-10-02,1.0
4585,47.0,2020-10-03,1.0
4586,47.0,2020-10-04,1.0
4587,47.0,2020-10-05,1.0
4588,47.0,2020-10-06,1.0
4589,47.0,2020-10-07,1.0
4590,47.0,2020-10-08,1.0
4591,47.0,2020-10-09,1.0
4592,47.0,2020-10-10,1.0
4593,47.0,2020-10-11,1.0
4594,47.0,2020-10-12,1.0
4595,47.0,2020-10-13,1.0
4596,47.0,2020-10-14,1.0
4597,47.0,2020-10-15,1.0
4598,47.0,2020-10-16,1.0
4599,47.0,2020-10-17,1.0
4600,47.0,2020-10-18,1.0
4601,47.0,2020-10-19,1.0
4602,47.0,2020-10-20,1.0
4603,47.0,2020-10-21,1.0
4604,47.0,2020-10-22,1.0
4605,47.0,2020-10-23,1.0
4606,47.0,2020-10-24,1.0
4607,47.0,2020-10-25,1.0
4608,47.0,2020-10-26,1.0
4609,47.0,2020-10-27,1.0
4610,47.0,2020-10-28,1.0
4611,47.0,2020-10-29,1.0
4612,47.0,2020-10-30,1.0
4613,47.0,2020-10-31,1.0
4614,47.0,2020-11-01,1.0
4615,47.0,2020-11-02,1.0
4616,47.0,2020-11-03,1.0
4617,47.0,2020-11-04,1.0
4618,47.0,2020-11-05,1.0
4619,47.0,2020-11-06,1.0
4620,47.0,2020-11-07,1.0
4621,47.0,2020-11-08,1.0
4622,47.0,2020-11-09,1.0
4623,47.0,2020-11-10,1.0
4624,47.0,2020-11-11,1.0
4625,47.0,2020-11-12,1.0
4626,47.0,2020-11-13,1.0
4627,47.0,2020-11-14,1.0
4628,47.0,2020-11-15,1.0
4629,47.0,2020-11-16,1.0
4630,47.0,2020-11-17,1.0
4631,47.0,2020-11-18,1.0
4632,47.0,2020-11-19,1.0
4633,47.0,2020-11-20,1.0
4634,47.0,2020-11-21,1.0
4635,47.0,2020-11-22,1.0
4636,47.0,2020-11-23,1.0
4637,47.0,2020-11-24,1.0
4638,47.0,2020-11-25,1.0
4639,47.0,2020-11-26,1.0
4640,47.0,2020-11-27,1.0
4641,47.0,2020-11-28,1.0
4642,47.0,2020-11-29,1.0
4643,47.0,2020-11-30,1.0
4644,47.0,2020-12-01,1.0
4645,47.0,2020-12-02,1.0
4646,47.0,2020-12-03,1.0
4647,47.0,2020-12-04,1.0
4648,47.0,2020-12-05,1.0
4649,47.0,2020-12-06,1.0
4650,47.0,2020-12-07,1.0
4651,47.0,2020-12-08,1.0
4652,47.0,2020-12-09,1.0
4653,47.0,2020-12-10,1.0
4654,47.0,2020-12-11,1.0
4655,47.0,2020-12-12,1.0
4656,47.0,2020-12-13,1.0
4657,47.0,2020-12-14,1.0
4658,47.0,2020-12-15,1.0
4659,47.0,2020-12-16,1.0
4660,47.0,2020-12-17,1.0
4661,47.0,2020-12-18,1.0
4662,47.0,2020-12-19,1.0
4663,47.0,2020-12-20,1.0
4664,47.0,2020-12-21,1.0
4665,47.0,2020-12-22,1.0
4666,47.0,2020-12-23,1.0
4667,47.0,2020-12-24,1.0
4668,47.0,2020-12-25,1.0
4669,47.0,2020-12-26,1.0
4670,47.0,2020-12-27,1.0
4671,47.0,2020-12-28,1.0
4672,47.0,2020-12-29,1.0
4673,47.0,2020-12-30,1.0
4674,47.0,2020-12-31,1.0
4675,47.0,2021-01-01,1.0
4676,47.0,2021-01-02,1.0
4677,47.0,2021-01-03,1.0
4678,47.0,2021-01-04,1.0
4679,47.0,2021-01-05,1.0
4680,47.0,2021-01-06,1.0
4681,47.0,2021-01-07,1.0
4682,47.0,2021-01-08,1.0
4683,47.0,2021-01-09,1.0
4684,47.0,2021-01-10,1.0
4685,47.0,2021-01-11,1.0
4686,47.0,2021-01-12,1.0
4687,47.0,2021-01-13,1.0
4688,47.0,2021-01-14,1.0
4689,47.0,2021-01-15,1.0
4690,47.0,2021-01-16,1.0
4691,47.0,2021-01-17,1.0
4692,47.0,2021-01-18,1.0
4693,47.0,2021-01-19,1.0
4694,47.0,2021-01-20,1.0
4695,47.0,2021-01-21,1.0
4696,47.0,2021-01-22,1.0
4697,47.0,2021-01-23,1.0
4698,47.0,2021-01-24,1.0
4699,47.0,2021-01-25,1.0
4700,47.0,2021-01-26,1.0
4701,47.0,2021-01-27,1.0
4702,47.0,2021-01-28,1.0
4703,47.0,2021-01-29,1.0
4704,47.0,2021-01-30,1.0
4705,47.0,2021-01-31,1.0
4706,47.0,2021-02-01,1.0
4707,47.0,2021-02-02,1.0
4708,47.0,2021-02-03,1.0
4709,47.0,2021-02-04,1.0
4710,47.0,2021-02-05,1.0
4711,47.0,2021-02-06,1.0
4712,47.0,2021-02-07,1.0
4713,47.0,2021-02-08,1.0
4714,47.0,2021-02-09,1.0
4715,47.0,2021-02-10,1.0
4716,47.0,2021-02-11,1.0
4717,47.0,2021-02-12,1.0
4718,47.0,2021-02-13,1.0
4719,47.0,2021-02-14,1.0
4720,47.0,2021-02-15,1.0
4721,47.0,2021-02-16,1.0
4722,47.0,2021-02-17,1.0
4723,47.0,2021-02-18,1.0
4724,47.0,2021-02-19,1.0
4725,47.0,2021-02-20,1.0
4726,47.0,2021-02-21,1.0
4727,47.0,2021-02-22,1.0
4728,47.0,2021-02-23,1.0
4729,47.0,2021-02-24,1.0
4730,47.0,2021-02-25,1.0
4731,47.0,2021-02-26,1.0
4732,47.0,2021-02-27,1.0
4733,47.0,2021-02-28,1.0
4734,47.0,2021-03-01,1.0
4735,47.0,2021-03-02,1.0
4736,47.0,2021-03-03,1.0
4737,47.0,2021-03-04,1.0
4738,47.0,2021-03-05,1.0
4739,47.0,2021-03-06,1.0
4740,47.0,2021-03-07,1.0
4741,47.0,2021-03-08,1.0
4742,47.0,2021-03-09,1.0
4743,47.0,2021-03-10,1.0
4744,47.0,2021-03-11,1.0
4745,47.0,2021-03-12,1.0
4746,47.0,2021-03-13,1.0
4747,47.0,2021-03-14,1.0
4748,47.0,2021-03-15,1.0
4749,47.0,2021-03-16,1.0
4750,47.0,2021-03-17,1.0
4751,47.0,2021-03-18,1.0
4752,47.0,2021-03-19,0.0
4753,47.0,2021-03-20,0.0
4754,47.0,2021-03-21,0.0
4755,47.0,2021-03-22,0.0
4756,47.0,2021-03-23,0.0
4757,47.0,2021-03-24,0.0
4758,47.0,2021-03-25,0.0
4759,47.0,2021-03-26,0.0
4760,47.0,2021-03-27,0.0
4761,47.0,2021-03-28,1.0
4762,47.0,2021-03-29,1.0
4763,47.0,2021-03-30,1.0
4764,47.0,2021-03-31,1.0
4765,47.0,2021-04-01,1.0
4766,47.0,2021-04-02,1.0
4767,47.0,2021-04-03,1.0
4768,47.0,2021-04-04,1.0
4769,47.0,2021-04-05,1.0
4770,47.0,2021-04-06,1.0
4771,47.0,2021-04-07,1.0
4772,47.0,2021-04-08,1.0
4773,47.0,2021-04-09,0.0
4774,47.0,2021-04-10,0.0
4775,47.0,2021-04-11,0.0
4776,47.0,2021-04-12,0.0
4777,47.0,2021-04-13,0.0
4778,47.0,2021-04-14,0.0
4779,47.0,2021-04-15,0.0
4780,47.0,2021-04-16,0.0
4781,47.0,2021-04-17,0.0
4782,47.0,2021-04-18,0.0
4783,47.0,2021-04-19,0.0
4784,47.0,2021-04-20,0.0
4785,47.0,2021-04-21,0.0
4786,47.0,2021-04-22,0.0
4787,47.0,2021-04-23,0.0
4788,47.0,2021-04-24,0.0
4789,47.0,2021-04-25,0.0
4790,47.0,2021-04-26,0.0
4791,47.0,2021-04-27,0.0
4792,47.0,2021-04-28,0.0
4793,47.0,2021-04-29,0.0
4794,47.0,2021-04-30,0.0
4795,47.0,2021-05-01,0.0
4796,47.0,2021-05-02,0.0
4797,47.0,2021-05-03,0.0
4798,47.0,2021-05-04,0.0
4799,47.0,2021-05-05,0.0
4800,47.0,2021-05-06,0.0
4801,47.0,2021-05-07,0.0
4802,47.0,2021-05-08,0.0
4803,47.0,2021-05-09,0.0
4804,47.0,2021-05-10,0.0
4805,47.0,2021-05-11,0.0
4806,47.0,2021-05-12,0.0
4807,47.0,2021-05-13,0.0
4808,47.0,2021-05-14,0.0
4809,47.0,2021-05-15,0.0
4810,47.0,2021-05-16,0.0
4811,47.0,2021-05-17,0.0
4812,47.0,2021-05-18,0.0
4813,47.0,2021-05-19,0.0
4814,47.0,2021-05-20,0.0
4815,47.0,2021-05-21,0.0
4816,47.0,2021-05-22,0.0
4817,47.0,2021-05-23,0.0
4818,47.0,2021-05-24,0.0
4819,47.0,2021-05-25,0.0
4820,47.0,2021-05-26,0.0
4821,47.0,2021-05-27,0.0
4822,47.0,2021-05-28,0.0
4823,47.0,2021-05-29,0.0
4824,47.0,2021-05-30,0.0
4825,47.0,2021-05-31,0.0
4826,47.0,2021-06-01,0.0
4827,47.0,2021-06-02,0.0
4828,47.0,2021-06-03,0.0
4829,47.0,2021-06-04,0.0
4830,47.0,2021-06-05,0.0
4831,47.0,2021-06-06,0.0
4832,47.0,2021-06-07,0.0
4833,47.0,2021-06-08,0.0
4834,47.0,2021-06-09,0.0
4835,47.0,2021-06-10,0.0
4836,47.0,2021-06-11,0.0
4837,47.0,2021-06-12,0.0
4838,47.0,2021-06-13,0.0
4839,47.0,2021-06-14,0.0
4840,47.0,2021-06-15,0.0
4841,47.0,2021-06-16,0.0
4842,47.0,2021-06-17,0.0
4843,47.0,2021-06-18,0.0
4844,47.0,2021-06-19,0.0
4845,47.0,2021-06-20,0.0
4846,47.0,2021-06-21,0.0
4847,47.0,2021-06-22,0.0
4848,47.0,2021-06-23,0.0
4849,47.0,2021-06-24,0.0
4850,47.0,2021-06-25,0.0
4851,47.0,2021-06-26,0.0
4852,47.0,2021-06-27,0.0
4853,47.0,2021-06-28,0.0
4854,47.0,2021-06-29,0.0
4855,47.0,2021-06-30,0.0
4856,47.0,2021-07-01,0.0
4857,47.0,2021-07-02,0.0
4858,47.0,2021-07-03,0.0
4859,47.0,2021-07-04,0.0
