,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class
6531,35,2021-05-16,2199,30.0,42320.0,3079.0,1.0
6546,35,2021-05-17,2170,4.0,33142.0,2953.0,1.0
6561,35,2021-05-18,1616,17.0,24498.0,2502.0,1.0
6576,35,2021-05-19,1588,19.0,22915.0,3119.0,1.0
6591,35,2021-05-20,2400,27.0,38422.0,2763.0,1.0
6606,35,2021-05-21,1890,27.0,45406.0,2689.0,1.0
6621,35,2021-05-22,1794,20.0,37126.0,2520.0,1.0
6636,35,2021-05-23,1691,15.0,34576.0,2458.0,1.0
6651,35,2021-05-24,1446,8.0,31227.0,2072.0,1.0
6666,35,2021-05-25,1039,33.0,20151.0,2018.0,1.0
6681,35,2021-05-26,1095,23.0,16857.0,2371.0,1.0
6696,35,2021-05-27,1135,19.0,24008.0,2302.0,1.0
6711,35,2021-05-28,1273,14.0,37705.0,2362.0,1.0
6726,35,2021-05-29,1057,15.0,40866.0,2057.0,1.0
6741,35,2021-05-30,1033,18.0,33559.0,2067.0,1.0
6756,35,2021-05-31,916,13.0,26565.0,1707.0,1.0
6771,35,2021-06-01,699,9.0,18226.0,1568.0,1.0
6787,35,2021-06-02,733,25.0,20262.0,1733.0,1.0
6802,35,2021-06-03,870,10.0,31768.0,1563.0,1.0
6817,35,2021-06-04,914,19.0,34277.0,1397.0,1.0
6832,35,2021-06-05,744,24.0,32258.0,1242.0,1.0
6847,35,2021-06-06,663,10.0,0.0,1222.0,1.0
6862,35,2021-06-07,525,15.0,50454.0,941.0,0.0
6877,35,2021-06-08,469,18.0,15177.0,1010.0,0.0
6892,35,2021-06-09,411,33.0,17579.0,932.0,0.0
6907,35,2021-06-10,590,11.0,30456.0,939.0,0.0
6922,35,2021-06-11,574,4.0,31423.0,850.0,0.0
6937,35,2021-06-12,502,15.0,28949.0,830.0,0.0
6952,35,2021-06-13,530,7.0,0.0,763.0,0.0
6967,35,2021-06-14,447,4.0,44830.0,670.0,0.0
6982,35,2021-06-15,296,13.0,13588.0,645.0,0.0
6997,35,2021-06-16,384,12.0,17162.0,722.0,0.0
7012,35,2021-06-17,370,7.0,32762.0,635.0,0.0
7027,35,2021-06-18,345,1.0,30454.0,624.0,0.0
7042,35,2021-06-19,355,13.0,26643.0,581.0,0.0
7057,35,2021-06-20,318,12.0,0.0,504.0,0.0
7072,35,2021-06-21,270,3.0,46431.0,486.0,0.0
7087,35,2021-06-22,296,60.0,13828.0,442.0,0.0
7102,35,2021-06-23,255,11.0,16784.0,460.0,0.0
7117,35,2021-06-24,296,6.0,27364.0,384.0,0.0
7132,35,2021-06-25,256,2.0,29514.0,293.0,0.0
7147,35,2021-06-26,346,13.0,26561.0,503.0,0.0
7162,35,2021-06-27,287,12.0,0.0,379.0,0.0
7177,35,2021-06-28,210,3.0,44150.0,326.0,0.0
7192,35,2021-06-29,299,25.0,13071.0,371.0,0.0
7207,35,2021-06-30,184,14.0,28306.0,322.0,0.0
7222,35,2021-07-01,284,19.0,27258.0,257.0,0.0
7237,35,2021-07-02,200,9.0,27258.0,281.0,0.0
7252,35,2021-07-03,209,9.0,25161.0,262.0,0.0
7267,35,2021-07-04,213,9.0,0.0,286.0,0.0
7282,35,2021-07-05,170,1.0,36069.0,233.0,0.0
7297,35,2021-07-06,244,9.0,12949.0,319.0,0.0
7312,35,2021-07-07,194,0.0,28755.0,236.0,0.0
7327,35,2021-07-08,210,4.0,26976.0,231.0,0.0
7342,35,2021-07-09,183,9.0,25857.0,233.0,0.0
7357,35,2021-07-10,179,8.0,26101.0,218.0,0.0
7372,35,2021-07-11,166,6.0,0.0,278.0,0.0
7387,35,2021-07-12,114,0.0,43346.0,96.0,0.0
7402,35,2021-07-13,146,7.0,15933.0,201.0,0.0
7417,35,2021-07-14,153,7.0,17489.0,216.0,0.0
7432,35,2021-07-15,143,10.0,29085.0,168.0,0.0
7447,35,2021-07-16,159,10.0,31329.0,189.0,0.0
7462,35,2021-07-17,176,3.0,28126.0,203.0,0.0
7477,35,2021-07-18,177,6.0,0.0,166.0,0.0
7492,35,2021-07-19,130,0.0,36197.0,153.0,0.0
7507,35,2021-07-20,127,2.0,11567.0,126.0,0.0
7522,35,2021-07-21,135,4.0,13586.0,151.0,0.0
7537,35,2021-07-22,185,7.0,20750.0,149.0,0.0
7552,35,2021-07-23,192,1.0,19599.0,147.0,0.0
7567,35,2021-07-24,170,3.0,19757.0,150.0,0.0
7582,35,2021-07-25,172,2.0,0.0,144.0,0.0
7597,35,2021-07-26,119,3.0,33033.0,137.0,0.0
7612,35,2021-07-27,129,5.0,11930.0,158.0,0.0
7627,35,2021-07-28,158,4.0,13644.0,171.0,0.0
7642,35,2021-07-29,218,3.0,20527.0,169.0,0.0
7657,35,2021-07-30,226,11.0,19425.0,148.0,0.0
7672,35,2021-07-31,258,6.0,20993.0,137.0,0.0
7687,35,2021-08-01,218,2.0,19112.0,155.0,0.0
7702,35,2021-08-02,168,1.0,14122.0,129.0,0.0
7717,35,2021-08-03,164,1.0,11658.0,151.0,0.0
7732,35,2021-08-04,139,11.0,11515.0,155.0,0.0
7747,35,2021-08-05,213,14.0,17115.0,183.0,0.0
7762,35,2021-08-06,340,18.0,23494.0,149.0,0.0
7777,35,2021-08-07,378,9.0,23448.0,191.0,0.0
7792,35,2021-08-08,423,6.0,0.0,232.0,0.0
7807,35,2021-08-09,325,0.0,35821.0,192.0,0.0
7822,35,2021-08-10,321,2.0,15805.0,200.0,0.0
7837,35,2021-08-11,324,3.0,16479.0,204.0,0.0
7852,35,2021-08-12,513,0.0,24772.0,256.0,0.0
7867,35,2021-08-13,510,4.0,22896.0,264.0,0.0
7882,35,2021-08-14,578,2.0,23586.0,260.0,0.0
7897,35,2021-08-15,511,0.0,0.0,270.0,0.0
7912,35,2021-08-16,526,0.0,42660.0,321.0,0.0
7927,35,2021-08-17,348,10.0,15784.0,280.0,0.0
7942,35,2021-08-18,485,3.0,17408.0,345.0,0.0
7957,35,2021-08-19,531,17.0,26307.0,338.0,0.0
7972,35,2021-08-20,650,2.0,26213.0,444.0,0.0
7987,35,2021-08-21,689,1.0,28635.0,475.0,0.0
8002,35,2021-08-22,722,2.0,26096.0,391.0,0.0
8017,35,2021-08-23,639,0.0,23075.0,502.0,0.0
8032,35,2021-08-24,486,18.0,19866.0,541.0,0.0
8047,35,2021-08-25,660,1.0,17369.0,572.0,0.0
8062,35,2021-08-26,678,0.0,26406.0,513.0,0.0
8077,35,2021-08-27,781,17.0,27815.0,625.0,0.0
8092,35,2021-08-28,835,7.0,30063.0,575.0,0.0
8107,35,2021-08-29,740,2.0,28528.0,561.0,0.0
8122,35,2021-08-30,694,0.0,22890.0,540.0,0.0
8137,35,2021-08-31,525,5.0,18561.0,680.0,0.0
8152,35,2021-09-01,656,13.0,19643.0,650.0,0.0
8167,35,2021-09-02,865,14.0,27572.0,681.0,0.0
8182,35,2021-09-03,807,6.0,27293.0,738.0,0.0
8197,35,2021-09-04,944,9.0,28786.0,728.0,0.0
8212,35,2021-09-05,811,3.0,26259.0,573.0,0.0
8227,35,2021-09-06,581,2.0,22410.0,716.0,0.0
8242,35,2021-09-07,564,3.0,19200.0,688.0,0.0
8257,35,2021-09-08,554,16.0,17118.0,770.0,0.0
8272,35,2021-09-09,798,10.0,21840.0,772.0,0.0
8287,35,2021-09-10,848,11.0,29684.0,770.0,0.0
8302,35,2021-09-11,857,15.0,28247.0,756.0,0.0
8317,35,2021-09-12,784,6.0,26268.0,738.0,0.0
8332,35,2021-09-13,600,6.0,23625.0,627.0,0.0
8347,35,2021-09-14,577,7.0,19125.0,683.0,0.0
8362,35,2021-09-15,593,5.0,21133.0,755.0,0.0
8377,35,2021-09-16,864,3.0,33220.0,668.0,0.0
8392,35,2021-09-17,795,5.0,34365.0,680.0,0.0
8407,35,2021-09-18,821,10.0,33763.0,655.0,0.0
8422,35,2021-09-19,715,6.0,30716.0,708.0,0.0
8437,35,2021-09-20,610,2.0,29906.0,628.0,0.0
8452,35,2021-09-21,574,8.0,23864.0,764.0,0.0
8467,35,2021-09-22,463,7.0,23631.0,783.0,0.0
8482,35,2021-09-23,677,7.0,39092.0,676.0,0.0
8497,35,2021-09-24,727,11.0,37630.0,814.0,0.0
8512,35,2021-09-25,640,10.0,36855.0,794.0,0.0
8527,35,2021-09-26,653,6.0,33303.0,639.0,0.0
8542,35,2021-09-27,613,0.0,31063.0,578.0,0.0
8557,35,2021-09-28,466,11.0,22633.0,819.0,0.0
8572,35,2021-09-29,495,8.0,23785.0,760.0,0.0
8587,35,2021-09-30,647,9.0,36404.0,680.0,0.0
8602,35,2021-10-01,668,11.0,38788.0,635.0,0.0
8617,35,2021-10-02,704,7.0,35927.0,645.0,0.0
8632,35,2021-10-03,580,2.0,29510.0,616.0,0.0
8647,35,2021-10-04,511,2.0,32220.0,488.0,0.0
8662,35,2021-10-05,429,3.0,23667.0,696.0,0.0
8677,35,2021-10-06,476,14.0,25441.0,617.0,0.0
8692,35,2021-10-07,587,5.0,39460.0,586.0,0.0
8707,35,2021-10-08,573,10.0,37057.0,621.0,0.0
8722,35,2021-10-09,654,2.0,37118.0,577.0,0.0
8737,35,2021-10-10,535,2.0,31123.0,539.0,0.0
8752,35,2021-10-11,458,2.0,29755.0,551.0,0.0
8767,35,2021-10-12,390,0.0,20785.0,512.0,0.0
8782,35,2021-10-13,306,12.0,18280.0,527.0,0.0
8797,35,2021-10-14,417,3.0,23219.0,528.0,0.0
8812,35,2021-10-15,496,2.0,35421.0,542.0,0.0
8827,35,2021-10-16,486,4.0,35905.0,517.0,0.0
8842,35,2021-10-17,443,0.0,32626.0,484.0,0.0
8857,35,2021-10-18,373,2.0,27395.0,423.0,0.0
8872,35,2021-10-19,328,4.0,20432.0,498.0,0.0
8887,35,2021-10-20,304,4.0,20792.0,537.0,0.0
8902,35,2021-10-21,413,4.0,31569.0,488.0,0.0
8917,35,2021-10-22,492,12.0,31889.0,415.0,0.0
