,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday,moving_numtoday_loess5%,moving_numtoday_loess15%,moving_numdeathstoday_loess5%,moving_numdeathstoday_loess15%,moving_numteststoday_loess5%,moving_numteststoday_loess15%,moving_numrecoveredtoday_loess5%,moving_numrecoveredtoday_loess15%
220,99,20200321,0,0.0,2.0,0.0,0.0,1.2,0.0,3.6,0.0,25.58465356066803,21.548125552874264,0.23509649374778388,0.18661227529659227,807.518225972498,676.1580420567201,3.8505747964651684,3.5327363152125506
235,99,20200322,0,0.0,6.0,0.0,0.0,1.2,0.0,4.1,0.0,27.39131922746599,21.901694352444665,0.249398118052747,0.19006502500097597,846.1827434317061,692.761034424507,4.677271631270024,4.047594625363299
250,99,20200323,0,0.0,1.0,0.0,0.0,1.1,0.0,3.6,0.0,29.02092780335805,22.251622548992543,0.2615451572291637,0.1934954292464842,877.3427771279609,709.2972562927432,5.569485814827473,4.563215969896712
265,99,20200324,0,0.0,4.0,0.0,0.0,1.1,0.0,3.8,0.0,30.47613964881796,22.598240622691925,0.2717483984601732,0.19690539349286043,902.616805255581,725.7704466865304,6.470165763443654,5.079607649575968
280,99,20200325,0,0.0,1.0,0.0,0.0,0.9,0.0,3.0,0.0,31.711403861689085,22.941854486610545,0.27997912935085667,0.20029662091616224,922.2282236076409,742.1836856175056,7.339649685369702,5.596788364060885
295,99,20200326,0,0.0,0.0,0.0,0.0,0.9,0.0,2.8,0.0,32.685798760681486,23.282747080514522,0.28644618562860164,0.20367052497174667,936.9504574171224,758.5393668990396,8.13642632332731,6.114787524599577
310,99,20200327,0,0.0,0.0,0.0,0.0,0.5,0.0,2.2,0.0,33.37618894678304,23.62116790169084,0.29150475629917777,0.20702833392075215,947.6669162370586,774.8391476947065,8.824519536970122,6.63362784444447
325,99,20200328,0,0.0,0.0,0.0,0.0,0.4,0.0,1.6,0.0,33.7891211775827,23.957337605627107,0.2955046102421234,0.21037097049240538,955.2211733469275,791.0838484346363,9.380102540300417,7.15331937276238
340,99,20200329,0,0.0,0.0,0.0,0.0,0.3,0.0,1.5,0.0,33.963498730664305,24.291453205714944,0.2985834316405901,0.21369916797167268,960.3676922176309,807.273436299283,9.790776818805929,7.6738571600690255
355,99,20200330,0,0.0,0.0,9.0,0.0,0.0,0.0,1.4,0.9,33.95367289552211,24.623683041795108,0.300778235063006,0.21701359913284166,963.6640444689707,823.4068299001283,10.05610454774854,8.19522497968583
370,99,20200331,0,0.0,0.0,3.0,0.0,0.0,0.0,1.2,1.2,33.805767378375,24.954150978994686,0.3021262465654589,0.22031435456384146,965.5989069085349,839.4821421566974,10.184678084130736,8.71740043587355
385,99,20200401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,33.56265969960796,25.28295856123381,0.30257874119215256,0.22360123999169854,966.6149991272822,855.496578424962,10.186786166216336,9.24034608476712
400,99,20200402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,33.25296836773818,25.610171831013396,0.30203638832091845,0.226873881603834,967.0264058917749,871.446416970278,10.064436083056096,9.763979991808224
