,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
4805,35,20210121,2632,46.0,54307.0,2990.0,2844.4,55.6,55297.4,3241.1
4820,35,20210122,2662,87.0,70256.0,3375.0,2820.3,60.2,57682.7,3243.3
4835,35,20210123,2359,52.0,71750.0,3025.0,2760.1,58.0,60377.5,3206.6
4850,35,20210124,2417,50.0,63453.0,2759.0,2669.2,56.8,61629.7,3123.2
4865,35,20210125,1958,43.0,48947.0,2448.0,2565.2,55.7,59407.5,3030.0
4880,35,20210126,1740,63.0,35968.0,2261.0,2433.6,56.9,55357.1,2934.9
4895,35,20210127,1670,49.0,30717.0,2725.0,2258.4,54.9,51041.3,2899.6
4910,35,20210128,2093,56.0,55191.0,2491.0,2209.9,58.1,50542.1,2866.1
4925,35,20210129,1837,58.0,64664.0,2900.0,2202.3,59.3,52978.4,2868.8
4940,35,20210130,2063,73.0,69040.0,2623.0,2143.1,57.7,56429.3,2759.7
4955,35,20210131,1848,43.0,59594.0,2313.0,2064.7,57.4,56958.0,2692.0
4970,35,20210201,1969,36.0,49352.0,2132.0,1995.4,52.3,54867.6,2567.7
4985,35,20210202,745,14.0,30359.0,2297.0,1834.0,48.5,50728.5,2494.9
5000,35,20210203,1172,67.0,28552.0,1745.0,1709.5,50.2,47238.4,2393.5
5015,35,20210204,1563,88.0,52418.0,1956.0,1670.0,54.7,47585.5,2344.3
5030,35,20210205,1670,45.0,64467.0,2233.0,1663.0,52.9,50435.4,2341.5
5045,35,20210206,1388,45.0,62710.0,1796.0,1634.8,52.5,53634.7,2248.6
5060,35,20210207,1489,22.0,62341.0,1937.0,1574.4,49.1,54349.7,2193.2
5075,35,20210208,1265,33.0,51658.0,1700.0,1517.2,46.6,53049.1,2073.2
5090,35,20210209,1022,17.0,28303.0,1388.0,1413.1,41.0,48975.4,1949.7
5105,35,20210210,1072,41.0,30798.0,1709.0,1335.5,40.8,46095.8,1889.3
5120,35,20210211,945,18.0,52504.0,1344.0,1233.1,39.0,46411.0,1810.5
5135,35,20210212,1076,18.0,68812.0,1415.0,1266.2,39.4,50256.3,1722.3
5150,35,20210213,1300,19.0,62012.0,1434.0,1279.0,34.6,53602.3,1691.2
5165,35,20210214,981,42.0,58760.0,1235.0,1220.8,30.0,54236.5,1619.1
5180,35,20210215,964,13.0,48701.0,1173.0,1150.2,26.8,52659.9,1513.1
5195,35,20210216,904,13.0,30355.0,1112.0,1101.8,23.6,49424.4,1444.7
5210,35,20210217,847,10.0,27005.0,1456.0,1037.6,22.4,45890.8,1396.6
5225,35,20210218,1038,44.0,33977.0,1277.0,1014.9,23.5,44122.7,1354.3
5240,35,20210219,1150,47.0,56165.0,1255.0,1027.7,26.5,46908.9,1341.0
5255,35,20210220,1228,28.0,65372.0,1313.0,1043.3,25.2,50366.3,1301.4
5270,35,20210221,1087,13.0,57194.0,1140.0,1057.5,24.7,50835.3,1281.0
5285,35,20210222,1058,11.0,48178.0,1083.0,1055.7,24.0,48771.9,1247.8
5300,35,20210223,975,12.0,31163.0,1002.0,1023.2,23.3,45687.0,1204.6
5315,35,20210224,1054,9.0,25979.0,1291.0,1030.5,20.0,42408.9,1210.2
5330,35,20210225,1138,23.0,54852.0,1094.0,1047.9,21.0,43024.0,1202.3
5345,35,20210226,1258,28.0,66351.0,1007.0,1083.3,22.5,46623.6,1191.8
5360,35,20210227,1185,16.0,64049.0,984.0,1117.1,23.1,50328.0,1144.6
5375,35,20210228,1062,20.0,59416.0,1029.0,1119.5,20.7,52871.9,1119.8
5390,35,20210301,1023,6.0,49185.0,939.0,1106.8,16.6,52173.9,1088.2
5405,35,20210302,966,11.0,35015.0,979.0,1080.6,14.9,49138.2,1054.8
5420,35,20210303,958,17.0,30767.0,1090.0,1067.7,15.3,46495.5,1049.8
5435,35,20210304,994,10.0,52613.0,1072.0,1061.3,15.2,46939.0,1048.7
5450,35,20210305,1250,22.0,65643.0,1159.0,1088.8,16.2,50387.0,1064.4
5465,35,20210306,990,6.0,64748.0,1152.0,1082.4,15.9,54263.9,1050.5
5480,35,20210307,1299,15.0,57829.0,1105.0,1098.5,15.1,54561.6,1051.6
5495,35,20210308,1631,10.0,46586.0,994.0,1135.8,13.3,52585.1,1050.3
5510,35,20210309,1185,6.0,38063.0,972.0,1135.8,12.3,49986.5,1049.1
5525,35,20210310,1316,16.0,33264.0,1212.0,1161.2,11.9,47371.3,1067.4
5540,35,20210311,1092,10.0,54149.0,1110.0,1168.1,12.3,47867.7,1084.5
5555,35,20210312,1371,18.0,60619.0,1124.0,1208.6,13.0,50428.1,1099.0
5570,35,20210313,1468,11.0,64611.0,1151.0,1259.6,12.4,53812.5,1105.1
5585,35,20210314,1747,15.0,58431.0,1167.0,1334.9,12.9,54394.3,1114.6
5600,35,20210315,1268,9.0,47618.0,1114.0,1336.7,11.6,52591.8,1110.1
5615,35,20210316,1074,11.0,33975.0,1085.0,1345.1,12.1,49514.5,1103.4
5630,35,20210317,1508,14.0,28526.0,1488.0,1366.0,12.0,46584.2,1141.7
5645,35,20210318,1553,15.0,49128.0,1236.0,1358.2,12.5,46838.4,1165.9
5660,35,20210319,1745,10.0,58560.0,1296.0,1414.2,12.9,48888.1,1198.3
5675,35,20210320,1829,11.0,56134.0,1261.0,1465.5,12.4,51175.1,1203.2
5690,35,20210321,1791,18.0,52083.0,1353.0,1535.4,13.2,50968.5,1227.5
5705,35,20210322,1699,3.0,49233.0,1175.0,1568.2,11.7,49829.9,1232.6
5720,35,20210323,1546,9.0,31089.0,1271.0,1576.0,11.5,46477.7,1244.6
5735,35,20210324,1571,10.0,32556.0,1531.0,1558.4,11.0,43890.2,1281.0
5750,35,20210325,2380,17.0,51962.0,1329.0,1669.6,11.8,44324.6,1302.5
5765,35,20210326,2169,12.0,60077.0,1675.0,1779.1,11.9,46934.8,1361.5
5780,35,20210327,2453,16.0,53436.0,1481.0,1873.6,12.1,49425.8,1360.8
5795,35,20210328,2448,19.0,61005.0,1543.0,1963.1,12.5,50613.5,1391.5
5810,35,20210329,2094,10.0,50227.0,1524.0,1998.0,12.5,49780.2,1414.3
5825,35,20210330,2336,14.0,34790.0,1477.0,2048.7,12.8,47645.8,1435.9
5840,35,20210331,2333,15.0,36071.0,1973.0,2102.9,12.5,46044.6,1497.9
5855,35,20210401,2557,23.0,52532.0,1814.0,2188.7,14.5,46374.5,1561.8
5870,35,20210402,3089,23.0,62290.0,1925.0,2343.0,15.9,49494.6,1627.2
5885,35,20210403,3009,16.0,62333.0,1819.0,2486.8,16.5,52472.3,1656.0
5900,35,20210404,3041,12.0,59117.0,1899.0,2552.9,16.0,53187.8,1713.0
5915,35,20210405,2938,10.0,46380.0,1761.0,2629.8,15.8,51818.1,1721.6
5930,35,20210406,3065,8.0,36563.0,1976.0,2691.0,15.0,50130.8,1771.1
5945,35,20210407,3215,17.0,37541.0,2407.0,2767.7,14.8,47784.4,1857.5
5960,35,20210408,3295,19.0,49889.0,2576.0,2887.8,15.7,47750.6,1962.7
5975,35,20210409,4227,18.0,63846.0,2641.0,3076.9,16.1,50656.2,2079.1
5990,35,20210410,3813,19.0,61410.0,2422.0,3224.9,16.5,53190.1,2124.0
6005,35,20210411,4456,21.0,61439.0,2617.0,3414.8,16.3,54080.8,2204.3
6020,35,20210412,4401,15.0,56378.0,2445.0,3546.0,15.5,53489.6,2256.3
6035,35,20210413,3670,15.0,47929.0,2573.0,3612.1,15.4,52049.2,2331.7
6050,35,20210414,4156,28.0,42167.0,3160.0,3723.6,17.0,50354.2,2457.8
6065,35,20210415,4736,29.0,54211.0,3174.0,3903.4,18.9,51137.3,2599.1
6080,35,20210416,4812,25.0,65559.0,3151.0,4078.1,20.6,54036.9,2716.6
6095,35,20210417,4362,34.0,64304.0,3611.0,4192.8,22.3,56713.2,2837.0
6110,35,20210418,4250,18.0,56852.0,3338.0,4288.3,22.2,57409.5,2913.2
6125,35,20210419,4447,19.0,53776.0,3153.0,4310.3,22.3,56402.5,2964.4
6140,35,20210420,3469,22.0,42873.0,3369.0,4275.9,22.6,54548.8,3059.1
6155,35,20210421,4212,32.0,40596.0,4204.0,4251.5,23.7,52464.5,3217.8
6170,35,20210422,3682,40.0,51877.0,4597.0,4179.6,26.2,52014.4,3433.0
6185,35,20210423,4505,34.0,54246.0,4698.0,4263.1,28.1,52646.1,3645.5
6200,35,20210424,4094,24.0,56206.0,4332.0,4256.9,27.7,54050.0,3762.7
6215,35,20210425,3947,24.0,52160.0,4239.0,4178.0,27.2,53844.9,3869.2
6230,35,20210426,3510,24.0,46694.0,4057.0,4047.8,27.1,51958.4,3959.8
6246,35,20210427,3265,29.0,33822.0,3908.0,3938.1,26.6,48910.2,3989.5
6261,35,20210428,3480,24.0,34000.0,4517.0,3861.1,27.2,46625.0,4107.4
6276,35,20210429,3871,41.0,50194.0,4245.0,3803.5,29.4,46266.8,4216.6
6291,35,20210430,3887,21.0,56939.0,4242.0,3845.3,29.3,47673.4,4303.9
6306,35,20210501,3369,29.0,53074.0,4009.0,3761.0,29.0,48921.2,4284.4
6321,35,20210502,3732,23.0,46803.0,3902.0,3766.0,27.3,48413.8,4214.9
6336,35,20210503,3436,16.0,45301.0,3623.0,3659.1,25.5,47519.3,4107.4
6351,35,20210504,2791,25.0,33179.0,3323.0,3528.8,25.6,45216.6,4006.5
6366,35,20210505,2941,44.0,33740.0,4361.0,3428.2,27.6,43374.6,4018.7
6381,35,20210506,3424,26.0,45767.0,3997.0,3419.6,27.8,43281.9,4012.7
6396,35,20210507,3166,23.0,54118.0,3875.0,3409.7,27.2,45311.5,4009.4
6411,35,20210508,2864,25.0,51338.0,3596.0,3348.1,27.3,47045.3,3917.3
6426,35,20210509,3216,47.0,47817.0,3653.0,3282.6,27.9,46807.6,3858.1
6441,35,20210510,2716,19.0,38540.0,3110.0,3165.5,27.7,44967.7,3744.9
6456,35,20210511,2073,15.0,27175.0,2898.0,3035.9,26.3,42377.8,3633.8
6471,35,20210512,2320,32.0,28109.0,3477.0,2894.7,27.2,40508.4,3591.3
6486,35,20210513,2759,31.0,45681.0,3455.0,2827.0,28.7,40546.4,3574.5
6501,35,20210514,2362,26.0,47638.0,3502.0,2784.1,28.8,41992.3,3592.4
6516,35,20210515,2584,24.0,44040.0,3063.0,2748.4,26.8,43022.3,3462.6
6531,35,20210516,2199,30.0,42320.0,3079.0,2625.9,27.2,42677.6,3370.8
6546,35,20210517,2170,4.0,33142.0,2953.0,2526.3,25.3,40580.0,3278.6
6561,35,20210518,1616,17.0,24498.0,2502.0,2401.5,24.5,37896.0,3169.2
6576,35,20210519,1588,19.0,22915.0,3119.0,2238.7,21.7,35405.8,3115.8
6591,35,20210520,2400,27.0,38422.0,2763.0,2207.1,22.5,35394.0,3081.1
6606,35,20210521,1890,27.0,45406.0,2689.0,2188.8,23.7,37217.1,3060.2
6621,35,20210522,1794,20.0,37126.0,2520.0,2136.2,22.5,38118.8,2964.5
6636,35,20210523,1691,15.0,34576.0,2458.0,2029.4,20.9,37008.3,2864.8
6651,35,20210524,1446,8.0,31227.0,2072.0,1937.8,19.1,35367.2,2721.8
6666,35,20210525,1039,33.0,20151.0,2018.0,1783.3,20.0,32978.3,2617.3
6681,35,20210526,1095,23.0,16857.0,2371.0,1672.9,19.3,30432.0,2546.5
6696,35,20210527,1135,19.0,24008.0,2302.0,1569.4,20.8,29518.6,2481.4
6711,35,20210528,1273,14.0,37705.0,2362.0,1535.1,20.5,30839.3,2467.4
6726,35,20210529,1057,15.0,40866.0,2057.0,1482.0,20.1,32634.4,2361.2
6741,35,20210530,1033,18.0,33559.0,2067.0,1345.3,19.2,32148.1,2291.6
6756,35,20210531,916,13.0,26565.0,1707.0,1247.9,17.8,30264.0,2193.4
6771,35,20210601,699,9.0,18226.0,1568.0,1138.4,16.7,28374.0,2098.2
6787,35,20210602,733,25.0,20262.0,1733.0,1042.6,17.7,26942.6,2025.7
6802,35,20210603,870,10.0,31768.0,1563.0,985.0,17.9,26996.7,1974.8
6817,35,20210604,914,19.0,34277.0,1397.0,972.5,16.5,28409.3,1912.7
6832,35,20210605,744,24.0,32258.0,1242.0,937.4,16.6,29949.4,1799.8
6847,35,20210606,663,10.0,0.0,1222.0,890.2,15.7,27548.6,1691.8
6862,35,20210607,525,15.0,50454.0,941.0,815.4,15.8,28823.5,1549.7
6877,35,20210608,469,18.0,15177.0,1010.0,756.6,16.1,26254.6,1445.0
6892,35,20210609,411,33.0,17579.0,932.0,694.4,17.6,24656.6,1331.5
6907,35,20210610,590,11.0,30456.0,939.0,661.8,17.4,25045.7,1254.7
6922,35,20210611,574,4.0,31423.0,850.0,649.3,16.9,26365.4,1182.9
6937,35,20210612,502,15.0,28949.0,830.0,626.2,15.9,27234.1,1092.6
6952,35,20210613,530,7.0,0.0,763.0,592.2,15.6,24057.3,1012.6
6967,35,20210614,447,4.0,44830.0,670.0,545.5,14.1,25112.6,939.9
6982,35,20210615,296,13.0,13588.0,645.0,500.7,13.0,23245.6,880.2
6997,35,20210616,384,12.0,17162.0,722.0,472.8,13.2,24961.8,830.2
7012,35,20210617,370,7.0,32762.0,635.0,457.3,12.4,23192.6,799.6
7027,35,20210618,345,1.0,30454.0,624.0,444.9,10.7,24720.3,761.0
7042,35,20210619,355,13.0,26643.0,581.0,439.3,8.7,25626.7,725.9
7057,35,20210620,318,12.0,0.0,504.0,412.1,8.8,22581.1,682.4
7072,35,20210621,270,3.0,46431.0,486.0,381.7,8.7,24081.9,646.0
7087,35,20210622,296,60.0,13828.0,442.0,361.1,13.2,22569.8,607.2
7102,35,20210623,255,11.0,16784.0,460.0,333.6,13.6,24248.2,576.9
7117,35,20210624,296,6.0,27364.0,384.0,318.5,13.8,22501.6,548.3
7132,35,20210625,256,2.0,29514.0,293.0,314.5,12.7,24094.2,513.1
7147,35,20210626,346,13.0,26561.0,503.0,310.7,12.8,25034.1,491.2
7162,35,20210627,287,12.0,0.0,379.0,302.4,13.3,21757.9,465.6
7177,35,20210628,210,3.0,44150.0,326.0,288.9,13.5,23127.5,435.8
7192,35,20210629,299,25.0,13071.0,371.0,283.3,14.7,21770.3,414.8
7207,35,20210630,184,14.0,28306.0,322.0,269.9,14.9,24600.9,396.6
7222,35,20210701,284,19.0,27258.0,257.0,271.3,16.5,22683.6,373.7
7237,35,20210702,200,9.0,27258.0,281.0,261.7,11.4,24026.6,357.6
7252,35,20210703,209,9.0,25161.0,262.0,257.1,11.2,24864.3,337.8
7267,35,20210704,213,9.0,0.0,286.0,248.8,11.5,22127.9,328.0
7282,35,20210705,170,1.0,36069.0,233.0,240.2,11.4,22783.4,322.0
7297,35,20210706,244,9.0,12949.0,319.0,230.0,11.0,21422.2,303.6
7312,35,20210707,194,0.0,28755.0,236.0,220.7,9.8,24297.7,289.3
7327,35,20210708,210,4.0,26976.0,231.0,220.7,9.9,22580.3,279.8
7342,35,20210709,183,9.0,25857.0,233.0,209.1,8.3,23858.9,266.0
7357,35,20210710,179,8.0,26101.0,218.0,208.6,7.7,23638.4,255.6
7372,35,20210711,166,6.0,0.0,278.0,196.8,6.4,20912.6,257.7
7387,35,20210712,114,0.0,43346.0,96.0,188.2,5.5,22521.4,239.2
7402,35,20210713,146,7.0,15933.0,201.0,181.9,5.3,21598.6,233.1
7417,35,20210714,153,7.0,17489.0,216.0,175.9,5.1,23347.5,226.1
7432,35,20210715,143,10.0,29085.0,168.0,173.2,6.0,22649.1,219.6
7447,35,20210716,159,10.0,31329.0,189.0,164.7,6.1,24487.1,206.6
7462,35,20210717,176,3.0,28126.0,203.0,162.9,6.4,24424.2,203.3
7477,35,20210718,177,6.0,0.0,166.0,159.6,6.6,21726.6,196.8
7492,35,20210719,130,0.0,36197.0,153.0,154.3,5.7,22760.6,188.8
7507,35,20210720,127,2.0,11567.0,126.0,149.1,5.1,21307.2,179.6
7522,35,20210721,135,4.0,13586.0,151.0,146.0,4.9,22665.8,166.9
7537,35,20210722,185,7.0,20750.0,149.0,153.1,5.6,20406.2,172.2
7552,35,20210723,192,1.0,19599.0,147.0,157.7,5.0,20772.8,166.8
7567,35,20210724,170,3.0,19757.0,150.0,159.4,4.6,20999.6,160.2
7582,35,20210725,172,2.0,0.0,144.0,162.3,3.8,18091.1,157.8
7597,35,20210726,119,3.0,33033.0,137.0,158.3,3.1,18261.5,152.6
7612,35,20210727,129,5.0,11930.0,158.0,153.6,3.3,16641.9,148.1
7627,35,20210728,158,4.0,13644.0,171.0,151.7,3.1,18006.3,148.6
7642,35,20210729,218,3.0,20527.0,169.0,160.5,3.4,16439.3,150.2
7657,35,20210730,226,11.0,19425.0,148.0,170.4,4.3,17225.1,152.4
7672,35,20210731,258,6.0,20993.0,137.0,182.7,4.5,17965.8,151.0
7687,35,20210801,218,2.0,19112.0,155.0,186.0,4.0,17802.0,151.6
7702,35,20210802,168,1.0,14122.0,129.0,183.6,4.0,17254.3,149.8
7717,35,20210803,164,1.0,11658.0,151.0,183.0,3.8,16444.4,149.9
7732,35,20210804,139,11.0,11515.0,155.0,179.7,4.7,17595.9,151.0
7747,35,20210805,213,14.0,17115.0,183.0,189.1,5.8,16004.1,155.6
7762,35,20210806,340,18.0,23494.0,149.0,210.2,7.1,17160.5,154.7
7777,35,20210807,378,9.0,23448.0,191.0,232.2,7.6,18140.9,156.7
7792,35,20210808,423,6.0,0.0,232.0,252.7,7.9,16088.2,163.0
7807,35,20210809,325,0.0,35821.0,192.0,262.6,6.8,17727.8,167.4
7822,35,20210810,321,2.0,15805.0,200.0,268.9,6.4,17209.0,173.7
7837,35,20210811,324,3.0,16479.0,204.0,279.5,6.5,16945.7,178.6
7852,35,20210812,513,0.0,24772.0,256.0,314.0,6.4,18010.7,191.3
7867,35,20210813,510,4.0,22896.0,264.0,348.6,6.7,19134.5,202.6
7882,35,20210814,578,2.0,23586.0,260.0,392.5,5.8,20341.6,213.1
7897,35,20210815,511,0.0,0.0,270.0,422.3,4.4,18630.1,221.8
7912,35,20210816,526,0.0,42660.0,321.0,440.9,2.6,20546.7,239.0
7927,35,20210817,348,10.0,15784.0,280.0,437.9,2.7,19780.3,247.9
7942,35,20210818,485,3.0,17408.0,345.0,444.1,2.4,21521.1,259.2
7957,35,20210819,531,17.0,26307.0,338.0,464.7,4.1,20569.7,273.8
7972,35,20210820,650,2.0,26213.0,444.0,497.6,4.1,21610.5,298.2
7987,35,20210821,689,1.0,28635.0,475.0,534.1,3.9,22826.1,325.3
8002,35,20210822,722,2.0,26096.0,391.0,555.0,4.1,22958.5,338.8
8017,35,20210823,639,0.0,23075.0,502.0,567.9,3.7,22976.4,362.6
8032,35,20210824,486,18.0,19866.0,541.0,558.7,5.3,22604.4,390.7
8047,35,20210825,660,1.0,17369.0,572.0,573.6,5.4,24341.3,420.9
8062,35,20210826,678,0.0,26406.0,513.0,588.8,5.4,22715.9,440.1
8077,35,20210827,781,17.0,27815.0,625.0,632.1,6.1,23919.0,474.6
8092,35,20210828,835,7.0,30063.0,575.0,667.1,6.5,25184.5,497.6
8107,35,20210829,740,2.0,28528.0,561.0,688.0,5.0,25406.6,519.9
8122,35,20210830,694,0.0,22890.0,540.0,692.4,4.8,25074.3,529.5
8137,35,20210831,525,5.0,18561.0,680.0,676.0,5.2,24066.9,550.0
8152,35,20210901,656,13.0,19643.0,650.0,669.4,6.3,23421.6,575.9
8167,35,20210902,865,14.0,27572.0,681.0,692.0,7.7,23871.3,593.8
8182,35,20210903,807,6.0,27293.0,738.0,724.1,6.5,24614.0,613.5
8197,35,20210904,944,9.0,28786.0,728.0,752.5,7.3,25755.7,629.1
8212,35,20210905,811,3.0,26259.0,573.0,765.8,7.6,25741.0,635.1
8227,35,20210906,581,2.0,22410.0,716.0,745.8,6.1,25200.5,644.2
8242,35,20210907,564,3.0,19200.0,688.0,718.7,5.7,24114.2,655.5
8257,35,20210908,554,16.0,17118.0,770.0,700.1,7.1,22973.2,676.4
8272,35,20210909,798,10.0,21840.0,772.0,710.5,8.1,22868.2,699.6
8287,35,20210910,848,11.0,29684.0,770.0,742.8,8.7,23980.5,708.6
8302,35,20210911,857,15.0,28247.0,756.0,762.9,8.9,24840.9,719.2
8317,35,20210912,784,6.0,26268.0,738.0,754.8,8.1,24710.5,724.9
8332,35,20210913,600,6.0,23625.0,627.0,734.1,8.1,24343.7,713.8
8347,35,20210914,577,7.0,19125.0,683.0,697.4,7.9,23377.6,709.3
8362,35,20210915,593,5.0,21133.0,755.0,675.6,8.1,22865.0,727.5
8377,35,20210916,864,3.0,33220.0,668.0,703.9,8.2,23946.0,722.7
8392,35,20210917,795,5.0,34365.0,680.0,727.0,8.4,25462.5,721.9
8407,35,20210918,821,10.0,33763.0,655.0,753.7,7.8,27127.0,710.4
8422,35,20210919,715,6.0,30716.0,708.0,745.4,7.4,28014.6,704.0
8437,35,20210920,610,2.0,29906.0,628.0,721.6,6.5,28036.8,689.8
8452,35,20210921,574,8.0,23864.0,764.0,693.3,5.8,27598.5,690.6
8467,35,20210922,463,7.0,23631.0,783.0,661.2,5.9,27334.8,695.1
8482,35,20210923,677,7.0,39092.0,676.0,668.9,6.0,28881.5,700.0
8497,35,20210924,727,11.0,37630.0,814.0,683.9,6.4,30732.0,713.1
8512,35,20210925,640,10.0,36855.0,794.0,688.6,6.9,32304.2,717.0
8527,35,20210926,653,6.0,33303.0,639.0,667.5,7.2,32312.5,714.1
8542,35,20210927,613,0.0,31063.0,578.0,649.3,6.7,31982.3,703.9
8557,35,20210928,466,11.0,22633.0,819.0,613.8,6.8,30869.3,720.3
8572,35,20210929,495,8.0,23785.0,760.0,591.8,7.0,30176.2,725.5
8587,35,20210930,647,9.0,36404.0,680.0,595.5,7.7,30826.0,730.7
8602,35,20211001,668,11.0,38788.0,635.0,604.9,8.0,32318.4,717.8
8617,35,20211002,704,7.0,35927.0,645.0,629.0,8.0,33548.0,704.0
8632,35,20211003,580,2.0,29510.0,616.0,619.3,7.5,32589.8,698.0
8647,35,20211004,511,2.0,32220.0,488.0,597.7,6.6,32048.8,665.4
8662,35,20211005,429,3.0,23667.0,696.0,576.6,5.9,30730.0,655.6
8677,35,20211006,476,14.0,25441.0,617.0,558.9,6.7,29943.8,653.4
8692,35,20211007,587,5.0,39460.0,586.0,556.3,7.2,30783.5,654.2
8707,35,20211008,573,10.0,37057.0,621.0,567.0,7.1,32225.9,634.4
8722,35,20211009,654,2.0,37118.0,577.0,582.9,6.5,33559.2,616.1
8737,35,20211010,535,2.0,31123.0,539.0,571.7,5.8,33031.1,602.0
8752,35,20211011,458,2.0,29755.0,551.0,550.7,4.9,32127.8,593.6
8767,35,20211012,390,0.0,20785.0,512.0,519.3,4.2,30613.6,580.3
8782,35,20211013,306,12.0,18280.0,527.0,491.9,5.2,29490.6,571.4
8797,35,20211014,417,3.0,23219.0,528.0,482.5,5.3,28590.5,575.4
8812,35,20211015,496,2.0,35421.0,542.0,489.2,5.2,29765.9,560.0
8827,35,20211016,486,4.0,35905.0,517.0,490.2,4.2,30812.3,550.0
8842,35,20211017,443,0.0,32626.0,484.0,475.8,3.7,30128.9,539.8
8857,35,20211018,373,2.0,27395.0,423.0,455.8,2.9,29162.7,520.0
8872,35,20211019,328,4.0,20432.0,498.0,423.2,3.1,27494.1,512.1
8887,35,20211020,304,4.0,20792.0,537.0,400.1,3.3,26461.0,511.9
8902,35,20211021,413,4.0,31569.0,488.0,395.6,3.5,26642.4,505.6
8917,35,20211022,492,12.0,31889.0,415.0,405.8,4.7,27752.8,495.9
