,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,moving_numtoday,moving_numdeathstoday,moving_numteststoday,moving_numrecoveredtoday
5238,47,20210219,146,3.0,2206.0,77.0,159.1,1.9,2236.7,201.6
5253,47,20210220,193,3.0,2724.0,170.0,159.5,2.0,2318.1,194.1
5268,47,20210221,182,4.0,2885.0,110.0,166.3,2.4,2371.3,190.4
5283,47,20210222,177,0.0,2186.0,195.0,165.2,2.2,2368.5,187.8
5298,47,20210223,126,4.0,2105.0,244.0,153.4,2.2,2309.6,193.2
5313,47,20210224,57,3.0,1872.0,159.0,143.0,2.5,2181.1,184.4
5328,47,20210225,211,1.0,2155.0,142.0,149.8,2.6,2162.4,198.6
5343,47,20210226,153,0.0,3104.0,136.0,151.5,2.3,2247.4,159.3
5358,47,20210227,162,5.0,3079.0,119.0,155.3,2.3,2411.6,152.3
5373,47,20210228,141,0.0,2647.0,146.0,154.8,2.3,2496.3,149.8
5388,47,20210301,154,0.0,2285.0,146.0,155.6,2.0,2504.2,156.7
5403,47,20210302,137,2.0,1741.0,194.0,150.0,1.9,2405.9,159.1
5418,47,20210303,121,2.0,2175.0,180.0,143.9,1.7,2334.9,166.1
5433,47,20210304,161,2.0,2588.0,168.0,142.3,1.9,2375.1,163.4
5448,47,20210305,210,2.0,2991.0,125.0,150.7,1.7,2463.7,151.5
5463,47,20210306,163,3.0,3289.0,52.0,161.3,1.7,2605.4,140.8
5478,47,20210307,116,2.0,2744.0,210.0,151.8,1.8,2664.3,147.6
5493,47,20210308,96,1.0,2263.0,150.0,146.1,1.9,2580.2,149.0
5508,47,20210309,113,1.0,1753.0,160.0,141.2,1.5,2447.6,153.1
5523,47,20210310,110,1.0,1874.0,140.0,138.1,1.6,2370.3,152.5
5538,47,20210311,165,0.0,2399.0,153.0,139.2,1.6,2381.7,153.2
5553,47,20210312,176,3.0,2850.0,131.0,143.1,1.7,2492.6,146.9
5568,47,20210313,153,1.0,2990.0,120.0,146.3,1.6,2574.1,140.9
5583,47,20210314,95,2.0,2859.0,166.0,139.7,1.6,2601.2,140.7
5598,47,20210315,110,0.0,1752.0,207.0,129.7,1.4,2477.3,148.9
5613,47,20210316,156,2.0,2013.0,161.0,129.0,1.3,2349.7,159.8
5628,47,20210317,87,1.0,2461.0,114.0,126.1,1.2,2321.4,150.2
5643,47,20210318,115,1.0,2597.0,96.0,128.0,1.2,2354.8,144.8
5658,47,20210319,174,3.0,2872.0,108.0,134.1,1.4,2466.7,139.6
5673,47,20210320,200,3.0,3635.0,108.0,143.1,1.6,2642.8,136.4
5688,47,20210321,178,1.0,3581.0,164.0,144.4,1.7,2761.0,137.5
5703,47,20210322,204,0.0,2709.0,176.0,147.2,1.4,2746.9,142.0
5718,47,20210323,150,1.0,2814.0,152.0,146.9,1.4,2729.3,145.2
5733,47,20210324,187,1.0,3209.0,96.0,156.1,1.3,2764.3,138.2
5748,47,20210325,168,2.0,3775.0,105.0,161.9,1.5,2966.6,128.0
5763,47,20210326,213,8.0,3370.0,148.0,167.6,2.1,3102.3,126.7
5778,47,20210327,224,0.0,4623.0,87.0,181.3,2.0,3318.5,124.0
5793,47,20210328,248,3.0,4103.0,112.0,194.6,2.2,3469.1,125.6
5808,47,20210329,204,0.0,3748.0,174.0,197.6,1.9,3556.7,132.2
5823,47,20210330,164,1.0,3067.0,201.0,194.0,1.7,3499.9,141.5
5838,47,20210331,191,2.0,3301.0,176.0,195.3,1.8,3471.9,142.7
5853,47,20210401,199,0.0,2978.0,205.0,194.8,1.8,3498.8,145.6
5868,47,20210402,254,0.0,4780.0,150.0,205.2,1.7,3695.4,145.4
5883,47,20210403,280,0.0,3336.0,190.0,214.5,1.6,3708.1,154.8
5898,47,20210404,221,3.0,3527.0,165.0,219.8,1.7,3683.3,160.8
5913,47,20210405,219,1.0,3330.0,212.0,220.4,1.0,3679.3,167.2
5928,47,20210406,219,3.0,2924.0,221.0,219.9,1.3,3509.4,180.6
5943,47,20210407,189,2.0,3122.0,246.0,214.0,1.2,3411.3,194.0
5958,47,20210408,219,2.0,3151.0,200.0,215.5,1.4,3351.6,196.6
5973,47,20210409,357,6.0,3914.0,170.0,234.8,1.9,3436.3,193.5
5988,47,20210410,237,0.0,3439.0,191.0,239.4,1.7,3450.1,195.0
6003,47,20210411,320,1.0,3601.0,198.0,251.5,1.8,3512.4,194.3
6018,47,20210412,300,1.0,3093.0,253.0,256.1,1.9,3343.7,204.6
6033,47,20210413,288,2.0,3007.0,280.0,256.9,2.1,3310.8,213.6
6048,47,20210414,199,1.0,3258.0,222.0,254.7,1.9,3283.9,219.3
6063,47,20210415,303,2.0,3573.0,223.0,263.1,2.0,3308.2,220.4
6078,47,20210416,230,2.0,3739.0,225.0,264.2,1.9,3389.7,220.8
6093,47,20210417,247,2.0,3643.0,0.0,270.0,1.9,3441.8,196.2
6108,47,20210418,287,1.0,3623.0,403.0,276.8,1.8,3489.0,216.5
6123,47,20210419,244,0.0,3098.0,357.0,265.5,1.2,3407.4,235.2
6138,47,20210420,250,0.0,3243.0,236.0,266.8,1.2,3387.8,239.7
6153,47,20210421,231,4.0,2740.0,317.0,257.9,1.5,3301.7,251.6
6168,47,20210422,264,1.0,3706.0,299.0,254.3,1.5,3363.0,256.2
6183,47,20210423,250,1.0,4157.0,296.0,250.5,1.4,3478.0,257.8
6198,47,20210424,286,2.0,4321.0,194.0,259.2,1.5,3584.3,255.0
6213,47,20210425,249,2.0,3423.0,290.0,253.8,1.5,3569.3,261.7
6228,47,20210426,245,1.0,3122.0,221.0,255.3,1.4,3507.6,261.3
6244,47,20210427,224,6.0,2865.0,238.0,253.0,1.8,3429.8,285.1
6259,47,20210428,213,4.0,3399.0,284.0,245.6,2.1,3407.4,273.2
6274,47,20210429,210,1.0,3306.0,244.0,242.2,2.2,3428.2,261.9
6289,47,20210430,274,4.0,3916.0,252.0,244.6,2.6,3495.5,263.5
6304,47,20210501,262,3.0,3856.0,233.0,247.7,2.5,3607.1,255.1
6319,47,20210502,238,1.0,3354.0,253.0,245.1,2.5,3571.9,250.5
6334,47,20210503,219,2.0,3358.0,244.0,242.0,2.6,3492.0,245.3
6349,47,20210504,189,2.0,2515.0,291.0,232.3,2.6,3311.4,255.0
6364,47,20210505,214,2.0,3255.0,250.0,228.8,2.6,3294.6,251.0
6379,47,20210506,180,0.0,3494.0,265.0,222.3,2.5,3331.8,255.4
6394,47,20210507,295,1.0,3652.0,237.0,229.4,2.0,3410.5,255.3
6409,47,20210508,269,0.0,3803.0,215.0,235.0,1.6,3450.9,248.4
6424,47,20210509,177,0.0,3055.0,210.0,231.7,1.5,3425.8,245.0
6439,47,20210510,154,0.0,2507.0,266.0,219.7,1.1,3284.9,246.4
6454,47,20210511,195,4.0,3043.0,266.0,213.0,1.2,3203.6,249.7
6469,47,20210512,213,2.0,3048.0,238.0,210.5,1.3,3173.0,248.2
6484,47,20210513,229,5.0,3415.0,232.0,211.5,1.6,3178.7,247.0
6499,47,20210514,236,2.0,4058.0,188.0,216.2,1.6,3333.0,236.7
6514,47,20210515,196,1.0,3511.0,207.0,214.4,1.5,3358.6,232.4
6529,47,20210516,167,1.0,2827.0,156.0,213.1,1.6,3291.9,221.5
6544,47,20210517,181,2.0,2568.0,293.0,201.7,1.7,3183.5,227.1
6559,47,20210518,129,3.0,2629.0,269.0,187.7,2.0,3066.1,232.5
6574,47,20210519,141,0.0,2866.0,180.0,184.1,2.0,3047.2,229.5
6589,47,20210520,146,0.0,3069.0,147.0,183.3,2.0,3103.4,217.6
6604,47,20210521,182,2.0,3331.0,189.0,182.0,1.8,3132.2,209.9
6619,47,20210522,180,2.0,3429.0,184.0,178.7,1.8,3170.3,204.5
6634,47,20210523,115,1.0,2507.0,242.0,167.3,1.4,3079.5,205.5
6649,47,20210524,104,0.0,2386.0,209.0,154.1,1.2,2912.3,207.6
6664,47,20210525,111,0.0,1543.0,197.0,145.6,1.1,2715.5,206.6
6679,47,20210526,181,1.0,2161.0,189.0,147.0,1.1,2648.9,209.9
6694,47,20210527,162,6.0,2584.0,216.0,145.1,1.5,2650.5,202.2
6709,47,20210528,122,2.0,2726.0,131.0,144.4,1.4,2660.2,188.4
6724,47,20210529,179,1.0,2933.0,141.0,148.2,1.5,2666.9,184.5
6739,47,20210530,171,1.0,2241.0,148.0,150.7,1.6,2584.1,184.6
6754,47,20210531,113,1.0,1748.0,174.0,143.8,1.5,2425.8,183.1
6769,47,20210601,86,1.0,1719.0,181.0,134.4,1.4,2254.8,182.8
6785,47,20210602,132,1.0,2798.0,116.0,136.1,1.4,2283.9,170.2
6800,47,20210603,131,2.0,2287.0,102.0,138.8,1.6,2274.0,159.5
6815,47,20210604,89,0.0,2599.0,111.0,136.6,1.6,2379.6,150.9
6830,47,20210605,99,3.0,2021.0,147.0,128.4,1.8,2365.6,146.7
6845,47,20210606,74,0.0,1820.0,119.0,119.6,1.2,2289.2,137.0
6860,47,20210607,68,3.0,1265.0,119.0,114.2,1.3,2143.1,135.8
6875,47,20210608,90,2.0,1643.0,177.0,105.3,1.4,2014.1,139.4
6890,47,20210609,74,1.0,2203.0,171.0,95.6,1.4,2010.3,141.7
6905,47,20210610,92,1.0,2503.0,129.0,93.5,1.4,2085.8,137.2
6920,47,20210611,86,1.0,2165.0,98.0,93.5,1.4,2130.4,128.9
6935,47,20210612,106,1.0,2159.0,135.0,90.9,1.4,2066.5,130.8
6950,47,20210613,66,0.0,1553.0,131.0,84.4,1.2,1993.1,133.7
6965,47,20210614,55,1.0,1691.0,89.0,81.0,1.3,1902.3,131.5
6980,47,20210615,46,4.0,1478.0,95.0,75.7,1.4,1848.0,126.3
6995,47,20210616,83,1.0,2146.0,76.0,76.6,1.5,1880.6,122.0
7010,47,20210617,95,0.0,2301.0,70.0,79.3,1.2,1984.2,117.1
7025,47,20210618,107,1.0,2455.0,95.0,81.0,1.1,2065.4,108.9
7040,47,20210619,54,0.0,1802.0,57.0,79.0,1.0,2025.3,97.5
7055,47,20210620,60,1.0,1384.0,76.0,75.8,1.0,1913.4,92.2
7070,47,20210621,28,1.0,1518.0,79.0,70.0,1.0,1848.7,90.3
7085,47,20210622,34,0.0,1270.0,87.0,62.8,0.9,1759.8,85.5
7100,47,20210623,34,1.0,1807.0,64.0,59.6,1.0,1785.2,78.8
7115,47,20210624,53,0.0,1834.0,55.0,59.4,0.9,1799.5,75.4
7130,47,20210625,54,0.0,1812.0,52.0,60.2,0.5,1832.9,71.1
7145,47,20210626,62,1.0,1905.0,71.0,58.1,0.5,1808.8,70.6
7160,47,20210627,48,0.0,1295.0,96.0,53.4,0.5,1708.2,73.2
7175,47,20210628,17,0.0,976.0,98.0,44.4,0.4,1560.3,73.5
7190,47,20210629,52,2.0,1425.0,54.0,44.2,0.6,1522.6,73.2
7205,47,20210630,31,0.0,1506.0,60.0,41.3,0.5,1534.8,71.6
7220,47,20210701,7,0.0,1904.0,22.0,39.2,0.4,1573.4,65.9
7235,47,20210702,21,0.0,1779.0,36.0,37.9,0.4,1624.3,60.8
7250,47,20210703,49,0.0,1679.0,33.0,39.4,0.3,1611.5,57.7
7265,47,20210704,27,0.0,789.0,52.0,36.8,0.3,1507.0,57.4
7280,47,20210705,20,0.0,912.0,56.0,33.4,0.3,1417.0,57.8
7295,47,20210706,7,1.0,1549.0,60.0,27.9,0.3,1381.4,56.7
7310,47,20210707,54,1.0,2396.0,40.0,28.5,0.4,1491.5,51.1
7325,47,20210708,113,0.0,2240.0,17.0,38.1,0.4,1617.9,43.0
7340,47,20210709,46,1.0,2544.0,57.0,37.5,0.3,1729.8,43.3
7355,47,20210710,42,1.0,1653.0,30.0,38.6,0.4,1744.5,40.3
7370,47,20210711,20,1.0,863.0,34.0,39.9,0.5,1640.4,41.5
7385,47,20210712,17,0.0,922.0,21.0,39.5,0.5,1554.7,40.0
7400,47,20210713,27,0.0,1234.0,47.0,37.3,0.5,1510.2,41.4
7415,47,20210714,7,0.0,1350.0,30.0,35.3,0.5,1566.3,39.2
7430,47,20210715,30,0.0,1400.0,9.0,36.3,0.5,1615.1,34.5
7445,47,20210716,21,2.0,1573.0,12.0,37.7,0.6,1617.5,29.7
7460,47,20210717,35,0.0,1167.0,55.0,35.8,0.5,1494.6,31.2
7475,47,20210718,36,0.0,990.0,114.0,28.1,0.5,1369.6,40.9
7490,47,20210719,17,0.0,902.0,37.0,25.2,0.4,1205.4,38.9
7505,47,20210720,22,0.0,1151.0,42.0,23.2,0.3,1155.2,40.1
7520,47,20210721,53,0.0,1683.0,19.0,26.5,0.2,1237.2,38.6
7535,47,20210722,31,0.0,1744.0,20.0,27.9,0.2,1319.4,38.5
7550,47,20210723,52,2.0,1654.0,25.0,30.4,0.4,1361.4,36.3
7565,47,20210724,48,1.0,1457.0,19.0,34.5,0.5,1372.1,35.2
7580,47,20210725,27,0.0,1040.0,31.0,34.2,0.5,1336.1,37.4
7595,47,20210726,44,0.0,931.0,23.0,36.5,0.3,1271.9,38.5
7610,47,20210727,38,0.0,1234.0,33.0,36.8,0.3,1278.6,36.3
7625,47,20210728,65,0.0,1824.0,51.0,39.7,0.3,1362.0,30.0
7640,47,20210729,52,0.0,1564.0,16.0,43.2,0.3,1428.2,27.9
7655,47,20210730,58,0.0,1779.0,22.0,46.8,0.3,1491.0,25.9
7670,47,20210731,84,0.0,1810.0,53.0,49.9,0.3,1503.7,29.3
7685,47,20210801,43,0.0,1164.0,26.0,51.1,0.3,1445.7,29.9
7700,47,20210802,29,0.0,862.0,51.0,48.8,0.1,1366.5,32.5
7715,47,20210803,24,0.0,1060.0,49.0,46.4,0.0,1326.8,35.5
7730,47,20210804,61,1.0,1377.0,26.0,49.8,0.1,1360.5,35.0
7745,47,20210805,70,2.0,1764.0,48.0,52.4,0.3,1443.8,37.5
7760,47,20210806,87,1.0,1931.0,40.0,57.3,0.4,1513.5,38.2
7775,47,20210807,139,0.0,1921.0,60.0,64.7,0.4,1523.2,39.1
7790,47,20210808,81,0.0,1421.0,53.0,67.6,0.4,1508.9,42.8
7805,47,20210809,56,0.0,1121.0,62.0,67.4,0.4,1443.1,46.8
7820,47,20210810,65,2.0,1301.0,79.0,65.5,0.6,1392.2,49.4
7835,47,20210811,92,0.0,1864.0,44.0,70.4,0.6,1462.2,51.2
7850,47,20210812,138,2.0,2279.0,28.0,81.3,0.8,1603.9,48.9
7865,47,20210813,125,0.0,2195.0,22.0,91.4,0.8,1717.4,46.2
7880,47,20210814,128,0.0,1829.0,63.0,98.1,0.7,1762.6,49.9
7895,47,20210815,143,0.0,1839.0,58.0,105.4,0.5,1770.1,50.9
7910,47,20210816,87,0.0,1205.0,90.0,105.4,0.4,1697.5,55.9
7925,47,20210817,108,0.0,1468.0,130.0,102.3,0.4,1652.2,62.9
7940,47,20210818,131,0.0,2017.0,82.0,107.3,0.4,1711.8,65.8
7955,47,20210819,190,0.0,2088.0,54.0,120.7,0.4,1808.5,65.0
7970,47,20210820,244,0.0,2320.0,66.0,138.6,0.2,1910.4,63.7
7985,47,20210821,187,0.0,2307.0,90.0,148.1,0.2,1954.7,68.3
8000,47,20210822,220,0.0,1975.0,142.0,156.3,0.0,1924.3,79.7
8015,47,20210823,18,0.0,2079.0,0.0,145.6,0.0,1912.7,77.5
8030,47,20210824,139,6.0,2044.0,253.0,146.7,0.6,1934.2,96.5
8045,47,20210825,216,0.0,3195.0,142.0,154.0,0.6,2069.8,104.9
8060,47,20210826,159,2.0,3271.0,83.0,161.2,0.8,2276.4,104.2
8075,47,20210827,258,2.0,3618.0,105.0,176.2,1.0,2491.4,101.7
8090,47,20210828,355,1.0,4057.0,120.0,198.6,1.1,2695.4,105.5
8105,47,20210829,258,1.0,2125.0,179.0,205.4,1.2,2699.1,118.0
8120,47,20210830,201,3.0,2123.0,195.0,201.1,1.5,2679.4,130.9
8135,47,20210831,291,2.0,2832.0,153.0,211.5,1.7,2731.9,137.2
8150,47,20210901,321,4.0,2938.0,149.0,221.6,2.1,2828.2,137.9
8165,47,20210902,265,1.0,2952.0,170.0,246.3,2.2,2915.5,154.9
8180,47,20210903,443,2.0,3293.0,152.0,276.7,1.8,3040.4,144.8
8195,47,20210904,354,0.0,3958.0,215.0,290.5,1.8,3116.7,152.1
8210,47,20210905,389,1.0,2699.0,163.0,313.5,1.7,3059.5,160.1
8225,47,20210906,394,1.0,2889.0,260.0,327.1,1.6,2986.6,175.6
8240,47,20210907,305,1.0,2185.0,372.0,322.1,1.6,2799.4,200.8
8255,47,20210908,397,2.0,3385.0,256.0,336.0,1.7,2925.4,208.5
8270,47,20210909,285,1.0,2821.0,192.0,344.4,1.5,2995.2,208.2
8285,47,20210910,432,1.0,3750.0,273.0,358.5,1.4,3087.0,220.2
8300,47,20210911,341,1.0,3712.0,325.0,360.5,1.1,3164.4,237.8
8315,47,20210912,422,3.0,3370.0,263.0,376.2,1.3,3206.2,247.1
8330,47,20210913,449,4.0,3110.0,414.0,376.8,1.5,3187.9,273.3
8345,47,20210914,508,2.0,4294.0,353.0,392.2,1.7,3221.5,287.1
8360,47,20210915,477,2.0,4010.0,387.0,401.0,1.8,3352.6,309.5
8375,47,20210916,440,1.0,3753.0,391.0,405.6,1.8,3439.0,322.6
8390,47,20210917,476,7.0,4248.0,299.0,422.7,2.4,3645.3,315.3
8405,47,20210918,493,1.0,4468.0,397.0,432.3,2.3,3753.6,329.4
8420,47,20210919,543,1.0,3911.0,285.0,458.1,2.3,3862.6,338.7
8435,47,20210920,516,2.0,3940.0,431.0,466.5,2.4,3881.6,354.5
8450,47,20210921,372,5.0,3741.0,336.0,469.6,2.8,3884.5,355.6
8465,47,20210922,426,5.0,3559.0,415.0,470.0,3.0,3903.4,370.8
8480,47,20210923,460,7.0,3874.0,444.0,471.1,3.3,3979.8,373.8
8495,47,20210924,527,5.0,3957.0,503.0,473.0,3.6,3946.1,388.8
8510,47,20210925,547,4.0,4184.0,526.0,480.0,3.8,3963.5,402.7
8525,47,20210926,552,3.0,4053.0,436.0,491.2,4.0,3993.5,407.2
8540,47,20210927,393,2.0,3779.0,470.0,482.9,3.5,3946.6,424.3
8555,47,20210928,449,10.0,4249.0,490.0,478.5,4.4,3924.7,433.6
8570,47,20210929,394,3.0,3649.0,540.0,463.6,4.6,3898.5,459.1
8585,47,20210930,602,10.0,4375.0,508.0,472.2,5.4,3942.0,466.8
8600,47,20211001,471,5.0,3861.0,365.0,482.1,5.4,3954.0,469.7
8615,47,20211002,480,8.0,3237.0,418.0,487.5,5.7,3921.8,470.0
8630,47,20211003,354,3.0,2905.0,457.0,476.9,5.3,3824.9,471.3
8645,47,20211004,445,5.0,3254.0,523.0,468.7,5.3,3754.6,473.3
8660,47,20211005,242,10.0,2378.0,482.0,438.2,5.9,3574.0,468.9
8675,47,20211006,476,7.0,4015.0,543.0,430.6,6.3,3570.2,479.6
8690,47,20211007,650,4.0,6145.0,393.0,456.3,6.5,3806.8,471.9
8705,47,20211008,577,4.0,3772.0,445.0,469.1,5.9,3759.1,467.4
8720,47,20211009,492,5.0,4817.0,381.0,478.9,6.1,3875.9,451.5
8735,47,20211010,507,1.0,3845.0,601.0,469.4,5.2,3822.9,460.8
8750,47,20211011,425,4.0,2995.0,466.0,464.8,5.1,3736.3,470.9
8765,47,20211012,272,2.0,2425.0,478.0,444.0,4.5,3655.1,476.9
8780,47,20211013,305,11.0,2825.0,343.0,439.1,5.3,3647.1,465.5
8795,47,20211014,315,5.0,2881.0,417.0,426.1,5.3,3609.8,454.9
8810,47,20211015,312,4.0,2561.0,238.0,433.1,4.7,3628.1,430.5
8825,47,20211016,412,3.0,3277.0,476.0,426.7,4.3,3554.3,423.8
8840,47,20211017,320,5.0,3022.0,645.0,393.7,4.4,3242.0,449.0
8855,47,20211018,275,4.0,2679.0,572.0,363.5,4.4,3132.7,461.7
8870,47,20211019,270,8.0,2092.0,495.0,341.3,4.7,2860.2,473.1
8885,47,20211020,246,5.0,2358.0,500.0,315.2,5.1,2711.5,463.0
8900,47,20211021,355,2.0,3241.0,423.0,308.2,4.9,2736.1,458.7
8915,47,20211022,302,12.0,3023.0,259.0,311.2,5.9,2795.9,436.8
