,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,median_numtoday,median_numdeathstoday,median_numteststoday,median_numrecoveredtoday,std_numtoday,std_numdeathstoday,std_numteststoday,std_numrecoveredtoday,var_numtoday,var_numdeathstoday,var_numteststoday,var_numrecoveredtoday,skew_numtoday,skew_numdeathstoday,skew_numteststoday,skew_numrecoveredtoday,kurt_numtoday,kurt_numdeathstoday,kurt_numteststoday,kurt_numrecoveredtoday
4445,35,20201228,1939,37.0,41783.0,2151.0,1.0,2202.0,26.0,57091.0,1992.0,168.25864443936536,18.542615010525665,9443.136938438225,805.2946044771448,28310.97142857277,343.82857142857176,89172835.23809646,648499.4000000011,-0.24910142407634353,1.1837080047747006,-0.2818660303138221,0.4851938124556503,-0.9663068203595042,2.973111417821243,-0.8857659063167511,6.131182251749167
4446,24,20201228,2275,37.0,18651.0,1903.0,1.0,2108.0,36.0,32694.0,1799.0,880.2213736706619,23.788352492043554,5786.572410906676,1321.7131992048762,774789.666666667,565.8857142857148,33484420.2666663,1746925.7809523887,0.6398205980400664,1.2430978066099303,-0.6675691106129203,2.284174077680859,5.9137267356531815,2.4441640457070415,-0.21287942299794957,8.263500399072461
4447,10,20201228,2,0.0,323.0,4.0,0.0,1.0,0.0,719.0,2.0,2.374467358818651,0.0,314.76827455553126,1.8695555876300167,5.638095238095221,0.0,99079.0666666663,3.495238095238617,1.3125823693085443,0.0,0.5387300598020138,1.1756067045896184,1.3610264370399505,0.0,-0.4105414496169904,2.3729623286008734
4448,13,20201228,1,0.0,573.0,2.0,0.0,2.0,0.0,684.0,4.0,2.32379000772446,0.0,250.5195933787753,3.270357487376317,5.400000000000046,0.0,62760.06666666692,10.695238095238336,1.3288257878928922,0.0,-0.1488277417486354,1.2013669009702064,1.0896305340749257,0.0,-0.4344272495888657,2.157112030935407
4449,12,20201228,13,0.0,871.0,16.0,1.0,4.0,0.0,1410.0,6.0,3.5496478698597564,0.0,442.5385643674265,4.300609037710638,12.599999999999905,0.0,195840.38095238287,18.49523809523842,0.8606332703828813,0.0,0.7233428996130896,0.5935075541941969,1.2400637910841563,0.0,0.446452244054073,0.9983406942013963
4450,11,20201228,0,0.0,35.0,0.0,0.0,0.0,0.0,428.0,0.0,0.8164965809277259,0.0,405.50620921791733,3.020564437950221,0.6666666666666664,0.0,164435.28571428536,9.123809523809532,2.8936279928482596,0.0,0.8777414189450674,2.9931860336940543,8.868131868131867,0.0,0.008888349865035486,9.062877904257602
4451,60,20201228,0,0.0,9.0,0.0,0.0,0.0,0.0,20.0,0.0,0.3518657752744989,0.0,12.13534781811664,0.8164965809277276,0.12380952380952419,0.0,147.2666666666683,0.6666666666666693,2.40476313871033,0.0,0.5013426296771404,2.8936279928482596,4.349112426035505,0.0,-0.8378493895918083,8.868131868131867
4452,61,20201228,0,0.0,11.0,0.0,0.0,0.0,0.0,51.0,0.0,0.4140393356054126,0.0,48.68391736008731,1.5976172734359602,0.17142857142857149,0.0,2370.12380952381,2.5523809523809518,1.6720819322526783,0.0,1.3951384700016847,3.3258483894540096,0.897435897436718,0.0,2.2723606168717296,11.391178436177333
4453,62,20201228,1,0.0,33.0,1.0,1.0,0.0,0.0,46.0,3.0,2.3441924185608185,0.2581988897471611,23.645597596895115,4.988558337407139,5.49523809523802,0.06666666666666667,559.1142857142921,24.885714285714275,2.892949001294562,3.8729833462074166,-0.0607937758125309,1.8178310905254969,9.355969175224933,15.0,-0.9571100763234761,3.867887547500169
4454,99,20201228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,1,20201228,5790,114.0,75543.0,8780.0,0.0,6693.0,114.0,128050.0,6466.0,852.7678855741852,42.632985217685984,20197.053759209233,2128.8720577092568,727213.0666666668,1817.5714285714319,407920980.5523878,4532096.238095245,-1.169901019718422,0.43611649213077847,-0.9824738456521634,-1.6967038437282107,4.492207476231122,0.4207333679803571,0.3658916692665202,4.752395273972222
4456,59,20201229,382,10.0,4426.0,3391.0,0.0,517.0,14.0,8518.0,587.0,91.26742495076212,6.852180744287245,3199.3187191442203,911.2120551901238,8329.742857142995,46.9523809523809,10235640.266666615,830307.4095238093,0.2603258318705863,0.371678633363767,0.22438955505530966,2.2057733138296167,-1.1085996933556679,-0.9754224931534853,-0.5546209567951366,5.557954755144301
4457,48,20201229,872,26.0,9729.0,1548.0,1.0,1240.0,19.0,17970.0,1646.0,279.0815719633291,7.354946505260134,3854.0284267615093,1619.509620077574,77886.52380952284,54.095238095238265,14853535.114285795,2622811.4095238084,-0.9291879141700077,-0.04787426744770395,-1.469529300463737,2.385306249418324,1.2044999593160226,-1.4063515709642225,1.7532418877058984,7.951928001631147
4458,47,20201229,114,10.0,1239.0,405.0,1.0,194.0,4.0,2422.0,223.0,48.92073277495011,3.2732683535398843,666.9194853953497,208.27038287032647,2393.238095238078,10.714285714285705,444781.59999999806,43376.55238095238,-0.3906937175966227,0.22560372652090308,-0.603942459340325,0.3205567705713074,-0.8388745320910825,-1.0525128205128214,-0.41094843850433377,-0.9991558474826937
4459,46,20201229,133,5.0,1118.0,146.0,0.0,221.0,10.0,2168.0,169.0,130.50093960617818,7.257180352359082,461.01479162304094,366.24345272873705,17030.495238095365,52.66666666666669,212534.63809523586,134134.26666666666,0.5450652976995852,0.5914585822650645,-0.5238526450550361,2.85412763626402,1.5185097234425893,1.1599947880992552,-1.2203323231735743,9.148986784276227
4460,35,20201229,2553,41.0,39565.0,2233.0,1.0,2275.0,27.0,56660.0,2005.0,171.98208655333696,18.542615010525665,10325.91207778259,799.5368718976072,29577.83809523948,343.82857142857176,106624460.23809637,639259.2095238107,-0.10308058511584418,0.9784560002982933,-0.13371384021111504,0.3093805586219507,-0.5742124129777423,2.599975006786119,-1.2570750403622906,6.285546536144911
4461,24,20201229,2381,64.0,19974.0,1995.0,1.0,2146.0,37.0,32694.0,1804.0,874.4884055426761,24.526370647587825,6473.718436879973,1321.1888837962097,764729.971428572,601.5428571428577,41909030.39999967,1745540.0666666743,0.4662725837375987,0.8873925101587725,-0.4845969885081046,2.2006580060346126,5.989059508727569,1.2840691173299403,-0.9348279070559554,7.980605603695426
4462,10,20201229,1,0.0,310.0,1.0,0.0,1.0,0.0,717.0,2.0,2.374467358818651,0.0,335.02167662633934,1.8073922282302721,5.638095238095221,0.0,112239.52380952348,3.266666666667188,1.3125823693085443,0.0,0.6141720769332975,1.2796615913060936,1.3610264370399505,0.0,-0.5022206173454876,2.823754754200403
4463,13,20201229,2,0.0,474.0,4.0,0.0,2.0,0.0,684.0,4.0,2.2949219304078103,0.0,257.7264515130802,3.244042158143104,5.26666666666671,0.0,66422.92380952406,10.523809523809765,1.2972935288754714,0.0,-0.0734260513971521,1.3642509002628163,1.1148625449219014,0.0,-0.7250043851220369,2.6297751101297284
4464,12,20201229,2,0.0,1259.0,5.0,1.0,4.0,0.0,1389.0,5.0,3.585685828003167,0.0,445.6788829041248,4.296177703161636,12.85714285714276,0.0,198629.66666666858,18.457142857143186,1.0082825960795276,0.0,0.7855018785553832,0.7007064924748022,1.3282051282051357,0.0,0.4317003933892731,1.1249582496790917
4465,11,20201229,2,0.0,229.0,1.0,0.0,0.0,0.0,416.0,0.0,0.9154754164341269,0.0,347.7540592348067,3.0047581314594085,0.838095238095238,0.0,120932.88571428544,9.028571428571437,2.0462065006051837,0.0,1.0368757124417034,2.9682717430399337,3.646296884933249,0.0,0.8749525793068103,8.977019215362429
4466,60,20201229,0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.25819888974716193,0.0,12.587976122361551,0.8164965809277276,0.06666666666666707,0.0,158.45714285714456,0.6666666666666693,3.872983346207415,0.0,0.7002021537677655,2.8936279928482596,14.999999999999982,0.0,-0.6065755632907271,8.868131868131867
4467,61,20201229,0,0.0,48.0,1.0,0.0,0.0,0.0,48.0,0.0,0.4140393356054126,0.0,44.66190450804482,1.594633858557237,0.17142857142857149,0.0,1994.685714285714,2.5428571428571423,1.6720819322526783,0.0,1.8974537843431754,3.2048930321318507,0.897435897436718,0.0,5.157320033017377,10.773649403241626
4468,62,20201229,0,0.0,0.0,3.0,1.0,0.0,0.0,44.0,3.0,0.9759000729484898,0.2581988897471611,25.88674969021442,4.853079532871983,0.9523809523808676,0.06666666666666667,670.1238095238162,23.552380952380947,1.3202801948447944,3.8729833462074166,0.03206489869157104,2.1587259946039574,0.8076923076923069,15.0,-1.193864173537877,5.442696704991848
4469,99,20201229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,1,20201229,6441,156.0,78373.0,11884.0,0.0,6441.0,117.0,127245.0,6508.0,849.5213330094161,42.43729267429547,22907.279366632756,2588.7866343318537,721686.4952380954,1800.923809523812,524743447.9809588,6701816.238095246,-1.107183367358287,0.14538716187622486,-0.7125053113947695,-0.5718572746617268,4.478955166861184,0.2889482035753617,-0.6247011423786629,2.963126352194597
4471,59,20201230,485,11.0,4673.0,506.0,0.0,512.0,12.0,8026.0,510.0,91.84448553837984,6.782329983125265,3302.5063901744097,912.1342841824071,8435.409523809663,45.99999999999996,10906548.457142811,831988.9523809522,0.3367163188161988,0.657782735593096,0.4645610356778679,2.2373674256399654,-1.1313002603950042,-0.6204324975591395,-0.5167537706375404,5.652673586170898
4472,48,20201230,1287,18.0,11091.0,1499.0,1.0,1240.0,19.0,17648.0,1548.0,276.6923166537826,6.978197338513599,3922.7987907081138,1617.9601001613992,76558.63809523711,48.695238095238274,15388350.35238104,2617794.8857142846,-0.9268670772004953,-0.1311504253141874,-1.1385669919651251,2.4353363631110763,1.2921364787724878,-1.1088709580722962,0.44991611402718146,8.158595077492931
4473,47,20201230,138,3.0,1199.0,377.0,1.0,182.0,3.0,2394.0,223.0,50.35511985129294,3.172801075810877,709.1446423752504,208.7914886059432,2535.6380952380764,10.066666666666658,502886.12380952184,43593.88571428571,-0.1713884863589774,0.4671373101765174,-0.35525381451504534,0.3072244904361627,-1.1891722306773278,-0.6343634436700555,-0.9186212578711744,-1.0299896655951135
4474,46,20201230,128,2.0,1394.0,106.0,0.0,201.0,10.0,1980.0,158.0,130.7980267799325,7.589466384404112,476.63577988508615,369.2570146349868,17108.123809523946,57.60000000000002,227181.66666666427,136350.74285714285,0.7660505864637477,0.6084018060128207,-0.23020691309796895,2.8905248737327534,1.7288716607518029,0.7029978123728142,-1.5973496978214723,9.243578079397718
4475,35,20201230,2923,19.0,34112.0,2237.0,1.0,2290.0,27.0,54505.0,2009.0,244.24860481153704,18.806787022116204,11591.267707488587,799.8928321076168,59657.380952382395,353.69523809523844,134357487.0666677,639828.5428571439,1.050107514964301,0.9961082933272403,-0.10445710997238103,0.188971333004933,1.9770211796019805,2.4041059672355574,-1.3041806401520608,6.220598190742637
4476,24,20201230,2511,41.0,22181.0,1984.0,1.0,2183.0,37.0,32694.0,1825.0,873.3513829468861,24.526370647587825,6705.841183695902,1320.5051234101247,762742.6380952386,601.5428571428577,44968305.98095206,1743733.780952389,0.2785222714235037,0.8592029751942505,-0.445592366675885,2.128791807825874,5.921411004331999,1.2460888712685498,-1.1699273621642026,7.7511262002428385
4477,10,20201230,0,0.0,329.0,1.0,0.0,1.0,0.0,657.0,2.0,2.374467358818651,0.0,348.48512983237237,1.8126539343500756,5.638095238095221,0.0,121441.88571428544,3.285714285714808,1.3125823693085443,0.0,0.7679328265897715,1.4945103690219732,1.3610264370399505,0.0,-0.453447527769337,3.2948960302457477
4478,13,20201230,1,0.0,670.0,5.0,0.0,2.0,0.0,677.0,4.0,2.2949219304078103,0.0,257.245796855848,2.2103651928390775,5.26666666666671,0.0,66175.40000000024,4.885714285714533,1.2972935288754714,0.0,0.02559631493096325,0.1996482517858972,1.1148625449219014,0.0,-0.7065444240795543,-0.33726353670949893
4479,12,20201230,3,0.0,1370.0,8.0,1.0,3.0,0.0,1389.0,5.0,3.5496478698597556,0.0,441.2653019065385,4.333699618219138,12.5999999999999,0.0,194715.06666666857,18.780952380952705,1.2179774032037334,0.0,0.7386810118601769,0.5869014332217524,1.864684823868494,0.0,0.49066854941494487,0.8599025774163286
4480,11,20201230,0,0.0,338.0,0.0,0.0,0.0,0.0,407.0,0.0,0.9154754164341269,0.0,263.32440611751633,3.020564437950221,0.838095238095238,0.0,69339.74285714269,9.123809523809532,2.0462065006051837,0.0,0.6870175009521401,2.9931860336940543,3.646296884933249,0.0,-0.1769403278300599,9.062877904257602
4481,60,20201230,0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.25819888974716193,0.0,11.181617567622906,0.3518657752745019,0.06666666666666707,0.0,125.02857142857322,0.12380952380952628,3.872983346207415,0.0,0.7928377784139063,2.40476313871033,14.999999999999982,0.0,-0.28373882984289056,4.349112426035505
4482,61,20201230,0,0.0,26.0,0.0,0.0,0.0,0.0,38.0,0.0,0.3518657752744985,0.0,44.66190450804481,1.594633858557237,0.12380952380952388,0.0,1994.6857142857139,2.5428571428571423,2.404763138710466,0.0,2.120006411637365,3.2048930321318507,4.349112426039483,0.0,5.924916654418185,10.773649403241626
4483,62,20201230,0,0.0,15.0,3.0,1.0,0.0,0.0,33.0,3.0,0.9154754164340796,0.2581988897471611,26.51917545223972,4.802776974487434,0.8380952380951514,0.06666666666666667,703.2666666666737,23.066666666666663,1.820865980706526,3.8729833462074166,0.22480515395703357,2.359333709991832,2.8953432930705665,15.0,-1.3254113035316821,6.334216253191162
4484,99,20201230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4485,1,20201230,7477,94.0,77400.0,6726.0,0.0,6693.0,117.0,127245.0,6726.0,889.6331881870243,42.993133449535016,25169.351331672195,2589.089770188598,791447.2095238094,1848.4095238095265,633496246.4571489,6703385.838095247,-1.127118435769455,0.21459263901347714,-0.47070737832968235,-0.5910646750835307,3.730661964306125,0.12749730604607143,-1.2748779517771869,2.9773800216004886
4486,59,20201231,690,8.0,6786.0,446.0,0.0,512.0,12.0,8026.0,506.0,97.16789593276236,6.51883717354852,3292.367085938532,913.0069211650249,9441.600000000137,42.49523809523806,10839681.028571382,833581.6380952379,0.44212452043201633,0.993698837511822,0.4560650730349991,2.2464812406812524,-1.019466565052046,0.28608603264629767,-0.4952221323469709,5.672722423019176
4487,48,20201231,1200,0.0,14863.0,0.0,1.0,1200.0,19.0,17648.0,1499.0,274.9290298032757,8.672342463805496,3927.4331530184777,1663.3611325093707,75585.97142857045,75.20952380952397,15424731.17142866,2766770.2571428563,-0.8938991133080298,-0.6625816914657893,-1.04213503492651,2.41847374966761,1.3344204501530963,-0.04223098220231163,0.2726020149685415,7.838336984302296
4488,47,20201231,190,1.0,1475.0,439.0,1.0,190.0,3.0,2361.0,249.0,50.08164762237172,3.098386676965932,735.8719026725067,211.1911343738066,2508.171428571411,9.59999999999999,541507.4571428552,44601.695238095235,-0.2977545028110757,0.5147131026724828,-0.11629225338338452,0.04340032879892917,-1.0886762133511776,-0.5505952380952371,-1.2867009263323435,-1.201902632947871
4489,46,20201231,187,6.0,1210.0,120.0,0.0,187.0,9.0,1980.0,146.0,128.27860304820965,7.538472751729719,503.15007701479834,371.39637406235755,16455.400000000143,56.82857142857144,253159.99999999753,137935.26666666663,0.9684389187731383,0.8614356010819252,-0.20409499471520295,2.9099966721649717,2.396223815930108,1.1248935510314264,-1.7507544037743235,9.282493159916372
4490,35,20201231,3328,56.0,39210.0,2213.0,1.0,2316.0,27.0,54505.0,2009.0,356.78354115359184,19.62505686979932,11621.68580099909,801.3175281699397,127294.49523809677,385.1428571428575,135063580.85714388,642109.780952382,1.5577630753577307,0.8579073940341402,-0.10739858013558766,0.14001098519729038,2.8856128897613087,1.447107976377629,-1.3080752546316574,6.137643828204132
4491,24,20201231,2819,61.0,34175.0,2002.0,1.0,2247.0,37.0,33717.0,1847.0,885.1508507432105,25.14207249857915,6670.552042550947,1312.7509719233585,783492.0285714293,632.1238095238101,44496264.55238061,1723315.1142857224,0.06167880505676796,0.6738127408700291,-0.6960248536724605,2.0445698178565417,5.378355635527635,0.6257421114613985,-0.8791918612572388,7.606973154384159
4492,10,20201231,0,0.0,334.0,1.0,0.0,1.0,0.0,545.0,2.0,2.282438128301355,0.0,361.0707225276877,1.8309508328683965,5.209523809523792,0.0,130372.06666666642,3.3523809523814747,1.751094816066967,0.0,0.8115355196519005,1.56282244044122,3.1802197949105313,0.0,-0.5511261107704294,3.3177546884933267
4493,13,20201231,3,1.0,767.0,1.0,0.0,2.0,0.0,677.0,4.0,1.7265434778633373,0.2581988897471611,239.59078207882516,2.3237900077245035,2.9809523809524285,0.06666666666666667,57403.74285714309,5.400000000000248,1.0131943856026027,3.8729833462074166,0.05930281019119247,0.32629530022993014,0.5813102574837697,15.0,-0.21946811695371757,-0.6469045357934267
4494,12,20201231,3,0.0,1605.0,6.0,1.0,3.0,0.0,1389.0,5.0,3.555009878761962,0.0,437.8812624445146,4.333699618219138,12.638095238095138,0.0,191740.0000000019,18.780952380952705,1.276442564540275,0.0,0.7998964396306297,0.5869014332217524,1.9554693529992937,0.0,0.6805437763201081,0.8599025774163286
4495,11,20201231,0,0.0,314.0,0.0,0.0,0.0,0.0,397.0,0.0,0.9154754164341269,0.0,261.1137865448881,3.020564437950221,0.838095238095238,0.0,68180.40952380939,9.123809523809532,2.0462065006051837,0.0,0.9540408413610159,2.9931860336940543,3.646296884933249,0.0,0.29684401035828206,9.062877904257602
4496,60,20201231,0,0.0,21.0,0.0,0.0,0.0,0.0,11.0,0.0,0.25819888974716193,0.0,11.066035552859237,0.3518657752745019,0.06666666666666707,0.0,122.45714285714462,0.12380952380952628,3.872983346207415,0.0,0.556879018432866,2.40476313871033,14.999999999999982,0.0,-0.49716468523405627,4.349112426035505
4497,61,20201231,0,0.0,77.0,0.0,0.0,0.0,0.0,38.0,0.0,0.3518657752744985,0.0,26.176507097195437,1.594633858557237,0.12380952380952388,0.0,685.2095238095231,2.5428571428571423,2.404763138710466,0.0,0.1486450999758954,3.2048930321318507,4.349112426039483,0.0,-1.0720930210790358,10.773649403241626
4498,62,20201231,0,0.0,66.0,0.0,1.0,0.0,0.0,46.0,1.0,0.9154754164340796,0.2581988897471611,27.173691758933504,4.869731585445518,0.8380952380951514,0.06666666666666667,738.4095238095306,23.714285714285715,1.820865980706526,3.8729833462074166,-0.05438551007811484,2.4279464749223867,2.8953432930705665,15.0,-1.4930096742837815,6.493506928548301
4499,99,20201231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,1,20201231,8446,133.0,100903.0,5228.0,0.0,6707.0,117.0,127245.0,6726.0,1018.1420379906768,42.80821016046875,24983.33205159004,2608.482143936988,1036613.2095238088,1832.54285714286,624166880.4000062,6804179.095238104,-0.6551575015479346,0.24964043257913174,-0.5005042310563531,-0.5225420690146119,2.3166881802370223,0.20500831765710212,-1.1930286987006105,2.7302038267787134
4501,59,20210101,565,0.0,8005.0,0.0,0.0,512.0,11.0,8005.0,446.0,89.15219731287854,7.1200588547594235,2709.684399124205,928.3541863093498,7948.114285714427,50.695238095238075,7342389.542857103,861841.4952380949,0.488659450424973,0.7544474959306688,0.15721231744949293,2.2546350011066676,-0.551381463892348,1.017032554397176,-1.032822281906545,5.580563178974053
4502,48,20210101,1387,0.0,16952.0,0.0,1.0,1200.0,18.0,16952.0,1335.0,257.668354580806,9.39959472277295,3907.7127800580047,1696.8234523872623,66392.98095237996,88.35238095238108,15270219.17142866,2879209.8285714276,-1.242386691827811,-0.5895321908783245,-1.0237624937521794,2.480855026043885,1.7115661693516115,-0.4995585567860304,0.2837268244468611,7.912009709690121
4503,47,20210101,285,0.0,2198.0,0.0,1.0,190.0,3.0,2361.0,223.0,54.948634022624844,3.109126351029604,735.6747922825668,216.22712926127335,3019.352380952365,9.666666666666659,541217.3999999979,46754.17142857142,0.01271474180883532,0.7928107660992637,-0.09384925655011496,0.309084775662451,-0.793100802295424,-0.047078961466597166,-1.2877034623323045,-1.1334771802320416
4504,46,20210101,0,0.0,2125.0,0.0,0.0,166.0,9.0,1980.0,144.0,137.05205823579163,7.816344292265925,483.0478631515055,377.2337029835307,18783.26666666682,61.09523809523811,233335.23809523557,142305.26666666663,0.9417588708318473,1.0208346890889406,-0.20926217373987746,2.8557229507995294,1.8152933125351824,1.2223649277399113,-1.6840074957662974,8.983043198142148
4505,35,20210101,2476,51.0,63858.0,2460.0,1.0,2316.0,37.0,56660.0,2013.0,357.4664553026874,19.935132901727147,11869.195997964493,808.5108180210973,127782.26666666822,397.4095238095242,140877813.63809633,653689.742857144,1.521973776557508,0.5644252922043644,-0.3247182840792971,0.019096805754873946,2.7683043847767275,0.8332071440250075,-1.3587538114131388,5.781222963473114
4506,24,20210101,2808,85.0,35438.0,0.0,1.0,2275.0,41.0,33717.0,1847.0,890.4057234659676,26.96152461423148,6699.656680613932,1394.175212736739,792822.3523809531,726.92380952381,44885399.63809489,1943724.5238095317,-0.15822753761577651,0.39221724595492663,-0.6991953500776714,1.7413879984441871,5.193339807142839,-0.23406189430818358,-0.8947303022675536,6.085038432565331
4507,10,20210101,0,0.0,689.0,0.0,0.0,1.0,0.0,545.0,1.0,2.2949219304077966,0.0,326.5754051334776,1.8973665961011654,5.266666666666647,0.0,106651.49523809504,3.6000000000005232,1.9757920460100715,0.0,1.0730390894603905,1.5608678194420844,3.90393375251571,0.0,0.6224355990796405,3.034188034188035
4508,13,20210101,2,0.0,589.0,6.0,0.0,2.0,0.0,670.0,4.0,1.3557637102737663,0.2581988897471611,204.10587821963807,2.356349072693008,1.838095238095289,0.06666666666666667,41659.209523809724,5.552380952381198,0.8707638440106811,3.8729833462074166,-0.20632695867427295,0.032309056682781424,0.9564634672674817,15.0,-0.3119173456123613,-0.8590236586288091
4509,12,20210101,11,0.0,2203.0,0.0,1.0,3.0,0.0,1389.0,5.0,3.990464825532162,0.0,434.14118835762787,4.345769700031816,15.923809523809428,0.0,188478.5714285733,18.88571428571462,1.0952221195300724,0.0,0.7843283730384121,0.8317177104477526,0.48126671867542786,0.0,0.6919341172644281,1.4718371020425742
4510,11,20210101,0,0.0,343.0,0.0,0.0,0.0,0.0,375.0,0.0,0.9102589898327994,0.0,227.38293691479998,3.020564437950221,0.8285714285714284,0.0,51702.999999999905,9.123809523809532,2.307909923915229,0.0,1.3006942991875516,2.9931860336940543,4.664319034116893,0.0,2.229281325152957,9.062877904257602
4511,60,20210101,4,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0465362369445674,0.0,11.37164393191624,0.3518657752745019,1.0952380952380956,0.0,129.31428571428748,0.12380952380952628,3.5313179261740113,0.0,0.564130298709815,2.40476313871033,12.822306238185256,0.0,-0.6419724901452409,4.349112426035505
4512,61,20210101,0,0.0,71.0,0.0,0.0,0.0,0.0,38.0,0.0,0.25819888974716126,0.0,24.58357949836395,1.594633858557237,0.06666666666666675,0.0,604.3523809523803,2.5428571428571423,3.87298334620729,0.0,-0.030405124224635906,3.2048930321318507,14.999999999994065,0.0,-1.293594156360873,10.773649403241626
4513,62,20210101,0,0.0,53.0,0.0,1.0,0.0,0.0,46.0,0.0,0.9154754164340789,0.2581988897471611,25.968295688250084,4.894116973712516,0.8380952380951502,0.06666666666666667,674.3523809523879,23.952380952380956,2.0462065006051837,3.8729833462074166,-0.04289905086162592,2.6033797122334117,3.646296884933249,15.0,-1.3337103791916247,7.2057573506810515
4514,99,20210101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515,1,20210101,7512,136.0,132528.0,2466.0,0.0,6707.0,124.0,128050.0,6726.0,1038.7918027804265,42.981169741887605,25193.845707689474,2811.437193898897,1079088.4095238086,1847.3809523809548,634729861.5428632,7904179.095238104,-0.6855867525726224,0.1485760775511944,-0.5198606760738623,-0.3358651906546913,2.0054429864300167,0.11195494388307918,-1.2241275019838436,1.2711144876065794
4516,59,20210102,607,0.0,7668.0,0.0,0.0,512.0,11.0,7668.0,0.0,87.81463160436115,7.821216565946026,2455.9266934925986,941.6045727525814,7711.409523809665,61.17142857142854,6031575.923809488,886619.1714285712,0.49757598475637876,0.55623665117372,0.23474682997265525,2.2918024101002823,-0.433304432210999,0.43938909140361676,-0.5835309544080091,5.60835638081435
4517,48,20210102,933,0.0,16437.0,0.0,1.0,1191.0,18.0,16437.0,1267.0,248.74969250997776,10.083933472892133,3737.422191577415,1724.9799115462458,61876.40952380849,101.6857142857144,13968324.638095329,2975555.6952380943,-1.1001526481982242,-0.33945314078934924,-1.0717476083031112,2.546848517885877,1.4677479262494553,-0.9938720883153689,0.49881993756208687,8.028413161025684
4518,47,20210102,210,3.0,2735.0,479.0,1.0,190.0,3.0,2361.0,223.0,53.015900579785466,3.0891515247486865,727.3871504684865,215.76601082786746,2810.685714285697,9.542857142857134,529092.0666666647,46554.97142857142,0.06511086512741296,0.7400975925966872,-0.08537479742480855,0.30952460796173004,-0.49160390485549754,-0.04315183543553248,-1.2285348200287796,-1.1230814169500711
4519,46,20210102,326,11.0,1519.0,261.0,0.0,166.0,9.0,1744.0,144.0,135.01135754693686,7.832776069337164,474.71005687180826,367.38661354154397,18228.066666666822,61.35238095238096,225349.63809523542,134972.92380952378,0.963414781177348,0.9867330079835231,0.05892653614229848,3.2342100945374694,2.0866933455725145,1.1359239514721629,-1.64741262014322,11.279429453914219
4520,35,20210102,3363,44.0,70570.0,2054.0,1.0,2357.0,37.0,56660.0,2054.0,437.1142054102454,20.035207106729,12573.396583186915,808.2431093486197,191068.82857143023,401.4095238095242,158090301.6380964,653256.9238095249,1.2046192196787853,0.5163555601215218,-0.32285586603125305,0.0014863007904148194,0.6898387604935637,0.707921353588747,-1.4700435857115246,5.79359120234486
4521,24,20210102,1986,25.0,30064.0,0.0,1.0,2275.0,41.0,32694.0,1825.0,883.1598679632999,27.372213926500276,6556.9453631426395,1466.1657705275602,779971.3523809534,749.2380952380956,42993532.49523776,2149642.0666666743,-0.20434479385658752,0.4381116115565327,-0.578512936050598,1.6472612248044094,5.494505332036579,-0.35510766832010177,-0.8863335214940607,5.19860691120668
4522,10,20210102,0,0.0,581.0,6.0,0.0,0.0,0.0,545.0,1.0,2.1111946516469855,0.0,309.4783321902164,2.186538904513913,4.457142857142837,0.0,95776.83809523794,4.780952380952903,2.692746136964975,0.0,1.4381613384971292,1.1795209025059812,8.212335002275832,0.0,2.0738964011880787,0.6793481910543551
4523,13,20210102,10,0.0,460.0,0.0,0.0,2.0,0.0,589.0,4.0,2.4162150645369467,0.2581988897471611,191.6782273946184,2.5541749203626933,5.83809523809528,0.06666666666666667,36740.54285714304,6.5238095238097715,2.35431985671369,3.8729833462074166,-0.04732393878795096,0.014288900135225832,6.592134038158148,15.0,-0.17834286157975918,-1.1361656085935488
4524,12,20210102,2,0.0,1666.0,4.0,1.0,2.0,0.0,1389.0,5.0,3.985688683993544,0.0,353.12795468633493,4.223516927644019,15.885714285714188,0.0,124699.35238095422,17.83809523809558,1.3102356685707464,0.0,0.361440526064722,1.1179382868309737,0.9297177642501322,0.0,0.792938775977693,2.4472338169653747
