,pruid,date,numtoday,numdeathstoday,numtestedtoday,numrecoveredtoday
6561,11,20210518,2,0.0,0.0,1.0
6562,60,20210518,0,0.0,0.0,1.0
6563,61,20210518,4,0.0,0.0,18.0
6564,62,20210518,6,0.0,0.0,7.0
6565,99,20210518,0,0.0,0.0,0.0
6566,1,20210518,4034,37.0,0.0,6893.0
6567,59,20210519,521,8.0,0.0,602.0
6568,48,20210519,908,6.0,0.0,2102.0
6569,47,20210519,141,0.0,0.0,180.0
6570,46,20210519,401,4.0,0.0,390.0
6571,35,20210519,1588,19.0,0.0,3119.0
6572,24,20210519,584,8.0,0.0,748.0
6573,10,20210519,3,0.0,0.0,8.0
6574,13,20210519,8,1.0,0.0,12.0
6575,12,20210519,83,2.0,0.0,164.0
6576,11,20210519,5,0.0,0.0,1.0
6577,60,20210519,0,0.0,0.0,0.0
6578,61,20210519,1,0.0,0.0,8.0
6579,62,20210519,4,0.0,0.0,5.0
6580,99,20210519,0,0.0,0.0,0.0
6581,1,20210519,4247,48.0,0.0,7339.0
6582,59,20210520,357,3.0,0.0,536.0
6583,48,20210520,812,4.0,0.0,1946.0
6584,47,20210520,146,0.0,0.0,147.0
6585,46,20210520,597,3.0,0.0,490.0
6586,35,20210520,2400,27.0,0.0,2763.0
6587,24,20210520,662,8.0,0.0,555.0
6588,10,20210520,4,0.0,0.0,10.0
6589,13,20210520,7,0.0,0.0,6.0
6590,12,20210520,65,0.0,0.0,184.0
6591,11,20210520,0,0.0,0.0,0.0
6592,60,20210520,0,0.0,0.0,0.0
6593,61,20210520,0,0.0,0.0,5.0
6594,62,20210520,2,0.0,0.0,10.0
6595,99,20210520,0,0.0,0.0,0.0
6596,1,20210520,5052,45.0,0.0,6652.0
6597,59,20210521,420,6.0,0.0,547.0
6598,48,20210521,732,2.0,0.0,1828.0
6599,47,20210521,182,2.0,0.0,189.0
6600,46,20210521,594,3.0,0.0,389.0
6601,35,20210521,1890,27.0,0.0,2689.0
6602,24,20210521,752,9.0,0.0,752.0
6603,10,20210521,10,0.0,0.0,12.0
6604,13,20210521,15,0.0,0.0,5.0
6605,12,20210521,84,2.0,0.0,197.0
6606,11,20210521,1,0.0,0.0,0.0
6607,60,20210521,0,0.0,0.0,0.0
6608,61,20210521,1,0.0,0.0,4.0
6609,62,20210521,1,0.0,0.0,11.0
6610,99,20210521,0,0.0,0.0,0.0
6611,1,20210521,4682,51.0,0.0,6623.0
6612,59,20210522,356,0.0,0.0,0.0
6613,48,20210522,621,6.0,0.0,1690.0
6614,47,20210522,180,2.0,0.0,184.0
6615,46,20210522,473,6.0,0.0,338.0
6616,35,20210522,1794,20.0,0.0,2520.0
6617,24,20210522,505,6.0,0.0,804.0
6618,10,20210522,4,0.0,0.0,9.0
6619,13,20210522,2,0.0,0.0,7.0
6620,12,20210522,64,1.0,0.0,116.0
6621,11,20210522,0,0.0,0.0,0.0
6622,60,20210522,0,0.0,0.0,0.0
6623,61,20210522,0,0.0,0.0,0.0
6624,62,20210522,1,0.0,0.0,7.0
6625,99,20210522,0,0.0,0.0,0.0
6626,1,20210522,4000,41.0,0.0,5675.0
6627,59,20210523,325,0.0,0.0,0.0
6628,48,20210523,563,6.0,0.0,1526.0
6629,47,20210523,115,1.0,0.0,242.0
6630,46,20210523,457,1.0,0.0,370.0
6631,35,20210523,1691,15.0,0.0,2458.0
6632,24,20210523,477,3.0,0.0,772.0
6633,10,20210523,23,0.0,0.0,1.0
6634,13,20210523,14,0.0,0.0,8.0
6635,12,20210523,73,2.0,0.0,103.0
6636,11,20210523,0,0.0,0.0,0.0
6637,60,20210523,0,0.0,0.0,0.0
6638,61,20210523,0,0.0,0.0,0.0
6639,62,20210523,0,0.0,0.0,11.0
6640,99,20210523,0,0.0,0.0,0.0
6641,1,20210523,3738,28.0,0.0,5491.0
6642,59,20210524,293,12.0,0.0,1535.0
6643,48,20210524,452,7.0,0.0,1370.0
6644,47,20210524,104,0.0,0.0,209.0
6645,46,20210524,353,4.0,0.0,358.0
6646,35,20210524,1446,8.0,0.0,2072.0
6647,24,20210524,433,11.0,0.0,732.0
6648,10,20210524,5,0.0,0.0,3.0
6649,13,20210524,15,0.0,0.0,9.0
6650,12,20210524,49,0.0,0.0,98.0
6651,11,20210524,0,0.0,0.0,0.0
6652,60,20210524,0,0.0,0.0,0.0
6653,61,20210524,0,0.0,0.0,0.0
6654,62,20210524,1,0.0,0.0,12.0
6655,99,20210524,0,0.0,0.0,0.0
6656,1,20210524,3151,42.0,0.0,6398.0
6657,59,20210525,289,1.0,0.0,459.0
6658,48,20210525,387,9.0,0.0,1908.0
6659,47,20210525,111,0.0,0.0,197.0
6660,46,20210525,257,1.0,0.0,373.0
6661,35,20210525,1039,33.0,0.0,2018.0
6662,24,20210525,346,6.0,0.0,687.0
6663,10,20210525,11,0.0,0.0,7.0
6664,13,20210525,9,0.0,0.0,9.0
6665,12,20210525,52,0.0,0.0,102.0
6666,11,20210525,0,0.0,0.0,2.0
6667,60,20210525,0,0.0,0.0,0.0
6668,61,20210525,0,0.0,0.0,6.0
6669,62,20210525,1,0.0,0.0,5.0
6670,99,20210525,0,0.0,0.0,0.0
6671,1,20210525,2502,50.0,0.0,5773.0
6672,59,20210526,250,3.0,0.0,455.0
6673,48,20210526,390,6.0,0.0,1509.0
6674,47,20210526,181,1.0,0.0,189.0
6675,46,20210526,310,0.0,0.0,463.0
6676,35,20210526,1095,23.0,0.0,2371.0
6677,24,20210526,308,4.0,0.0,541.0
6678,10,20210526,4,0.0,0.0,4.0
6679,13,20210526,10,0.0,0.0,10.0
6680,12,20210526,37,0.0,0.0,94.0
6681,11,20210526,0,0.0,0.0,0.0
6682,60,20210526,0,0.0,0.0,0.0
6683,61,20210526,0,0.0,0.0,0.0
6684,62,20210526,7,0.0,0.0,-2.0
6685,99,20210526,0,0.0,0.0,0.0
6686,1,20210526,2592,37.0,0.0,5634.0
6687,59,20210527,378,7.0,0.0,412.0
6688,48,20210527,513,1.0,0.0,1448.0
6689,47,20210527,162,6.0,0.0,216.0
6690,46,20210527,293,7.0,0.0,441.0
6691,35,20210527,1135,19.0,0.0,2302.0
6692,24,20210527,436,9.0,0.0,577.0
6693,10,20210527,6,0.0,0.0,10.0
6694,13,20210527,9,0.0,0.0,6.0
6695,12,20210527,33,0.0,0.0,182.0
6696,11,20210527,0,0.0,0.0,3.0
6697,60,20210527,0,0.0,0.0,0.0
6698,61,20210527,0,0.0,0.0,0.0
6699,62,20210527,0,0.0,0.0,1.0
6700,99,20210527,0,0.0,0.0,0.0
6701,1,20210527,2965,49.0,0.0,5598.0
6702,59,20210528,317,2.0,0.0,431.0
6703,48,20210528,512,7.0,0.0,1245.0
6704,47,20210528,122,2.0,0.0,131.0
6705,46,20210528,495,1.0,0.0,456.0
6706,35,20210528,1273,14.0,0.0,2362.0
6707,24,20210528,419,4.0,0.0,635.0
6708,10,20210528,14,0.0,0.0,7.0
6709,13,20210528,9,0.0,0.0,7.0
6710,12,20210528,40,1.0,0.0,92.0
6711,11,20210528,2,0.0,0.0,0.0
6712,60,20210528,0,0.0,0.0,0.0
6713,61,20210528,0,0.0,0.0,1.0
6714,62,20210528,1,0.0,0.0,7.0
6715,99,20210528,0,0.0,0.0,0.0
6716,1,20210528,3204,31.0,0.0,5374.0
6717,59,20210529,258,7.0,0.0,0.0
6718,48,20210529,406,8.0,0.0,1201.0
6719,47,20210529,179,1.0,0.0,141.0
6720,46,20210529,356,3.0,0.0,393.0
6721,35,20210529,1057,15.0,0.0,2057.0
6722,24,20210529,410,7.0,0.0,662.0
6723,10,20210529,9,0.0,0.0,5.0
6724,13,20210529,10,0.0,0.0,6.0
6725,12,20210529,33,4.0,0.0,48.0
6726,11,20210529,0,0.0,0.0,0.0
6727,60,20210529,0,0.0,0.0,0.0
6728,61,20210529,0,0.0,0.0,0.0
6729,62,20210529,0,0.0,0.0,3.0
6730,99,20210529,0,0.0,0.0,0.0
6731,1,20210529,2718,45.0,0.0,4516.0
6732,59,20210530,238,1.0,0.0,0.0
6733,48,20210530,391,5.0,0.0,787.0
6734,47,20210530,171,1.0,0.0,148.0
6735,46,20210530,289,7.0,0.0,350.0
6736,35,20210530,1033,18.0,0.0,2067.0
6737,24,20210530,315,2.0,0.0,630.0
6738,10,20210530,7,0.0,0.0,3.0
6739,13,20210530,9,0.0,0.0,9.0
6740,12,20210530,20,1.0,0.0,80.0
6741,11,20210530,0,0.0,0.0,0.0
6742,60,20210530,0,0.0,0.0,0.0
6743,61,20210530,0,0.0,0.0,0.0
6744,62,20210530,0,0.0,0.0,2.0
6745,99,20210530,0,0.0,0.0,0.0
6746,1,20210530,2473,35.0,0.0,4076.0
6747,59,20210531,212,3.0,0.0,1202.0
6748,48,20210531,263,8.0,0.0,682.0
6749,47,20210531,113,1.0,0.0,174.0
6750,46,20210531,297,1.0,0.0,364.0
6751,35,20210531,916,13.0,0.0,1707.0
6752,24,20210531,276,1.0,0.0,532.0
6753,10,20210531,2,0.0,0.0,5.0
6754,13,20210531,10,0.0,0.0,9.0
6755,12,20210531,17,0.0,0.0,74.0
6756,11,20210531,2,0.0,0.0,4.0
6757,60,20210531,0,0.0,0.0,0.0
6758,61,20210531,1,0.0,0.0,4.0
6759,62,20210531,0,0.0,0.0,1.0
6760,99,20210531,0,0.0,0.0,0.0
6761,1,20210531,2109,27.0,0.0,4758.0
6762,59,20210601,184,0.0,0.0,337.0
6763,48,20210601,209,1.0,0.0,1083.0
6764,47,20210601,86,1.0,0.0,181.0
6765,46,20210601,229,3.0,0.0,394.0
6766,35,20210601,699,9.0,0.0,1568.0
6767,24,20210601,208,5.0,0.0,519.0
6768,10,20210601,6,0.0,0.0,17.0
6769,13,20210601,5,0.0,0.0,7.0
6770,12,20210601,12,0.0,0.0,91.0
6771,11,20210601,0,0.0,0.0,6.0
6772,60,20210601,0,0.0,0.0,0.0
6773,61,20210601,0,0.0,0.0,-1.0
6774,62,20210601,0,0.0,0.0,0.0
6775,99,20210601,0,0.0,0.0,0.0
6776,1,20210601,1638,19.0,0.0,4202.0
6777,59,20210602,194,4.0,0.0,339.0
6778,48,20210602,410,3.0,0.0,873.0
6779,47,20210602,132,1.0,0.0,116.0
6780,46,20210602,262,6.0,0.0,324.0
6781,35,20210602,733,25.0,0.0,1733.0
6782,24,20210602,288,5.0,0.0,417.0
6783,10,20210602,17,0.0,0.0,17.0
6784,13,20210602,12,0.0,0.0,14.0
6785,12,20210602,14,2.0,0.0,72.0
6786,11,20210602,0,0.0,0.0,0.0
6787,60,20210602,0,0.0,0.0,0.0
6788,61,20210602,0,0.0,0.0,0.0
6789,62,20210602,0,0.0,0.0,0.0
6790,99,20210602,0,0.0,0.0,0.0
6791,1,20210602,2062,46.0,0.0,3905.0
6792,59,20210603,199,2.0,0.0,299.0
6793,48,20210603,296,5.0,0.0,765.0
6794,47,20210603,131,2.0,0.0,102.0
6795,46,20210603,357,5.0,0.0,438.0
6796,35,20210603,870,10.0,0.0,1563.0
6797,24,20210603,267,6.0,0.0,380.0
6798,10,20210603,6,0.0,0.0,6.0
6799,13,20210603,16,1.0,0.0,9.0
6800,12,20210603,25,1.0,0.0,60.0
6801,11,20210603,2,0.0,0.0,0.0
6802,60,20210603,0,0.0,0.0,0.0
6803,61,20210603,0,0.0,0.0,0.0
6804,62,20210603,0,0.0,0.0,0.0
6805,99,20210603,0,0.0,0.0,0.0
6806,1,20210603,2169,32.0,0.0,3622.0
6807,59,20210604,183,1.0,0.0,298.0
6808,48,20210604,244,7.0,0.0,653.0
6809,47,20210604,89,0.0,0.0,111.0
6810,46,20210604,323,4.0,0.0,310.0
6811,35,20210604,914,19.0,0.0,1397.0
6812,24,20210604,279,2.0,0.0,416.0
6813,10,20210604,2,0.0,0.0,12.0
6814,13,20210604,10,0.0,0.0,9.0
6815,12,20210604,15,0.0,0.0,37.0
6816,11,20210604,0,0.0,0.0,0.0
6817,60,20210604,0,0.0,0.0,0.0
6818,61,20210604,0,0.0,0.0,0.0
6819,62,20210604,1,0.0,0.0,0.0
6820,99,20210604,0,0.0,0.0,0.0
6821,1,20210604,2060,33.0,0.0,3243.0
6822,59,20210605,217,9.0,0.0,0.0
6823,48,20210605,293,3.0,0.0,634.0
6824,47,20210605,99,3.0,0.0,147.0
6825,46,20210605,275,1.0,0.0,346.0
6826,35,20210605,744,24.0,0.0,1242.0
6827,24,20210605,227,3.0,0.0,427.0
6828,10,20210605,5,0.0,0.0,14.0
6829,13,20210605,9,0.0,0.0,7.0
6830,12,20210605,18,0.0,0.0,45.0
6831,11,20210605,0,0.0,0.0,0.0
6832,60,20210605,0,0.0,0.0,0.0
6833,61,20210605,0,0.0,0.0,0.0
6834,62,20210605,0,0.0,0.0,7.0
6835,99,20210605,0,0.0,0.0,0.0
6836,1,20210605,1887,43.0,0.0,2869.0
6837,59,20210606,131,1.0,0.0,0.0
6838,48,20210606,231,0.0,0.0,418.0
6839,47,20210606,74,0.0,0.0,119.0
6840,46,20210606,220,3.0,0.0,262.0
6841,35,20210606,663,10.0,0.0,1222.0
6842,24,20210606,179,0.0,0.0,442.0
6843,10,20210606,5,0.0,0.0,8.0
6844,13,20210606,3,0.0,0.0,19.0
6845,12,20210606,12,0.0,0.0,32.0
6846,11,20210606,0,0.0,0.0,0.0
6847,60,20210606,3,0.0,0.0,0.0
6848,61,20210606,0,0.0,0.0,0.0
6849,62,20210606,0,0.0,0.0,0.0
6850,99,20210606,0,0.0,0.0,0.0
6851,1,20210606,1521,14.0,0.0,2522.0
6852,59,20210607,133,2.0,0.0,828.0
6853,48,20210607,127,2.0,0.0,302.0
6854,47,20210607,68,3.0,0.0,119.0
6855,46,20210607,166,2.0,0.0,273.0
6856,35,20210607,525,15.0,0.0,941.0
6857,24,20210607,193,3.0,0.0,354.0
6858,10,20210607,2,0.0,0.0,0.0
6859,13,20210607,1,0.0,0.0,23.0
6860,12,20210607,17,0.0,0.0,36.0
6861,11,20210607,0,0.0,0.0,0.0
6862,60,20210607,0,0.0,0.0,0.0
6863,61,20210607,0,0.0,0.0,0.0
6864,62,20210607,0,0.0,0.0,2.0
6865,99,20210607,0,0.0,0.0,0.0
6866,1,20210607,1232,27.0,0.0,2878.0
6867,59,20210608,165,0.0,0.0,216.0
6868,48,20210608,139,3.0,0.0,412.0
6869,47,20210608,90,2.0,0.0,177.0
6870,46,20210608,237,2.0,0.0,358.0
6871,35,20210608,469,18.0,0.0,1010.0
6872,24,20210608,149,4.0,0.0,332.0
6873,10,20210608,3,1.0,0.0,10.0
6874,13,20210608,1,0.0,0.0,13.0
6875,12,20210608,14,0.0,0.0,28.0
6876,11,20210608,0,0.0,0.0,1.0
6877,60,20210608,1,0.0,0.0,0.0
6878,61,20210608,0,0.0,0.0,0.0
6879,62,20210608,0,0.0,0.0,0.0
6880,99,20210608,0,0.0,0.0,0.0
6881,1,20210608,1268,30.0,0.0,2557.0
6882,59,20210609,148,3.0,0.0,227.0
6883,48,20210609,313,5.0,0.0,535.0
6884,47,20210609,74,1.0,0.0,171.0
6885,46,20210609,246,2.0,0.0,298.0
6886,35,20210609,411,33.0,0.0,932.0
6887,24,20210609,178,8.0,0.0,296.0
6888,10,20210609,3,0.0,0.0,12.0
6889,13,20210609,13,0.0,0.0,7.0
6890,12,20210609,13,0.0,0.0,20.0
6891,11,20210609,0,0.0,0.0,0.0
6892,60,20210609,4,0.0,0.0,0.0
6893,61,20210609,0,0.0,0.0,0.0
6894,62,20210609,0,0.0,0.0,0.0
6895,99,20210609,0,0.0,0.0,0.0
6896,1,20210609,1403,52.0,0.0,2498.0
6897,59,20210610,153,4.0,0.0,208.0
6898,48,20210610,178,6.0,0.0,566.0
6899,47,20210610,92,1.0,0.0,129.0
6900,46,20210610,250,6.0,0.0,427.0
6901,35,20210610,590,11.0,0.0,939.0
6902,24,20210610,189,2.0,0.0,255.0
6903,10,20210610,5,0.0,0.0,7.0
6904,13,20210610,3,0.0,0.0,7.0
6905,12,20210610,14,0.0,0.0,31.0
6906,11,20210610,0,0.0,0.0,1.0
6907,60,20210610,4,0.0,0.0,0.0
6908,61,20210610,0,0.0,0.0,0.0
6909,62,20210610,1,0.0,0.0,0.0
6910,99,20210610,0,0.0,0.0,0.0
6911,1,20210610,1479,30.0,0.0,2570.0
6912,59,20210611,180,1.0,0.0,212.0
6913,48,20210611,170,3.0,0.0,448.0
6914,47,20210611,86,1.0,0.0,98.0
6915,46,20210611,220,2.0,0.0,330.0
6916,35,20210611,574,4.0,0.0,850.0
6917,24,20210611,180,1.0,0.0,317.0
6918,10,20210611,3,0.0,0.0,0.0
6919,13,20210611,1,0.0,0.0,5.0
6920,12,20210611,5,1.0,0.0,11.0
6921,11,20210611,0,0.0,0.0,0.0
6922,60,20210611,2,0.0,0.0,0.0
6923,61,20210611,0,0.0,0.0,0.0
6924,62,20210611,4,0.0,0.0,0.0
6925,99,20210611,0,0.0,0.0,0.0
6926,1,20210611,1425,13.0,0.0,2271.0
6927,59,20210612,96,0.0,0.0,0.0
6928,48,20210612,179,4.0,0.0,457.0
6929,47,20210612,106,1.0,0.0,135.0
6930,46,20210612,294,3.0,0.0,340.0
6931,35,20210612,502,15.0,0.0,830.0
6932,24,20210612,182,3.0,0.0,277.0
6933,10,20210612,6,0.0,0.0,20.0
6934,13,20210612,7,1.0,0.0,10.0
6935,12,20210612,10,0.0,0.0,5.0
6936,11,20210612,0,0.0,0.0,0.0
6937,60,20210612,0,0.0,0.0,0.0
6938,61,20210612,0,0.0,0.0,0.0
6939,62,20210612,3,0.0,0.0,0.0
6940,99,20210612,0,0.0,0.0,0.0
6941,1,20210612,1385,27.0,0.0,2074.0
6942,59,20210613,113,0.0,0.0,0.0
6943,48,20210613,165,1.0,0.0,231.0
6944,47,20210613,66,0.0,0.0,131.0
6945,46,20210613,194,8.0,0.0,319.0
6946,35,20210613,530,7.0,0.0,763.0
6947,24,20210613,151,1.0,0.0,283.0
6948,10,20210613,1,0.0,0.0,6.0
6949,13,20210613,7,0.0,0.0,3.0
6950,12,20210613,6,0.0,0.0,11.0
6951,11,20210613,0,0.0,0.0,0.0
6952,60,20210613,0,0.0,0.0,0.0
6953,61,20210613,0,0.0,0.0,0.0
6954,62,20210613,0,0.0,0.0,0.0
6955,99,20210613,0,0.0,0.0,0.0
6956,1,20210613,1233,17.0,0.0,1747.0
6957,59,20210614,68,4.0,0.0,621.0
6958,48,20210614,115,0.0,0.0,206.0
6959,47,20210614,55,1.0,0.0,89.0
6960,46,20210614,123,2.0,0.0,316.0
6961,35,20210614,447,4.0,0.0,670.0
6962,24,20210614,123,0.0,0.0,213.0
6963,10,20210614,4,0.0,0.0,0.0
6964,13,20210614,1,0.0,0.0,8.0
6965,12,20210614,7,1.0,0.0,22.0
6966,11,20210614,0,0.0,0.0,0.0
6967,60,20210614,6,0.0,0.0,2.0
6968,61,20210614,0,0.0,0.0,0.0
6969,62,20210614,0,0.0,0.0,0.0
6970,99,20210614,0,0.0,0.0,0.0
6971,1,20210614,949,12.0,0.0,2147.0
6972,59,20210615,108,0.0,0.0,152.0
6973,48,20210615,127,4.0,0.0,408.0
6974,47,20210615,46,4.0,0.0,95.0
6975,46,20210615,115,2.0,0.0,252.0
6976,35,20210615,296,13.0,0.0,645.0
6977,24,20210615,105,5.0,0.0,216.0
6978,10,20210615,2,0.0,0.0,0.0
6979,13,20210615,3,0.0,0.0,8.0
6980,12,20210615,2,0.0,0.0,29.0
6981,11,20210615,0,0.0,0.0,4.0
6982,60,20210615,3,1.0,0.0,1.0
6983,61,20210615,0,0.0,0.0,0.0
6984,62,20210615,0,0.0,0.0,1.0
6985,99,20210615,0,0.0,0.0,0.0
6986,1,20210615,807,29.0,0.0,1811.0
6987,59,20210616,113,4.0,0.0,150.0
6988,48,20210616,153,4.0,0.0,314.0
6989,47,20210616,83,1.0,0.0,76.0
6990,46,20210616,137,6.0,0.0,309.0
6991,35,20210616,384,12.0,0.0,722.0
6992,24,20210616,153,1.0,0.0,177.0
6993,10,20210616,1,0.0,0.0,7.0
6994,13,20210616,3,0.0,0.0,30.0
6995,12,20210616,8,0.0,0.0,13.0
6996,11,20210616,0,0.0,0.0,0.0
6997,60,20210616,13,0.0,0.0,1.0
6998,61,20210616,0,0.0,0.0,0.0
6999,62,20210616,0,0.0,0.0,0.0
7000,99,20210616,0,0.0,0.0,0.0
7001,1,20210616,1048,28.0,0.0,1799.0
7002,59,20210617,120,1.0,0.0,130.0
7003,48,20210617,150,2.0,0.0,316.0
7004,47,20210617,95,0.0,0.0,70.0
7005,46,20210617,177,2.0,0.0,442.0
7006,35,20210617,370,7.0,0.0,635.0
7007,24,20210617,161,1.0,0.0,192.0
7008,10,20210617,1,0.0,0.0,4.0
7009,13,20210617,3,0.0,0.0,1.0
7010,12,20210617,14,0.0,0.0,9.0
7011,11,20210617,0,0.0,0.0,0.0
7012,60,20210617,16,0.0,0.0,1.0
7013,61,20210617,0,0.0,0.0,0.0
7014,62,20210617,0,0.0,0.0,0.0
7015,99,20210617,0,0.0,0.0,0.0
7016,1,20210617,1107,13.0,0.0,1800.0
7017,59,20210618,108,1.0,0.0,169.0
7018,48,20210618,124,3.0,0.0,256.0
7019,47,20210618,107,1.0,0.0,95.0
7020,46,20210618,178,3.0,0.0,276.0
7021,35,20210618,345,1.0,0.0,624.0
7022,24,20210618,127,2.0,0.0,194.0
7023,10,20210618,0,0.0,0.0,10.0
7024,13,20210618,3,0.0,0.0,9.0
7025,12,20210618,11,0.0,0.0,15.0
7026,11,20210618,0,0.0,0.0,0.0
7027,60,20210618,9,0.0,0.0,4.0
7028,61,20210618,0,0.0,0.0,0.0
7029,62,20210618,0,0.0,0.0,0.0
7030,99,20210618,0,0.0,0.0,0.0
7031,1,20210618,1012,11.0,0.0,1652.0
7032,59,20210619,94,0.0,0.0,0.0
7033,48,20210619,127,6.0,0.0,287.0
7034,47,20210619,54,0.0,0.0,57.0
7035,46,20210619,151,3.0,0.0,266.0
7036,35,20210619,355,13.0,0.0,581.0
7037,24,20210619,160,9.0,0.0,187.0
7038,10,20210619,0,0.0,0.0,0.0
7039,13,20210619,5,0.0,0.0,4.0
7040,12,20210619,5,0.0,0.0,10.0
7041,11,20210619,0,0.0,0.0,0.0
7042,60,20210619,8,0.0,0.0,3.0
7043,61,20210619,0,0.0,0.0,0.0
7044,62,20210619,0,0.0,0.0,0.0
7045,99,20210619,0,0.0,0.0,0.0
7046,1,20210619,959,31.0,0.0,1395.0
7047,59,20210620,90,0.0,0.0,0.0
7048,48,20210620,100,0.0,0.0,142.0
7049,47,20210620,60,1.0,0.0,76.0
7050,46,20210620,93,6.0,0.0,228.0
7051,35,20210620,318,12.0,0.0,504.0
7052,24,20210620,103,2.0,0.0,192.0
7053,10,20210620,0,0.0,0.0,0.0
7054,13,20210620,2,0.0,0.0,1.0
7055,12,20210620,2,0.0,0.0,7.0
7056,11,20210620,0,0.0,0.0,0.0
7057,60,20210620,34,0.0,0.0,6.0
7058,61,20210620,0,0.0,0.0,0.0
7059,62,20210620,0,0.0,0.0,0.0
7060,99,20210620,0,0.0,0.0,0.0
7061,1,20210620,802,21.0,0.0,1156.0
7062,59,20210621,45,3.0,0.0,405.0
7063,48,20210621,60,0.0,0.0,182.0
7064,47,20210621,28,1.0,0.0,79.0
7065,46,20210621,67,1.0,0.0,164.0
7066,35,20210621,270,3.0,0.0,486.0
7067,24,20210621,90,0.0,0.0,169.0
7068,10,20210621,0,0.0,0.0,0.0
7069,13,20210621,0,0.0,0.0,2.0
7070,12,20210621,0,0.0,0.0,4.0
7071,11,20210621,0,0.0,0.0,0.0
7072,60,20210621,0,0.0,0.0,0.0
7073,61,20210621,0,0.0,0.0,0.0
7074,62,20210621,0,0.0,0.0,0.0
7075,99,20210621,0,0.0,0.0,0.0
7076,1,20210621,560,8.0,0.0,1491.0
7077,59,20210622,53,0.0,0.0,110.0
7078,48,20210622,57,1.0,0.0,289.0
7079,47,20210622,34,0.0,0.0,87.0
7080,46,20210622,68,4.0,0.0,273.0
7081,35,20210622,296,60.0,0.0,442.0
7082,24,20210622,84,4.0,0.0,154.0
7083,10,20210622,1,0.0,0.0,10.0
7084,13,20210622,1,0.0,0.0,6.0
7085,12,20210622,2,2.0,0.0,5.0
7086,11,20210622,0,0.0,0.0,0.0
7087,60,20210622,25,0.0,0.0,14.0
7088,61,20210622,0,0.0,0.0,0.0
7089,62,20210622,0,0.0,0.0,8.0
7090,99,20210622,0,0.0,0.0,0.0
7091,1,20210622,621,71.0,0.0,1398.0
7092,59,20210623,87,1.0,0.0,120.0
7093,48,20210623,92,2.0,0.0,187.0
7094,47,20210623,34,1.0,0.0,64.0
7095,46,20210623,121,3.0,0.0,190.0
7096,35,20210623,255,11.0,0.0,460.0
7097,24,20210623,127,3.0,0.0,165.0
7098,10,20210623,0,0.0,0.0,0.0
7099,13,20210623,1,0.0,0.0,7.0
7100,12,20210623,0,0.0,0.0,14.0
7101,11,20210623,0,0.0,0.0,0.0
7102,60,20210623,8,0.0,0.0,11.0
7103,61,20210623,0,0.0,0.0,0.0
7104,62,20210623,0,0.0,0.0,0.0
7105,99,20210623,0,0.0,0.0,0.0
7106,1,20210623,725,21.0,0.0,1218.0
7107,59,20210624,75,3.0,0.0,83.0
7108,48,20210624,73,1.0,0.0,168.0
7109,47,20210624,53,0.0,0.0,55.0
7110,46,20210624,104,2.0,0.0,175.0
7111,35,20210624,296,6.0,0.0,384.0
7112,24,20210624,96,4.0,0.0,112.0
7113,10,20210624,0,0.0,0.0,6.0
7114,13,20210624,2,0.0,0.0,5.0
7115,12,20210624,5,0.0,0.0,6.0
7116,11,20210624,0,0.0,0.0,0.0
7117,60,20210624,4,1.0,0.0,-3.0
7118,61,20210624,0,0.0,0.0,0.0
7119,62,20210624,0,0.0,0.0,0.0
7120,99,20210624,0,0.0,0.0,0.0
7121,1,20210624,708,17.0,0.0,991.0
7122,59,20210625,72,2.0,0.0,88.0
7123,48,20210625,81,2.0,0.0,0.0
7124,47,20210625,54,0.0,0.0,52.0
7125,46,20210625,82,1.0,0.0,164.0
7126,35,20210625,256,2.0,0.0,293.0
7127,24,20210625,88,0.0,0.0,178.0
7128,10,20210625,0,0.0,0.0,0.0
7129,13,20210625,1,0.0,0.0,3.0
7130,12,20210625,16,0.0,0.0,15.0
7131,11,20210625,0,0.0,0.0,0.0
7132,60,20210625,18,0.0,0.0,13.0
7133,61,20210625,0,0.0,0.0,0.0
7134,62,20210625,0,0.0,0.0,0.0
7135,99,20210625,0,0.0,0.0,0.0
7136,1,20210625,668,7.0,0.0,806.0
7137,59,20210626,57,0.0,0.0,0.0
7138,48,20210626,64,0.0,0.0,0.0
7139,47,20210626,62,1.0,0.0,71.0
7140,46,20210626,105,3.0,0.0,220.0
7141,35,20210626,346,13.0,0.0,503.0
7142,24,20210626,0,0.0,0.0,0.0
7143,10,20210626,0,0.0,0.0,0.0
7144,13,20210626,1,0.0,0.0,6.0
7145,12,20210626,11,0.0,0.0,9.0
7146,11,20210626,0,0.0,0.0,0.0
7147,60,20210626,22,0.0,0.0,17.0
7148,61,20210626,0,0.0,0.0,0.0
7149,62,20210626,0,0.0,0.0,0.0
7150,99,20210626,0,0.0,0.0,0.0
7151,1,20210626,668,17.0,0.0,826.0
7152,59,20210627,36,0.0,0.0,0.0
7153,48,20210627,33,2.0,0.0,0.0
7154,47,20210627,48,0.0,0.0,96.0
7155,46,20210627,97,1.0,0.0,129.0
7156,35,20210627,287,12.0,0.0,379.0
7157,24,20210627,0,0.0,0.0,0.0
7158,10,20210627,0,0.0,0.0,0.0
7159,13,20210627,1,0.0,0.0,9.0
7160,12,20210627,3,0.0,0.0,7.0
7161,11,20210627,0,0.0,0.0,0.0
7162,60,20210627,0,0.0,0.0,0.0
